source;target;Type;Weight
462474;9215;undirected;10.96925240232350406100
3199655;985857;undirected;2.19158424392450790000
1256123;106334;undirected;4.25000000000000000000
12465646;5315135;undirected;1.00000000000000000000
12235512;162080;undirected;0.50000000000000000000
7014586;3272175;undirected;1.00000000000000000000
10409771;933376;undirected;0.59090909090909090000
2326663;1840065;undirected;5.87500000000000000000
6235332;700209;undirected;1.00000000000000000000
11255186;80816;undirected;4.25000000000000000000
7014586;1863654;undirected;20.00000000000000000000
2524838;167519;undirected;0.35000000000000000000
7014586;16281;undirected;0.80621775025799793000
4527426;1827373;undirected;4.25000000000000000000
3921910;19998;undirected;0.50000000000000000000
3303742;201551;undirected;1.34090909090909090500
9557605;3199655;undirected;0.50000000000000000000
1547151;178519;undirected;3.50063002891029915000
1499229;1256123;undirected;4.54081537185487576666
3529803;3272175;undirected;0.50000000000000000000
426300;30172;undirected;7.93398747464311450000
10731794;8983069;undirected;2.50000000000000000000
5454928;378001;undirected;0.36363636363636363666
617502;457943;undirected;1.50000000000000000000
3538598;426300;undirected;1.00000000000000000000
193516;178519;undirected;4.00063002891029915000
10291928;49959;undirected;1.04166666666666665000
48639;6450;undirected;1.90404496928230019500
1218539;39559;undirected;1.47916666666666665000
1940884;167513;undirected;1.50000000000000000000
108772;52917;undirected;6.83333333333333325000
617502;39559;undirected;1.81250000000000000000
1689104;1003;undirected;2.04236906710310960000
225880;28319;undirected;2.00000000000000000000
2633113;48639;undirected;1.61186230674360045000
1530004;1242407;undirected;0.60000000000000000000
183952;4796;undirected;0.13333333333333333000
9557605;183952;undirected;0.63333333333333333000
1300614;1218539;undirected;1.16666666666666665000
4537773;1160678;undirected;9.30494342473830100000
937121;162080;undirected;1.04120879120879130000
419376;127432;undirected;0.50000000000000000000
221366;30172;undirected;7.93398747464311450000
378001;30953;undirected;1.00000000000000000000
8983069;27544;undirected;1.00000000000000000000
1724003;995;undirected;7.74482152226224510000
11055140;10409771;undirected;0.20000000000000000000
6235332;355;undirected;44.19051675034327050000
6611460;1218539;undirected;11.33825831750154276666
9404405;52917;undirected;6.50000000000000000000
9095414;205702;undirected;1.00000000000000000000
4391920;2198;undirected;2.50000000000000000000
3921910;426300;undirected;0.50000000000000000000
9382681;11921;undirected;6.32142857142857115000
937121;378001;undirected;1.54120879120879130000
8090701;274387;undirected;9.32128467431526700000
13122116;4687833;undirected;5.22727272727272728000
10287794;30409;undirected;0.52941176470588235000
64425;30409;undirected;1.00000000000000000000
9721920;363215;undirected;0.83333333333333331500
870055;699796;undirected;1.02500000000000000000
1218539;183952;undirected;0.79999999999999998000
985857;4796;undirected;2.19158424392450790000
1463856;225880;undirected;4.00000000000000000000
3529803;52917;undirected;5.50000000000000000000
534595;453011;undirected;0.03333333333333333000
10453471;28319;undirected;1.33333333333333333333
243576;64425;undirected;0.33333333333333333333
9478906;5124135;undirected;1.05833751624192767500
961700;738286;undirected;2.00000000000000000000
2896796;205702;undirected;1.00000000000000000000
4744706;3043875;undirected;1.07142857142857140000
12183067;10732563;undirected;10.93461134453781480000
43433;2763;undirected;1.00000000000000000000
6558843;742062;undirected;2.50000000000000000000
12235512;7550007;undirected;0.50000000000000000000
457943;16162;undirected;40.33495957267573000000
870055;378001;undirected;1.00000000000000000000
3529803;870055;undirected;0.50000000000000000000
2535079;1547151;undirected;0.50000000000000000000
217948;30172;undirected;8.25898747464311445000
1035250;870055;undirected;1.00000000000000000000
8983069;3509026;undirected;1.50000000000000000000
915720;221366;undirected;1.00000000000000000000
6847942;4744706;undirected;1.27142857142857135000
5454928;63897;undirected;4.79334067943552563666
9404405;2633113;undirected;1.00000000000000000000
10482;1003;undirected;5.04236906710310960000
694528;198063;undirected;1.04411764705882350000
1962262;43433;undirected;1.00000000000000000000
6671639;1035250;undirected;3.50000000000000000000
9721920;2763;undirected;1.00000000000000000000
6077888;2766768;undirected;3.00000000000000000000
1261618;178519;undirected;3.00063002891029915000
534595;343363;undirected;0.53333333333333333000
1547151;121551;undirected;0.50000000000000000000
8983069;9215;undirected;0.33333333333333333333
457943;7898;undirected;1.00000000000000000000
6109298;884982;undirected;4.14496204445128833333
11615522;11482942;undirected;2.00000000000000000000
3374879;915720;undirected;1.00000000000000000000
2818311;198063;undirected;1.04411764705882350000
6221;995;undirected;7.30037707781780066666
6611460;2524838;undirected;6.73628832383425900000
3272175;1962262;undirected;1.00000000000000000000
1256123;274387;undirected;12.07128467431526700000
1343943;2269;undirected;2.80000000000000000000
10096293;8648;undirected;12.39504866366575600000
2296317;727592;undirected;1.00000000000000000000
1300614;27544;undirected;0.50000000000000000000
3509026;1689104;undirected;0.50000000000000000000
