source;target;Type;Weight
20392502;2535079;undirected;7.08735153735152700000
8219640;2578764;undirected;5.99013617960985900000
33105460;122613;undirected;1.07256410256410260000
20392502;3930618;undirected;7.58735153735152700000
6099763;2328951;undirected;1.19999999999999995000
20392502;6150564;undirected;7.58735153735152700000
74371;16281;undirected;1.60709833102988347000
747614;325536;undirected;1.00000000000000000000
7402872;1805788;undirected;1.24999999999999990000
6099763;747614;undirected;1.00000000000000000000
1936541;13545;undirected;1.50000000000000000000
4475427;355;undirected;60.30967259449896500000
2684028;262470;undirected;0.75000000000000000000
70113;995;undirected;0.50000000000000000000
6405847;99096;undirected;1.00000000000000000000
3236607;505852;undirected;2.28257575757575770000
275615;995;undirected;2.51428571428571425000
287742;51996;undirected;53.31929104652517666666
696180;99096;undirected;1.25000000000000000000
462474;233018;undirected;5.47577221984587766666
4537773;101558;undirected;36.22872936102449150000
7557796;162620;undirected;1.00000000000000000000
8101554;1572013;undirected;2.10674603174603170000
33417747;74371;undirected;1.10597826086956522000
33417747;51996;undirected;53.48595771319184333333
9478906;161492;undirected;2.76634920634920780000
3095164;279109;undirected;3.50000000000000000000
3028929;1408194;undirected;2.20238095238095235000
378001;289115;undirected;3.22916666666666650000
9259020;355;undirected;60.30967259449896500000
6239737;2575925;undirected;0.50000000000000000000
12223318;6580302;undirected;1.80277777777777760000
2291745;17715;undirected;2.54193397585813050000
1805788;1178510;undirected;1.16666666666666665000
30464627;1433651;undirected;3.41666666666666700000
54714;16162;undirected;46.57456855285594250000
2764911;27454;undirected;3.25000000000000000000
8689806;54714;undirected;0.50000000000000000000
30464627;6631800;undirected;3.91666666666666700000
2207678;10116;undirected;1.00000000000000000000
2207678;1178510;undirected;1.00000000000000000000
8695932;1530004;undirected;5.81583225271983160000
34221192;10034957;undirected;1.00000000000000000000
8323637;51996;undirected;53.15262437985851000000
2363596;1458456;undirected;0.50000000000000000000
33417747;33105460;undirected;1.50000000000000000000
34221192;1674297;undirected;2.00000000000000000000
3234367;462474;undirected;6.42974538656405750000
6611460;16162;undirected;53.75198536176539952200
6611460;243113;undirected;0.59232026143790849000
6631800;233563;undirected;1.55000000000000005000
3529803;534595;undirected;5.47500000000000250000
31281506;127432;undirected;0.50000000000000000000
430974;70113;undirected;0.50000000000000000000
4537773;937121;undirected;35.72872936102449150000
2363596;505852;undirected;1.28257575757575770000
1296941;165602;undirected;1.10000000000000000000
5454928;137432;undirected;0.33333333333333333333
3529803;137432;undirected;5.97500000000000250000
3930618;1805788;undirected;1.16666666666666665000
4537773;2207678;undirected;36.22872936102449150000
462474;52280;undirected;6.47803560483836753333
2375205;70113;undirected;0.50000000000000000000
33564656;1413015;undirected;2.50000000000000000000
31730680;6436073;undirected;1.00000000000000000000
10034957;1483398;undirected;0.77847291366994650000
7876383;9215;undirected;0.76336190322382173750
505852;99096;undirected;1.78257575757575770000
10034957;2131186;undirected;1.66666666666666666666
430974;27454;undirected;2.75000000000000000000
10034957;4417214;undirected;1.07777777777777780000
2328951;37735;undirected;1.19999999999999995000
7402872;1050905;undirected;0.66666666666666658000
6150564;16281;undirected;2.00112007016031825000
7876383;462474;undirected;4.69528771460638720833
15482517;747614;undirected;1.00000000000000000000
2132390;1261618;undirected;2.38055555555555550000
2578764;1478855;undirected;0.75000000000000000000
1261618;1050905;undirected;1.46388888888888883000
325536;34383;undirected;2.51307572775785610000
2575925;74371;undirected;0.60597826086956522000
34409147;20392502;undirected;7.58735153735152700000
7158206;1936541;undirected;2.47916666666666650000
