source;target;Type;Weight
630525;480790;undirected;0.66596638655462181500
70698;13271;undirected;0.50000000000000000000
2030;872;undirected;21.29625458567790133333
9779;5305;undirected;0.14979757135829244200
53749;45305;undirected;1.98333333333333339500
42831;11032;undirected;1.20000000000000003333
15859;3215;undirected;0.00500000000000000000
12548;974;undirected;3.66156935101659006666
50149;6409;undirected;2.92442441533216525000
3258;3045;undirected;0.50000000000000000000
1056576;14005;undirected;0.47193732193732190000
100881;1954;undirected;0.45512601209532155000
79367;10058;undirected;0.76587701612903225750
16391;5305;undirected;0.66477964393642756000
44562;35389;undirected;1.50000000000000000000
14005;991;undirected;0.77395541892447797333
535454;30720;undirected;1.05233990147783251000
30720;962;undirected;1.00000000000000000000
478631;64475;undirected;4.00000000000000000000
348133;18214;undirected;2.33464912280701750000
443994;3258;undirected;0.95239898989898985000
59948;1954;undirected;3.18008779280120478166
34351;974;undirected;3.81330095274819176666
3522;2016;undirected;1.03333333333333330000
549367;480790;undirected;0.21596638655462181500
70698;29128;undirected;4.53333333333333320000
179348;2026;undirected;7.23401353276352230000
158504;42130;undirected;0.50000000000000000000
3467;3219;undirected;0.46643772893772882000
39559;9972;undirected;1.33333333333333333333
451267;29869;undirected;3.87085137085136825000
195898;974;undirected;3.35469104413828318666
298602;18930;undirected;0.77678571428571430000
153853;40234;undirected;2.00000000000000000000
10058;9779;undirected;0.13684471489745325400
535454;298290;undirected;0.55233990147783251000
14005;9779;undirected;0.26981422633513829750
547784;9779;undirected;1.05773420479302832333
547784;36692;undirected;2.59545454545454545000
100881;20472;undirected;0.55555555555555555000
521133;478631;undirected;3.50000000000000000000
547784;298290;undirected;2.00000000000000000000
11978;545;undirected;0.24029304029304029400
96552;6408;undirected;0.24427689181310914250
30720;29869;undirected;4.37085137085136825000
630525;70698;undirected;0.50000000000000000000
470738;14162;undirected;2.33333333333333333333
271051;10978;undirected;1.79693223443223425000
77120;16506;undirected;3.50000000000000000000
63463;5305;undirected;0.80284819303438831000
6396;963;undirected;2.42086722725069046333
212977;96552;undirected;1.16666666666666665500
470738;30720;undirected;3.50000000000000000000
45112;6418;undirected;0.66524244425257405500
767902;7144;undirected;0.55000000000000000000
23256;8267;undirected;4.14367346165053220000
8961;3215;undirected;0.55204678362573100000
2084;2082;undirected;102.53902902652997150000
18860;14162;undirected;0.66666666666666666666
282056;271051;undirected;2.18154761904761885000
15859;8961;undirected;0.44663742690058480000
478631;14162;undirected;2.66666666666666666666
271051;155173;undirected;1.84821428571428550000
34389;11222;undirected;3.44577308711980380000
150357;15859;undirected;0.25625000000000000000
132760;106511;undirected;1.02380952380952380500
3287;2084;undirected;91.17109413533421175000
168754;100881;undirected;0.55555555555555555000
2084;2026;undirected;92.97701081326174800000
549366;1003;undirected;0.20937856182200886000
143012;55662;undirected;0.80000000000000000000
110941;73328;undirected;1.00000000000000000000
517374;59649;undirected;1.05555555555555555333
27572;27566;undirected;2.25000000000000000000
44558;38980;undirected;4.50000000000000000000
11976;6426;undirected;1.50000000000000000000
200568;29869;undirected;5.21168109668109440000
271051;6408;undirected;0.75171736800358524000
158504;18564;undirected;1.25000000000000000000
64475;969;undirected;0.83333333333333333333
102235;35289;undirected;21.90257388032632600000
