source;target;Type;Weight
1447011;97645;undirected;5.50000000000000000000
128588;10058;undirected;1.03650657547055576521
2746659;63693;undirected;1.50000000000000000000
73897;19076;undirected;0.25000000000000000000
2331356;78650;undirected;1.00000000000000000000
293489;872;undirected;121.00782813942364333333
4637141;1772965;undirected;0.30000000000000000000
1200952;359809;undirected;0.46931818181818187000
3699840;61133;undirected;5.58333333333333300000
242699;10566;undirected;22.54461279461279600000
620530;31268;undirected;0.33333333333333333333
3071353;1072835;undirected;10.41184391588802950000
2778644;976664;undirected;0.57291666666666665500
601791;97645;undirected;6.00000000000000000000
944108;7261;undirected;0.50000000000000000000
2508456;1694098;undirected;10.00000000000000000000
95422;7129;undirected;2.76054702824477382500
2245366;963;undirected;6.22992886622300275000
3949268;1179189;undirected;3.78846153846153830000
56454;13715;undirected;7.54393939393939395000
359809;28345;undirected;1.00000000000000000000
2017226;108399;undirected;11.20132801172855250000
1839508;167817;undirected;1.50000000000000000000
3361202;78650;undirected;6.50000000000000000000
3361202;1240232;undirected;40.63130105188928800000
3841473;2064338;undirected;3.91666666666666700000
131703;101122;undirected;57.23825618825603900000
1736164;1175;undirected;4.08313492063492055000
144309;11961;undirected;0.25333333333333331200
3993448;673667;undirected;1.16666666666666666666
646693;318677;undirected;10.93015873015872100000
600598;80909;undirected;6.30833333333333355000
1411880;729407;undirected;1.00000000000000000000
3498190;1694098;undirected;4.50000000000000000000
3254200;52983;undirected;3.50000000000000000000
3876726;3792713;undirected;3.25000000000000000000
27892;4278;undirected;4.73685138465771250000
70224;3892;undirected;14.22499999999999950000
624186;90075;undirected;2.33758169934640756666
2819800;1447011;undirected;7.71031746031745850000
601791;80909;undirected;2.50000000000000000000
124633;17715;undirected;3.20686555554997453333
176267;51996;undirected;9.09354504788822460000
263008;162080;undirected;1.51724137931034482500
318787;601;undirected;1.20833333333333325000
2760043;6408;undirected;1.21827603004839525000
1418265;976664;undirected;1.50000000000000000000
130078;63278;undirected;1.50000000000000000000
178519;9809;undirected;0.59303730640084947500
520587;19076;undirected;0.50000000000000000000
265398;49661;undirected;0.56703762586115531000
3474264;173438;undirected;1.50000000000000000000
114463;18459;undirected;1.07692307692307685000
3771899;3186444;undirected;4.00000000000000000000
852557;261674;undirected;1.50000000000000000000
10044;6408;undirected;0.36363636363636365000
22869;17759;undirected;1.28412698412698412000
198063;601;undirected;1.20833333333333325000
1161630;466175;undirected;4.50000000000000000000
4008129;308889;undirected;3.00000000000000000000
139612;124633;undirected;0.87500000000000000000
3361202;1009782;undirected;21.19999999999999950000
2107175;245348;undirected;1.00000000000000000000
272779;140002;undirected;2.00000000000000000000
128542;36719;undirected;1.50000000000000000000
56454;36719;undirected;4.54393939393939395000
311192;284375;undirected;2.28660703919324650000
96128;9779;undirected;5.88192450824029650000
2366069;203;undirected;5.08333333333333305000
2800363;9440;undirected;1.50000000000000000000
2819800;68115;undirected;8.01015720390720200000
79368;10452;undirected;0.06448507632718159000
1934924;141901;undirected;2.97581168831168830000
3122863;117658;undirected;2.24264705882352945000
3062929;1240232;undirected;39.88130105188928800000
4229138;3195050;undirected;2.12500000000000000000
2400643;1694098;undirected;6.00000000000000000000
124633;6418;undirected;0.12500000000000000000
1824951;78808;undirected;82.99063852813856000000
80909;3541;undirected;3.66666666666666650000
823487;96396;undirected;1.20833333333333350000
920020;481265;undirected;0.24298245614035085000
