source;target;Type;Weight
475893;56743;undirected;0.84666666666666666666
1222984;748965;undirected;1.00000000000000000000
5332833;14005;undirected;1.40357162727521585000
3936399;5305;undirected;1.99067039898396645000
3216668;62912;undirected;0.75000000000000000000
565017;1199;undirected;0.50000000000000000000
5011352;472927;undirected;5.83333333333333300000
327307;149859;undirected;2.08333333333333325000
4733146;293512;undirected;2.00000000000000000000
2285932;149859;undirected;2.08333333333333325000
1856709;130477;undirected;1.25000000000000000000
2379430;9135;undirected;1.51234567901234576666
920020;78747;undirected;0.50000000000000000000
2362672;159540;undirected;8.87121212121212100000
1322812;648005;undirected;0.61296296296296298666
3182167;2582425;undirected;3.00000000000000000000
3307455;601061;undirected;2.00000000000000000000
85155;26243;undirected;1.15371687136393019500
881686;148444;undirected;1.03846153846153846500
4111286;137172;undirected;1.06388888888888865000
546952;31284;undirected;6.78694992575676433333
601061;963;undirected;8.44748091253976700000
3272060;127432;undirected;0.02941176470588235000
289092;15859;undirected;0.83476283532674511428
3264895;208636;undirected;6.50000000000000000000
3875374;3531894;undirected;1.00000000000000000000
1212932;114988;undirected;1.50000000000000000000
2832618;974;undirected;9.70465050221321525000
4529006;137172;undirected;1.00000000000000000000
1322812;17884;undirected;8.23663559908567232000
2297634;347354;undirected;1.00000000000000000000
73306;26264;undirected;1.50000000000000000000
681519;16286;undirected;14.45014445136041033333
975666;32731;undirected;0.41537975912975914250
5056411;10058;undirected;0.05000000000000000000
306598;83969;undirected;0.60000000000000000000
230112;4796;undirected;1.73952047952047986000
804541;395446;undirected;0.96845238095238070000
149325;62912;undirected;0.36310331825037707500
3322049;7144;undirected;1.00000000000000000000
590405;395446;undirected;0.15543478260869567000
209262;35334;undirected;0.50000000000000000000
5058205;462474;undirected;2.80361099934185765000
1772965;19338;undirected;1.02333333333333332000
933376;10803;undirected;0.13230065663417901666
3744332;1969427;undirected;0.10000000000000000000
4510749;13714;undirected;1.33333333333333333333
275615;995;undirected;2.22964733174039544444
4525932;51667;undirected;1.00000000000000000000
4525932;471183;undirected;0.80510620915032691000
748965;282188;undirected;1.00000000000000000000
883111;6396;undirected;11.79232036037529140000
435028;35334;undirected;1.50000000000000000000
10047;6418;undirected;0.12619047619047618000
56518;33237;undirected;0.02680092605861429333
21594;15859;undirected;0.94379442863841500000
694820;198063;undirected;0.50000000000000000000
1176466;164294;undirected;0.83333333333333331500
4548252;1779;undirected;2.88116344862034525000
1212932;9215;undirected;3.06706349206349200000
347354;172564;undirected;0.60000000000000000000
3166792;963;undirected;9.11414757920643366666
4888101;3039165;undirected;0.75000000000000000000
3039165;44921;undirected;1.00000000000000000000
572655;504638;undirected;0.50000000000000000000
131337;68153;undirected;1.80869141823089350000
46271;20044;undirected;0.66666666666666666666
18225;11994;undirected;1.07692307692307685000
719263;13714;undirected;0.83333333333333333333
63278;17759;undirected;3.71785714285714340000
2838725;2362672;undirected;1.50000000000000000000
347354;198063;undirected;0.50000000000000000000
239237;37556;undirected;0.50000000000000000000
2514587;11961;undirected;1.03333333333333320000
1621788;6408;undirected;2.76988539343012400000
5526484;3307455;undirected;1.00000000000000000000
4160399;35334;undirected;2.50000000000000000000
31268;15716;undirected;14.80153006081238970000
