id;Label;Dev;Popularity
15859;springmeyer;11.81954;0
69606;lennym;1.30103;0
983893;metux;10.82607;0
3249585;bogdanvlviv;1.30103;0
1658560;jacek-pulit;1.47712;0
505852;wesleycho;8.41497;0
664485;decden;0.00000;0
1410331;rafde;14.60206;0
4640647;2Pacalypse-;1.90309;0
3529803;tomjohnson1492;0.84510;1
6114086;kellyjensen;1.30103;0
2565461;crandmck;2.47712;0
12183067;hargasinski;9.23045;0
12531222;KeJunMao;1.69897;0
12553265;MarcBruins;1.60206;0
13309086;ryanstreur;1.30103;0
13810377;snyk-bot;6.47712;0
4796;chrisdickinson;1.30103;0
1464764;jackTheRipper;3.69897;0
6450;DirtyF;20.47712;48
7082;satazor;1.69897;0
76790;davidaurelio;1.47712;0
109916;alxndrsn;1.00000;0
3189691;amilajack;2.77815;0
146063;Dignifiedquire;59.30103;0
174794;rwaldron;17.84510;0
9478906;greenkeeperio-bot;62.79934;0
178519;pathawks;4.84510;4
7934642;zbarbuto;0.00000;0
7512921;not-an-aardvark;1.60206;0
5930301;yzyzsun;1.00000;0
1871395;sehrope;3.07918;0
8219640;jannyHou;22.87506;6
534595;crispgm;3.95424;0
2535079;jaybe-jekyll;1.47712;0
4649826;EsrefDurna;17.34242;0
18929141;rashmihunt;1.84510;0
10058;shama;1.00000;0
33237;mikesherov;5.90309;0
3122390;denar90;3.77815;0
61450;leeight;1.47712;0
65645;alFReD-NSH;1.30103;0
95091;sankethkatta;0.00000;0
1558671;Kaligule;3.60206;0
123337;graingert;1.30103;0
911747;racztiborzoltan;1.30103;0
127432;terinjokes;1.60206;0
1089066;codeblooded;1.00000;0
10131495;Annoraaq;3.47712;0
3881116;macjohnny;1.60206;0
635540;elfassy;0.00000;0
690505;tripu;0.00000;0
1983533;grawlinson;1.30103;0
11164077;Oreonax;1.30103;0
2038652;wvankuipers;1.60206;0
33406546;megamindbrian;1.69897;0
33826014;j-f1;1.69897;0
29162;chuckhoupt;1.69897;0
2644745;yshing;0.00000;0
56518;jugglinmike;14.83251;0
7876383;somename85;0.00000;0
258809;intellix;1.77815;0
263201;famousgarkin;1.30103;0
313071;gesa;1.60206;0
7979097;rlue;0.60206;0
