id;Label;Dev;Popularity
7856182;NumminorihSF;2.90309;0
995;isaacs;0.77815;0
811626;janekptacijarabaci;3.84510;0
45192;majgis;1.60206;0
46703;kossnocorp;3.00000;0
49070;laverdet;3.77815;0
49261;rniemeyer;0.47712;0
78768;LinusU;0.00000;0
79368;vladikoff;13.32222;0
81967;chebum;2.69897;0
106028;dudepare;1.00000;1
4744706;CalebMer;3.00000;0
1547151;mdxprograms;5.47712;1
2700711;stevelacy;3.04139;0
143312;gagern;1.00000;0
212634;wyuenho;12.25527;0
3740920;lathonez;1.60206;0
6940115;paladox;2.47712;0
1109860;maxrd2;1.30103;0
4391920;George8211;1.30103;0
348960;ftdebugger;0.00000;0
1740036;SimenB;4.32222;0
3318137;superkhau;26.54407;9
7264930;vitaly-t;0.00000;0
1209032;henriksjostrom;1.30103;0
10731794;EmmaRamirez;2.47712;0
1921325;nompute;1.47712;0
3028929;cervengoc;0.00000;0
2524838;shvaikalesh;2.34242;1
1374445;alexlamsl;0.00000;0
3538598;xiaoyu2er;1.30103;1
6468;otakustay;0.00000;0
7858;goshakkk;46.32634;0
27544;aredridel;0.00000;0
29214;jnordberg;2.69897;1
30409;dtinth;1.30103;0
51996;parkr;84.51055;80
52280;ritch;2.47712;1
8090701;WaeCo;1.00000;0
57628;cldwalker;2.00000;0
116506;phated;24.95424;0
9033476;dargaCode;1.30103;0
150850;jridgewell;7.60206;0
933376;vkarpov15;2.30103;0
967595;AlfredXing;2.60206;1
2217278;mluisbrown;1.47712;0
217948;beenanner;1.30103;0
1003918;abrobston;1.77815;0
1668574;cepko33;1.47712;0
5742999;bamsy;2.77815;0
4432230;jrmils89;1.30103;0
10287794;mgol;1.00000;0
483067;fw42;1.00000;0
5124135;MKXHCRSY;1.14613;0
704573;summivox;1.00000;0
2595482;seven-phases-max;5.90309;0
16162;iarna;81.62531;1
44006;callumacrae;0.00000;0
1538811;sbauer322;1.84510;1
103938;fibo;1.47712;0
10409771;gunjpan;10.66276;1
167519;aptinio;1.00000;0
167787;jasonwoan;2.30103;0
2719899;sghung;0.00000;0
199341;danielcompton;0.00000;0
4282338;mkwiser;0.00000;0
2766768;rvedotrc;1.84510;0
2793942;valueof;0.00000;0
1053056;ahumphreys87;22.17609;0
1147439;rhubarbselleven;2.30103;0
10626215;kaidiren;1.00000;0
1862272;vsn4ik;1.30103;0
4527426;TerrenceLJones;4.17609;0
1962262;keegoid;2.30103;0
12223318;steveren;3.49136;0
12465646;QDABAGQB;0.00000;0
13353328;XNLGUJVV;0.47712;0
13832558;TWNOLFCA;0.60206;0
10482;macdonst;0.77815;0
7378365;crackevil;1.77815;0
34219;jdalton;2.90309;1
36486;paulmillr;71.04922;16
36754;molily;0.00000;0
1558272;kenny-evitt;12.50515;0
122613;fulldecent;0.00000;0
157761;nicks;1.90309;0
162080;jeffkole;0.00000;0
193516;ajhit406;0.30103;0
8526202;JKAussieSkater;1.00000;0
231597;scott-w;21.80618;8
4926920;rengokantai;1.00000;0
6607258;ambrt;6.04139;0
275615;ceejbot;0.00000;0
6299241;cmloegcmluin;2.30103;0
318560;swang;11.27875;0
1724003;misterbyrne;3.95424;0
2375205;addaleax;5.90309;1
5086217;Darkle;0.47712;0
1343943;richardpringle;12.66276;1
5400325;jasonwr;0.00000;0
1453788;jeremyVignelles;1.00000;0
355;christkv;17.86923;0
1003;mmalecki;1.60206;0
2198;julianduque;5.07918;0
2055019;matthew-dean;15.60206;0
19998;chrisjlee;0.00000;0
22747;XhmikosR;12.68124;0
1499229;megawac;31.92942;1
48503;bluetrans-deploy;2.77815;0
80816;hacksparrow;0.00000;0
6186798;yaycmyk;2.11394;0
870055;henrywright;1.00000;0
106334;asilvas;1.30103;0
106511;dylanahsmith;0.00000;0
6847942;kevinburkeshyp;1.47712;0
111902;twolfson;1.14613;0
7151365;ehjay;3.84510;0
172709;strugee;1.00000;0
990983;randunel;1.30103;0
8533632;Permutatrix;1.47712;0
254640;captbaritone;0.69897;0
8148056;MikailBag;0.00000;0
6619595;JBYMQRPJ;0.00000;0
1108507;aianus;3.77815;0
2313223;SuriyaaKudoIsc;2.30103;86
354014;jbarreiros;0.00000;0
395446;MeoMix;3.77815;0
2354030;xavierchow;0.00000;0
453011;yous;0.00000;0
3383843;ORiON-;1.00000;0
1261618;ZDroid;0.00000;0
590405;jaridmargolin;1.60206;0
10732563;ezubarev;7.50515;0
681519;madskristensen;1.00000;0
682464;limdauto;3.04139;0
742062;andalm;0.30103;0
3563;gkz;10.17609;0
4131;ericz;1.30103;0
1463856;bspates;1.84510;0
6221;timoxley;0.00000;0
9570270;JPTDSBVI;0.00000;0
7898;laughinghan;1.30103;0
26375;zzo;0.47712;0
29081;mbest;0.00000;0
29240;sheerun;19.74036;0
30778;devTristan;3.77815;0
30953;lexoyo;1.00000;0
54235;durran;1.00000;0
56743;boneskull;0.00000;0
84667;avdg;0.00000;0
1530004;raymondfeng;2.84510;4
902216;za-creature;0.00000;0
121551;stomar;0.00000;0
4195147;wesmangum;1.00000;0
937121;ayastreb;17.61278;9
6235332;carlbernardo;1.00000;0
3234367;loay;14.96379;0
221366;adius;1.00000;0
1120446;shkdee;1.00000;0
363215;mlocher;1.60206;0
2326663;hpurmann;1.47712;0
419376;slavafomin;0.00000;0
553401;TomFreudenberg;0.00000;0
617502;andresilveira;1.47712;0
5315135;kakadiya91;3.77815;0
1940619;3y3;2.95424;0
3921910;a0viedo;4.77815;0
3509026;MichaelQQ;1.30103;0
699796;djacquel;2.60206;0
8983069;dflupu;1.77815;0
2040602;BergWerkGIS;3.11394;0
2595492;Adam-Moss;1.77815;0
4687833;mitsos1os;4.44716;0
16281;Crunch09;1.60206;0
17240;arantius;3.69897;0
39559;rvagg;4.04139;0
74371;sparanoid;0.00000;0
915720;thatchej;1.47712;0
167513;duksis;1.00000;0
198063;johnkhughes;1.77815;0
984724;mlowijs;1.30103;0
3250677;Jokero;2.69897;0
243576;thorn0;1.47712;0
1658942;jammon;2.60206;0
1686305;vwochnik;1.00000;0
1689104;thefourtheye;1.14613;4
9721920;git-no;1.00000;0
335755;jwillmer;2.84510;0
337200;popovicsandras;1.00000;0
4417214;benkroeger;1.77815;0
10285598;HatemJerbi;2.00000;0
9382681;ijliebemij;1.47712;0
1242407;geekguy;1.69897;0
2456315;clarkwinkelmann;2.30103;0
566757;ashaffer;1.60206;0
3489381;alexjab;1.30103;0
1358257;geek;1.47712;0
12512825;DCTNYBSW;0.30103;0
13345191;YRJDLPHN;0.00000;0
10788;nex3;1.30103;0
12371;jcrugzz;7.47712;0
33234;dmethvin;2.30103;0
35842;TheAlphaNerd;4.54407;0
61780;ChALkeR;4.00000;0
96092;colinbate;1.30103;0
124625;gauravmc;4.84510;0
128564;bdunavant;0.00000;0
6558843;B-Paul;1.60206;0
3199655;snopeks;0.00000;0
4223913;BenMann;4.95424;0
163533;wuworkshop;0.47712;0
192490;knu;0.00000;0
225880;jtwebman;2.60206;0
11055140;YMHBYBTP;0.00000;0
230231;Tetsuro;2.47712;0
274387;aearly;21.89209;1
6608706;xbrightmatterx;1.30103;0
4933078;softnfuzzy;1.11394;0
2818311;alexcameron89;1.00000;0
1135638;pardoman;0.60206;0
493294;VitaliyR;2.47712;0
4537773;jekyllbot;90.29885;1
1347054;treythomas123;1.30103;0
3013345;evanjbowling;2.60206;0
2763;sl4m;1.00000;0
2782;hubot;30.39794;0
1476519;misterfish;5.84510;0
21480;nhoizey;0.00000;0
22383;ibash;3.77815;0
48639;chrisfinazzo;8.84510;0
49661;bcoe;1.00000;1
49959;joskuijpers;1.00000;0
83969;STRML;1.90309;0
108772;edgemaster;0.30103;0
6553514;ukari;1.30103;0
951697;RandomlyKnighted;15.47712;1
1601746;pushrax;1.30103;0
985857;watilde;7.47712;0
987529;nasht00;1.30103;0
343363;samdutton;1.00000;0
400606;DrewMartin;1.00000;0
401206;rajzshkr;2.30103;0
4460495;suguru03;1.60206;0
457943;breathe;1.00000;0
462474;bajtos;77.35411;130
1259391;horiaradu;0.00000;0
2480737;nekrasoft;1.00000;0
603341;supasate;4.34242;0
681238;hoegaarden;1.00000;0
9157953;idjem;0.00000;0
742757;mkoryak;1.30103;0
747590;floydpraveen;4.07918;2
6442;langpavel;0.00000;0
7125;jashkenas;0.00000;0
7144;philfreo;0.00000;0
28319;raydog;0.77815;0
30172;Contra;1.00000;0
52917;derekgottlieb;7.14613;1
11255186;qpresley;11.00000;0
8696808;alanyee;0.00000;0
154247;gtalusan;0.00000;0
10096293;ignitenet-martynas;2.60206;0
259551;Justineo;4.00000;0
303872;akre54;7.00000;0
6671639;TheLucasMoore;3.77815;1
9095414;chmln;1.30103;0
1792584;chestnutchen;0.00000;0
1840065;budde377;0.00000;0
481511;marcioj;9.20412;0
692051;Volune;2.00000;0
693356;kay-kim;8.14613;0
6772184;Amir-61;68.53275;4
694528;sondr3;1.00000;0
700209;allevo;1.00000;0
772288;DaveEmmerson;1.60206;0
9677428;danny-andrews;1.00000;0
16286;Taritsyn;2.60206;0
6182935;oskarcieslik;5.00000;0
98795;shreeve;0.00000;0
133738;AsaAyers;0.00000;0
133941;leods92;1.00000;0
9895859;agibson-vrnt;2.90309;0
165377;tjoyal;0.00000;0
204065;intelliot;1.47712;0
205702;mikestreety;1.30103;0
8541279;jpsc;1.30103;0
6611460;zkat;59.23045;0
289115;Evulse;6.00000;0
2346117;nicolayr;4.47712;0
10291928;illiriks;0.00000;0
10034957;0candy;19.97313;1
8224427;5car1z;3.11394;0
1284259;shtr0m;2.47712;0
3533889;Arkni;7.14613;2
8266910;andrewmnlv;1.00000;0
13122116;alexpit;4.00000;0
8648;brianc;48.69897;0
9215;rmg;8.01703;0
9551;awood;1.00000;0
9701;LPHXKRWV;0.47712;0
9984;reconbot;3.04139;0
11921;nono;5.43136;0
32296;Flamefork;1.30103;0
34383;benbalter;8.36173;16
35719;maksimr;2.77815;0
63897;envygeeks;16.41497;48
67859;Mithgol;0.00000;0
883111;yorkie;0.77815;1
2669606;skyksandr;1.30103;0
884982;es128;7.95424;1
4130694;ex1st;0.00000;0
127239;Kikobeats;6.20412;0
3272175;ahanselka;1.00000;0
3303742;mrbatista;1.47712;0
2296317;bionikspoon;1.00000;0
2896796;kdex;1.30103;1
573846;PengXing;3.47712;0
5152326;rosen-vladimirov;5.84510;0
10453471;ReadmeCritic;2.47712;0
10734523;CaselIT;0.00000;0
6109298;yavorsky;0.00000;0
779141;caitp;0.00000;0
11482942;robinbiondi;3.07918;0
11615522;harshu108;2.60206;0
2506696;ValentinH;1.00000;0
5454928;admhlt;12.20412;0
11760172;GVIGSDWM;0.77815;0
2269;fabien;0.00000;0
2089673;will118;1.00000;0
48128;KenanY;0.00000;0
6835512;bchr02;6.77815;0
82626;yatskevich;2.00000;0
105988;Florian-R;0.00000;0
3189691;amilajack;1.30103;0
2162240;rhendric;0.00000;0
144292;olalonde;1.00000;0
146063;Dignifiedquire;128.64345;1
174794;rwaldron;0.00000;0
177183;ArtskydJ;0.00000;0
9478906;greenkeeperio-bot;112.09691;0
178519;pathawks;20.00432;12
207900;egirshov;1.00000;0
212665;rubenstolk;1.00000;0
294371;geekflyer;1.00000;0
1064984;nekdolan;1.30103;0
1160678;daattali;0.00000;0
