id;Label;Dev;Popularity
13524;ForbesLindesay;0.95424;0
13715;riccieri;2.95424;0
14451;davidjb;1.30103;0
14501;chris-morgan;12.66276;0
14508;prattmic;0.00000;0
16130;Ryman;1.83885;1
16473;christianv;0.00000;0
16480;qrush;0.00000;0
17141;steveklabnik;1.38021;0
17759;mattn;3.30103;23
17777;thynctank;1.00000;0
17884;Panya;56.22272;0
18459;sankage;4.30103;0
39569;mrobinson;0.90309;0
39587;cwebberOps;5.50515;0
41473;timonv;2.00000;0
41509;albertoleal;3.30103;0
42527;deoxxa;0.00000;0
44015;XCKMLJQI;0.00000;0
44213;sankha93;0.60206;0
70512;cironunes;3.84510;0
71282;luismreis;0.00000;0
73811;disruptek;4.84510;6
73897;piranna;1.30103;0
74699;ngryman;2.00000;0
74767;mcallan83;1.30103;0
75324;jonathanong;2.60206;2
1538568;xqin;0.00000;0
100962;distler;4.47712;0
889122;benesch;0.47712;0
889388;williamscs;1.77815;0
103938;fibo;2.30103;0
130567;rjz;1.30103;6
131337;DCECXTIT;0.00000;0
131703;cmr;4.26951;0
2697428;MVJFOHDI;0.30103;0
136996;ykomatsu;1.00000;0
167203;MichaelBailly;2.00000;0
4226834;cydjudge;1.60206;4
168346;Alex7Kom;0.30103;0
168941;CMTegner;2.30103;0
948945;hallucynogenyc;0.00000;0
2203197;yihangho;2.84510;0
3682819;Ziugy;0.00000;0
204962;edwardw;1.27875;1
2228276;kkoopa;48.08279;0
239142;thestinger;25.29447;1
2765137;janaspage;0.00000;0
241498;brutal-chaos;0.00000;0
2793942;valueof;21.36173;2
3275614;andrewrk;4.69897;1
1053056;ahumphreys87;54.41830;4
281338;kt3k;1.47712;0
283405;Meyermagic;0.00000;0
284375;dotdash;6.39794;0
1059949;leonkunert;1.00000;3
1694898;brianmarco;0.00000;0
333350;Wizek;1.30103;0
1147439;rhubarbselleven;0.00000;0
437836;sars;1.00000;0
2378595;smesseim;0.00000;0
2925663;joshjb84;2.60206;1
1847214;junmer;0.00000;1
3452221;AymericBeaumet;5.07918;1
586142;Olegas;0.00000;0
1304846;aydinkim;0.77815;0
1956414;obastemur;1.47712;0
3023254;jedmao;2.30103;0
2520242;joshbambrick;5.60206;0
3498190;bjadamson;0.30103;0
734898;jmeas;55.16137;156
1418265;TomGault;0.30103;0
3219;tedhorst;0.30103;0
3580;ben0x539;0.84510;0
3721;apasel422;0.00000;0
3730;derickbailey;2.04139;1
3839;bogdan;1.00000;0
3871;sindresorhus;37.74819;16
4096;btford;2.30103;1
5091;cowboy;3.25527;0
2607907;chiplay;1.84510;0
6084;guybedford;0.30103;0
6418;davepacheco;0.00000;0
6468;otakustay;0.00000;0
7129;braddunbar;16.62325;0
7170;wookiehangover;0.00000;0
7338;johnsoft;0.00000;0
24302;metajack;12.54407;0
24772;GUI;0.00000;0
26097;fracmak;1.00000;0
28798;Seldaek;0.77815;0
29055;WebReflection;3.30103;0
29793;here;1.00000;0
51667;eddyb;2.04139;0
51996;parkr;166.81558;78
52280;ritch;54.24551;4
54934;testbrian;2.60206;0
55663;clutchski;0.47712;0
57628;cldwalker;6.60206;0
58169;davbo;1.69897;0
59948;kizu;36.96848;0
60384;afeld;0.00000;0
1530060;ikarienator;0.00000;0
3153719;hipstern;1.00000;0
88201;Aatch;0.30103;0
3157286;PDTENRCJ;0.69897;0
90075;srl295;1.79239;0
116172;bdesham;0.00000;0
116506;phated;2.60206;0
2139482;xudejian;0.30103;0
117658;mcpherrinm;0.30103;1
118033;dahinir;2.30103;0
120902;oliamb;1.60206;0
932401;cjihrig;9.51851;0
933376;vkarpov15;10.95904;0
935907;koorgoo;1.84510;0
178535;chenboxiang;1.47712;0
960684;kvark;0.30103;0
962365;chopdown;1.30103;1
4247767;helje5;0.30103;18
967595;AlfredXing;1.60206;0
214808;ktdreyer;2.00000;0
3693481;BNUDMDCD;1.11394;0
249329;markstos;0.69897;0
14005;shigeki;0.47712;0
14723;jbcurtin;1.00000;0
14957;keithamus;0.69897;0
15341;ibdknox;28.64345;0
2064338;aepsil0n;0.47712;0
15859;springmeyer;11.06819;3
16025;TheCloudlessSky;2.04139;0
17715;felixge;0.84510;0
18265;FlaPer87;2.61278;0
18432;avalanche123;1.00000;1
38004;bgamari;7.59106;0
39440;boutell;0.00000;0
830088;yjo;1.84510;1
40291;sanxiyn;0.47712;0
41628;evilpie;0.47712;0
41747;othiym23;15.38561;0
42231;cuviper;2.00000;0
832881;nnethercote;0.47712;0
42831;ctalkington;6.84510;2
3141408;DRNDXHSY;0.00000;0
2653438;charlespwd;0.69897;0
70224;TheHydroImpulse;1.04139;0
71562;qbit;0.00000;0
1517622;vsivsi;3.07918;0
72080;juandopazo;0.30103;0
72229;benbernard;1.90309;0
74653;jhnns;1.11394;1
75456;julen;1.00000;0
130874;gurjeet;3.60206;0
132611;leny;1.41497;1
917413;jvmccarthy;0.00000;0
918917;relvao;0.69897;0
134802;fcsonline;1.00000;0
2698894;rohiniwork;0.00000;0
920020;snufkon;1.00000;0
136705;cburgmer;1.60206;0
137172;mrfabbri;0.00000;0
2178416;fdipilla;0.00000;0
4229138;KVKFSXRG;0.47712;0
2180373;BennyHallett;2.00000;0
167807;patrickkettner;0.00000;0
168511;suprememoocow;1.47712;0
168711;cobbweb;0.00000;1
168743;kenglxn;2.30103;0
948315;YAndrew91;3.07918;0
198945;skrat;1.00000;0
199645;dkrnl;1.47712;1
3683391;cyrilschmitt;1.00000;1
1625219;WKKBTSFI;0.00000;0
237651;justincy;0.47712;0
239237;marekventur;1.00000;0
239285;vtsatskin;0.60206;0
244534;andrewmartin;0.30103;0
3254200;arvindr21;2.14613;0
281602;taralx;0.69897;0
2796746;AWHNLLMN;0.60206;0
1056391;QVOHALJH;0.47712;0
1060538;thomas658;1.00000;0
289092;sam-github;2.77815;0
334149;thetalecrafter;2.00000;0
335617;uglymunky;2.00000;0
4415049;IACOQHCK;0.00000;0
385620;vseventer;1.00000;0
388963;nhall;2.00000;0
391036;evanlucas;2.47712;1
391573;brunoabinader;13.05690;0
1809492;fjdumont;2.41497;0
3399866;adrientetar;1.30103;0
484610;medovob;0.00000;0
3402004;DDVIHJVI;0.00000;0
492397;ki82;1.30103;0
576009;wibblymat;9.36173;1
1296467;vaseker;5.84510;0
2978711;HXUKHSWQ;0.00000;0
2983875;greenify;1.00000;1
661811;r3mi;1.00000;0
670968;sebcrozet;0.00000;0
2011912;maksqwe;2.00000;0
2565461;crandmck;1.81291;0
1417985;pczarn;0.77815;0
2017226;alxgnon;3.00000;0
3258;thomaslee;1.04139;0
3309;mgrabovsky;5.84510;1
3541;Arcterus;0.30103;2
3741;kevinsawicki;1.00000;0
3892;wycats;0.95424;0
4278;SteveSanderson;17.56820;0
4796;chrisdickinson;3.11394;0
6100;ruediger;0.00000;0
6400;TooTallNate;3.56820;1
7619;did;1.60206;0
7687;caike;0.00000;0
795913;robrich;3.69897;1
797452;bjwbell;0.90309;0
24182;DimitarChristoff;1.30103;1
816217;Rantanen;0.60206;0
27538;antonkovalyov;5.04139;1
27892;ei-grad;1.00000;0
28494;dhruvasagar;1.00000;0
28909;smcgivern;1.30103;0
31268;joscha;3.47712;0
31284;trevnorris;15.30103;16
31334;kchmck;0.00000;0
51255;dylang;1.77815;0
54816;pgherveou;0.00000;0
55635;firede;1.60206;0
