id;Label;Dev;Popularity
8042;zeke;26.77815;0
8267;mikeal;5.46240;0
9135;ibc;2.95424;0
9930;3rd-Eden;6.59106;0
2060900;imjacobclark;5.90309;2
10548;zpao;1.69897;1
12688;dtao;1.47712;0
13063;rogerwang;8.11727;0
32649;waded;2.00000;1
33442;drublic;2.00000;0
35334;arikon;0.00000;0
36486;paulmillr;1.00000;0
36752;lalitkapoor;1.60206;0
36754;molily;0.00000;0
36768;DavidSouther;0.00000;0
61813;tlhunter;1.00000;0
63944;zhaozg;1.32222;0
66904;UltCombo;0.00000;0
1533688;lukemurray;0.00000;0
881686;AJ-Acevedo;0.00000;0
883842;jinzhubaofu;5.77815;0
4111286;jtg-gg;1.17609;0
96150;bzalasky;1.69897;0
2150639;jordanthornquest;1.30103;0
131337;DCECXTIT;0.00000;0
131703;cmr;2.23045;0
137255;jonnyscholes;1.00000;0
977055;gabeio;1.84510;0
3682001;akenn;3.04139;0
4257704;hickford;1.30103;0
2228276;kkoopa;23.74036;6
2765137;janaspage;2.77815;0
3705667;admangum;2.30103;0
4284826;ricardopolo;1.60206;0
1021704;nathan;0.00000;0
2793942;valueof;2.47712;0
1053056;ahumphreys87;0.00000;0
281338;kt3k;0.00000;0
5729368;HEHUXSES;0.30103;0
1147439;rhubarbselleven;0.00000;0
2902667;WolfspiritM;0.00000;0
1847214;junmer;0.00000;0
552927;mykwillis;0.00000;0
1322812;futekov;1.30103;0
623153;romamatusevich;1.30103;0
734898;jmeas;41.13033;42
184;xdissent;2.84510;0
388;kjbekkelund;1.00000;0
963;bnoordhuis;24.68124;1
979;IgorMinar;1.00000;0
995;isaacs;4.27875;4
1199;substack;0.00000;0
20165;tkellen;0.00000;0
21594;kkaefer;0.00000;0
21921;CaryLandholt;1.30103;0
811626;janekptacijarabaci;6.77815;0
45569;LinuxJedi;4.69897;0
46271;pkozlowski-opensource;1.00000;0
49070;laverdet;1.14613;0
49261;rniemeyer;5.95424;0
78141;gfxmonk;0.00000;0
78234;ajklein;0.00000;0
78768;LinusU;0.00000;0
79368;vladikoff;33.57978;1
108225;nathwill;0.00000;0
895840;cgross;0.00000;0
1548496;scamden;3.00000;0
112269;ralfstx;1.60206;0
113080;dexif;2.30103;0
139402;matthieuprat;2.47712;0
2700711;stevelacy;0.00000;2
5621849;piotrtomiak;1.00000;0
141540;quarterto;1.47712;0
143128;wmertens;1.30103;0
171272;jdaudier;1.95424;0
986013;PanManAms;1.00000;0
209787;stephanebachelier;12.67210;0
2212057;jaredly;1.30103;0
2748509;CGavrila;1.30103;2
212634;wyuenho;0.00000;0
249329;markstos;1.00000;0
254691;laoshanlung;3.60206;0
3738346;Ginden;1.00000;0
