id;Label;Dev;Popularity
3179;bcomnes;3.60206;7
3338;damag;1.00000;0
3497;molnarg;0.00000;0
3563;gkz;2.23045;0
4122;boourns;2.84510;0
4608;ndbroadbent;0.00000;0
5008;byroot;2.47712;0
6221;timoxley;4.69897;2
6235;minrk;6.84510;0
6396;tjfontaine;1.56820;1
6685;bhollis;2.60206;0
25637;piotrklibert;1.47712;0
25655;eddiemonge;0.00000;0
26250;blowsie;1.30103;0
26264;BYK;2.47712;0
27561;jussi-kalliokoski;2.30103;0
29081;mbest;8.43136;0
29240;sheerun;25.67210;0
30044;mattr-;0.00000;0
31264;Ventero;4.46240;0
56743;boneskull;1.47712;0
60210;turadg;0.30103;0
60433;woxxy;0.90309;1
3599615;XGNEKSDA;0.00000;0
86523;marcooliveira;1.69897;0
1530004;raymondfeng;140.62325;25
89579;agnat;1.00000;0
89840;marcomorain;0.30103;0
2138947;markelog;4.39794;0
116287;shakyShane;3.30103;0
2141080;khashayar;1.30103;0
121551;stomar;0.00000;0
155688;chalkers;1.30103;1
962575;globin;2.60206;0
307545;fosco-maestro;1.30103;0
453011;yous;6.69897;2
5061873;nemanjawork;0.00000;0
1200952;vkurchatkin;0.47712;0
1856709;camilleanne;0.00000;0
1279659;MadLittleMods;2.47712;1
5126869;gejiangwendi;0.00000;0
561105;KidsKilla;2.00000;0
565017;chrismeyersfsu;2.14613;0
5129825;nobry;0.00000;0
4525932;TLTKKJAX;0.00000;0
4529006;NYBNOTVV;0.30103;0
1930877;GProulx;4.77815;0
4576050;karmarunnerbot;1.17609;0
624497;Mikxail;0.00000;0
5332833;stevejs;0.47712;0
1940619;3y3;15.14613;0
1942032;mathiask88;0.00000;0
4610251;VBTQPIAM;1.07918;0
673667;hannobraun;0.00000;0
681519;madskristensen;49.13354;0
3039165;mvdbos;1.00000;0
1409265;theodorejb;0.00000;0
722699;brycefisher;6.14613;0
2010695;bors-servo;5.64345;0
732895;milimetric;0.47712;0
1419543;simpleigh;2.77815;0
8209;Raynos;2.47712;0
8902;caolan;0.00000;0
9211;kevinoid;1.30103;0
9577;audreyt;0.00000;0
10047;bminer;0.00000;0
10933;Valve;2.00000;0
10967;benschwarz;6.69897;0
11042;laggyluke;1.47712;0
11978;michaelficarra;3.51851;0
11994;thomblake;3.47712;0
12371;jcrugzz;8.51851;1
12803;txdv;1.95424;2
2613065;ivantsepp;3.90309;1
62909;SomMeri;17.00000;0
95422;tgriesser;2.00000;0
131247;erik168;0.00000;0
131863;omegahm;3.30103;0
133444;ljharb;1.60206;0
134389;skabbes;0.30103;0
164294;watson;1.30103;0
