id;Label;Dev;Popularity
4687833;mitsos1os;5.38021;0
2614508;jahraphael;1.60206;0
16281;Crunch09;1.77815;0
17240;arantius;2.47712;0
6150564;natebass;3.00000;0
61780;ChALkeR;1.77815;0
8689806;zarenner;0.00000;0
127494;far-blue;1.00000;0
3199655;snopeks;1.69897;0
6239737;GNUletik;0.00000;0
2764911;MexXxo;1.00000;0
274387;aearly;2.23045;0
6631800;FelicianoTech;5.69897;0
325536;infotexture;1.00000;0
2328951;merrua;0.00000;0
10620589;ssh24;16.00000;0
2405075;ra4king;1.00000;0
1936541;CPEKXLDH;0.60206;0
1940085;sparkleholic;0.00000;0
5454928;admhlt;1.00000;0
2040602;BergWerkGIS;0.00000;0
10321230;marmeladze;1.00000;0
15482517;KAndrsn;1.00000;0
22556460;beznosd;2.60206;0
1458456;motzke;1.30103;0
355;christkv;54.85733;0
2055019;matthew-dean;0.30103;0
21761;DaGaMs;1.30103;0
22747;XhmikosR;19.94939;0
1478855;viki53;4.27875;0
1499229;megawac;6.95424;0
80816;hacksparrow;3.89763;0
106511;dylanahsmith;8.04139;1
111902;twolfson;4.95424;0
146539;hustxiaoc;7.38021;0
2207678;desiredpersona;1.00000;0
254640;captbaritone;0.00000;0
5736448;voltrevo;1.30103;0
1745167;nVitius;0.00000;0
430974;forivall;0.00000;0
11090520;nikooiko;2.04139;0
9259020;jeffycyang;3.00000;0
5130547;mattc41190;1.30103;0
6436073;PierreFritsch;1.60206;0
3563;gkz;5.69897;0
6685;bhollis;3.04139;0
25655;eddiemonge;2.47712;0
27454;carols10cents;1.90309;0
29081;mbest;12.20412;0
29240;sheerun;0.00000;0
1530004;raymondfeng;5.04139;9
937121;ayastreb;0.00000;0
3234367;loay;13.90849;1
216890;Traksewt;1.84510;0
3236607;mattlewis92;2.47712;0
259588;Ch4s3;2.00000;0
1036566;IvanSanchez;1.30103;0
1671844;pataiadam;1.00000;0
1079218;lucastheisen;4.30103;0
1783566;sunilkumarc;1.30103;0
453011;yous;1.00000;0
7786189;ungoldman;1.47712;0
1261618;ZDroid;1.30103;0
590405;jaridmargolin;1.60206;0
1369782;blikblum;2.27875;0
681519;madskristensen;1.00000;0
1376707;maximebedard;2.00000;0
12338342;iRockyZhou;1.30103;0
74371;sparanoid;1.00000;0
2131186;aaronbuchanan;2.20412;0
134428;spratt;1.00000;0
10023069;oBusk;1.30103;0
4417214;benkroeger;1.60206;0
4537773;jekyllbot;103.31806;0
1296941;sergeifilippov;1.00000;0
11442002;deepakrkris;112.71349;1
31067450;nickmccurdy;1.30103;0
31382696;LXJSBJPM;0.00000;0
32230229;TedYav;1.77815;0
33514090;pnn;2.30103;1
33522192;WDNMKBFC;1.17609;0
34175018;SMFPKIOB;0.47712;0
34221192;DRXDKDXS;1.38021;0
13545;chocolateboy;1.30103;0
34383;benbalter;24.63347;1
35719;maksimr;8.77815;0
61526;YAmikep;0.00000;0
94363;felixonmars;1.00000;0
884982;es128;2.20412;0
162620;joesepi;1.30103;0
7696347;ryhamz;1.30103;0
233563;jmhooper;2.69897;0
3303742;mrbatista;5.38021;0
371524;dryajov;1.00000;0
5829131;hzoo;1.47712;0
479823;beyondcompute;1.84510;0
5125538;scooper91;1.30103;0
30464627;tomjoht;1.00000;0
2213;pornel;10.90309;0
2782;hubot;15.25527;0
1476952;denysdovhan;4.90309;0
21480;nhoizey;1.30103;0
48639;chrisfinazzo;1.47712;0
49661;bcoe;1.84510;0
83969;STRML;0.47712;0
1601746;pushrax;4.60206;0
