id;Label;Dev;Popularity
16162;iarna;78.40993;1
44006;callumacrae;2.77815;0
1538811;sbauer322;15.25527;1
100962;distler;0.00000;0
889154;BostjanPisler;1.00000;0
2153997;jakutis;0.00000;0
10409771;gunjpan;11.11394;1
199341;danielcompton;0.00000;0
978607;ninthspace;3.47712;0
333164;The-Alchemist;1.00000;0
392144;ajdamico;1.00000;0
3978370;EHKMOYUK;0.30103;0
12223318;steveren;2.00000;0
27544;aredridel;0.00000;0
30786;tnhu;1.60206;0
51996;parkr;42.04532;30
52280;ritch;3.69897;0
872796;stelmakh;3.84510;0
119814;JonnyBGod;2.60206;0
150850;jridgewell;1.60206;0
933376;vkarpov15;1.60206;0
185771;martinvd;0.00000;1
6940115;paladox;2.30103;0
348960;ftdebugger;1.69897;0
1740036;SimenB;1.69897;0
3770168;Nicholaiii;2.47712;0
3318137;superkhau;78.07918;4
2845382;ksladkov;1.30103;0
5022877;anthonyettinger;0.00000;0
451824;zbjornson;1.00000;0
3028929;cervengoc;0.00000;0
2524838;shvaikalesh;28.39094;0
3506737;rmc33;2.04139;0
20392502;ashmaroli;37.14301;1
6468;otakustay;1.00000;0
36486;paulmillr;25.39794;0
36754;molily;0.00000;0
851902;lydell;1.30103;0
65723;koppor;1.00000;0
8101554;ebarault;21.88649;0
122613;fulldecent;0.00000;0
196824;mischah;1.77815;0
228012;jldec;4.84510;0
231597;scott-w;23.63347;35
272523;lvv83;2.30103;0
6607258;ambrt;1.60206;0
275615;ceejbot;0.00000;0
1683734;JonahMoses;1.30103;0
318560;swang;0.30103;0
320632;eugeneius;0.30103;0
2822079;sharikovvladislav;2.14613;0
4971676;Strangehill;0.00000;0
2375205;addaleax;3.43136;4
6989942;rogerogden;1.30103;0
3407374;yumenohosi;5.77815;0
633445;kentonh;1.60206;0
4633366;cuchi;1.00000;0
11442801;chris-etheridge;1.30103;0
995;isaacs;3.47712;0
811626;janekptacijarabaci;5.04139;0
48259;jakesjews;1.77815;0
49070;laverdet;2.90309;0
78768;LinusU;0.00000;0
79368;vladikoff;6.60206;0
107137;GvS666;0.00000;0
143128;wmertens;1.00000;0
4235167;robcrocombe;3.00000;0
7949113;hugomd;1.00000;0
308207;mhw;1.00000;0
4400771;spencerbyw;1.30103;0
10287794;mgol;0.00000;0
2363596;levithomason;0.00000;0
483067;fw42;0.00000;0
5124135;MKXHCRSY;1.11394;0
7337696;nicojs;1.69897;0
6457250;aeksco;1.00000;0
2595482;seven-phases-max;0.00000;0
32842438;quiltbag;1.60206;0
4687833;mitsos1os;0.00000;0
15954;thetimbanks;1.30103;0
16281;Crunch09;1.95424;1
17240;arantius;0.00000;0
74371;sparanoid;0.00000;0
99641;jayeff;0.00000;0
99950;nacho4d;0.00000;0
2127140;JLHwung;3.17609;0
3625314;antarasi;1.30103;0
199256;kimroen;1.69897;0
340208;lpinca;2.47712;0
4417214;benkroeger;0.00000;0
5052299;brainscript;1.00000;0
444405;nicoschoenmaker;1.30103;0
3858134;MoezGholami;0.00000;0
4537773;jekyllbot;65.19033;0
667608;mixxen;0.00000;0
12712366;QBKJYGLM;1.41497;0
12371;jcrugzz;11.77815;0
25655;eddiemonge;7.11394;0
29081;mbest;16.56820;0
29240;sheerun;10.27875;0
7114833;clorichel;1.00000;0
84667;avdg;1.30103;0
1530004;raymondfeng;0.00000;0
89579;agnat;3.60206;0
154218;thiagoarrais;2.54407;0
937121;ayastreb;1.30103;0
185922;mattg;1.30103;0
3234367;loay;13.04139;1
254640;captbaritone;0.00000;0
5736448;voltrevo;0.00000;0
1745167;nVitius;2.34242;0
4431938;levlaz;1.30103;0
453011;yous;0.00000;0
1261618;ZDroid;1.00000;0
3464177;schempy;3.11394;0
1369782;blikblum;6.14613;1
22556460;beznosd;1.60206;0
3563;gkz;4.60206;0
6685;bhollis;0.00000;0
9570270;JPTDSBVI;1.38021;0
66292;adrien-k;1.84510;0
8689806;zarenner;0.00000;0
93207;kriswill;1.30103;0
128503;mikermcneil;2.00000;0
3199655;snopeks;0.00000;0
192490;knu;1.47712;0
6239737;GNUletik;1.47712;0
274387;aearly;0.00000;0
2328951;merrua;1.47712;0
2857926;erosb;1.84510;9
1139843;mike-engel;1.47712;0
2862972;grifball;1.90309;0
430974;forivall;0.00000;0
8019018;LeonardLaszlo;1.00000;0
5454928;admhlt;6.32222;0
11442002;deepakrkris;34.20952;0
11884330;ashishdahiya;1.30103;0
355;christkv;41.85733;0
1505;LPGhatguy;1.00000;0
2055019;matthew-dean;33.69897;0
21370;tmcw;3.77815;0
22747;XhmikosR;7.30103;0
1499229;megawac;20.87506;0
80816;hacksparrow;0.00000;0
106511;dylanahsmith;11.27875;0
111902;twolfson;0.00000;0
