id;Label;Dev;Popularity
13524;ForbesLindesay;1.30103;0
16162;iarna;69.67117;2
16480;qrush;1.00000;0
16639;gtanner;2.69897;0
17141;steveklabnik;1.27875;0
17884;Panya;0.00000;0
39569;mrobinson;0.60206;0
8677984;IvanZuev;1.47712;0
44006;callumacrae;0.00000;0
72248;wildlyinaccurate;1.00000;0
99910;kevgo;2.47712;0
101889;jrschumacher;0.30103;0
103938;fibo;0.00000;0
2150639;jordanthornquest;2.00000;0
10409771;gunjpan;3.95424;0
199341;danielcompton;2.60206;0
2743522;SVFXENWT;0.60206;0
2228703;rebornix;7.34242;1
4282338;mkwiser;0.30103;0
244613;wertlex;0.77815;1
2793942;valueof;0.00000;0
1053056;ahumphreys87;7.77815;1
281338;kt3k;2.00000;0
284375;dotdash;17.61278;0
3734802;SapphicNerd;1.30103;0
1104155;jsheely;1.30103;0
6956107;ascripcaru;8.00000;0
1147439;rhubarbselleven;0.00000;0
1188376;MonsieurV;1.00000;1
2899305;6112;0.00000;0
446260;mrfelton;1.30103;0
3827851;DarthCharles;4.84510;0
449468;joshperry;1.84510;1
557373;verpixelt;1.30103;0
3447493;Mitko-Kerezov;0.30103;0
2562901;JaKXz;1.47712;0
2567545;Ariel-Isaacm;2.07918;0
734898;jmeas;0.00000;0
7354856;dijonkitchen;0.00000;1
785656;digitalsadhu;2.69897;0
963;bnoordhuis;4.78533;0
995;isaacs;0.00000;0
1199;substack;1.30103;0
18695;trkoch;1.30103;0
21594;kkaefer;0.00000;0
22964;doctyper;1.77815;0
811626;janekptacijarabaci;11.53148;0
4036287;ctjhoa;1.30103;0
49070;laverdet;0.00000;0
49261;rniemeyer;1.30103;0
49590;sjhewitt;0.00000;0
78141;gfxmonk;1.00000;0
78768;LinusU;0.00000;0
79368;vladikoff;22.39794;0
80717;halhenke;0.77815;0
4744706;CalebMer;1.30103;0
897144;heinst;1.69897;0
112269;ralfstx;1.30103;0
2700711;stevelacy;0.00000;0
143312;gagern;1.60206;0
7173903;dacodekid;5.47712;0
212282;RichardLitt;1.47712;0
212634;wyuenho;2.30103;1
250638;bengotow;2.60206;0
1700078;notriddle;0.30103;0
343978;contolini;6.32222;0
6940115;paladox;33.81291;0
6641343;lady3bean;1.47712;0
348960;ftdebugger;1.69897;1
1740036;SimenB;0.00000;0
3318137;superkhau;22.00000;8
1202162;basarat;2.30103;0
459410;framp;1.00000;0
7264930;vitaly-t;0.00000;0
1827644;vscobot;0.30103;0
1865214;ernie58;4.36173;4
520587;jgillich;1.00000;0
1254656;hakatashi;1.30103;3
3898545;0ff;2.30103;0
2475995;alexpusch;3.60206;0
1314356;erquhart;1.30103;0
3028929;cervengoc;1.69897;0
753468;olivierbeaulieu;1.60206;0
10480;AndiDog;0.00000;0
11961;fengmk2;2.30103;0
12386;thallgren;1.30103;0
801916;skycocker;1.30103;0
33585;plaindocs;1.30103;0
34219;jdalton;3.69897;0
36486;paulmillr;34.10721;0
36754;molily;0.00000;0
36768;DavidSouther;1.69897;0
63335;r00k;2.30103;0
63449;ntwb;1.30103;1
854987;mstock;1.30103;0
66904;UltCombo;1.00000;0
2122418;WHenderson;1.30103;0
