Target;Source;Type;
2223989;995;directed;
2765137;995;directed;
1937524;896;directed;
2133265;963;directed;
2582425;974;directed;
1874717;979;directed;
73897;992;directed;
2134928;1199;directed;
2582425;1199;directed;
4478037;1199;directed;
7026520;1199;directed;
2203197;1564;directed;
339372;1772;directed;
1178806;1772;directed;
1928125;1779;directed;
36468;1199;directed;
2579034;1199;directed;
3407005;995;directed;
166077;1161;directed;
1874717;1199;directed;
1877859;1199;directed;
1997268;1199;directed;
2133265;1199;directed;
21653;1757;directed;
1873166;1779;directed;
1937524;1779;directed;
2141080;1779;directed;
2587222;1779;directed;
2019987;1779;directed;
2579034;1779;directed;
4926920;1779;directed;
8275882;1779;directed;
36468;1831;directed;
4926920;1831;directed;
1882061;1900;directed;
1928125;1912;directed;
7026520;1934;directed;
109;1757;directed;
2765137;1779;directed;
2052962;1954;directed;
2582425;1954;directed;
7026520;2084;directed;
2131038;2412;directed;
31977;2552;directed;
100881;2552;directed;
1928125;1954;directed;
2008780;1954;directed;
2019987;1954;directed;
2190484;1954;directed;
2579034;1954;directed;
7026520;2077;directed;
2765137;2084;directed;
4130;2198;directed;
2587222;2198;directed;
122339;2625;directed;
2259;2772;directed;
93748;2831;directed;
41738;2849;directed;
2579034;3080;directed;
7858;3258;directed;
12780;3328;directed;
10;3448;directed;
144292;3460;directed;
4541;3563;directed;
2223989;1954;directed;
427398;1975;directed;
2081571;1975;directed;
304;1979;directed;
4308361;1981;directed;
211657;2080;directed;
2060132;2084;directed;
10;2198;directed;
15383;2378;directed;
818343;2772;directed;
1680333;2880;directed;
2582425;3080;directed;
7026520;3080;directed;
365553;3161;directed;
102360;3287;directed;
354317;3448;directed;
1561750;3532;directed;
1824951;3532;directed;
1928125;3541;directed;
134394;3586;directed;
2198902;3730;directed;
2582425;3741;directed;
1928125;3750;directed;
1882061;3871;directed;
2019987;3871;directed;
2134928;3871;directed;
4541;3082;directed;
228648;3082;directed;
304;3258;directed;
3909;3328;directed;
3622;3448;directed;
88201;3532;directed;
2907;3535;directed;
141540;3563;directed;
3448;3622;directed;
2425353;3730;directed;
1874717;3871;directed;
1990087;3871;directed;
7026520;3871;directed;
1928125;3917;directed;
221359;3941;directed;
1874717;4096;directed;
375069;4131;directed;
1928125;4354;directed;
19076;4541;directed;
1561750;4743;directed;
1928125;3620;directed;
2695;3626;directed;
2579034;3730;directed;
129693;3732;directed;
7026520;3741;directed;
1911913;3871;directed;
2223989;3871;directed;
8275882;3871;directed;
10731794;3871;directed;
1928125;3892;directed;
2198902;3892;directed;
2579034;3892;directed;
4926920;3892;directed;
141756;3941;directed;
1882061;4096;directed;
1178806;4122;directed;
1601746;4122;directed;
10;4810;directed;
10488;4810;directed;
55621;4810;directed;
64274;4810;directed;
7026520;5009;directed;
228327;5132;directed;
1997268;5305;directed;
10058;3941;directed;
483067;4122;directed;
2066465;4278;directed;
2052962;4796;directed;
1861093;4810;directed;
2223989;5101;directed;
7026520;5101;directed;
1882061;5800;directed;
6224;5823;directed;
2579034;5823;directed;
3871;5993;directed;
27771;5993;directed;
106016;5993;directed;
7026520;5993;directed;
17759;6091;directed;
1928125;5101;directed;
2765137;5305;directed;
2765137;5800;directed;
2587222;5823;directed;
56488;5993;directed;
877180;5993;directed;
2579034;6084;directed;
7026520;6221;directed;
1873166;6240;directed;
1911913;6240;directed;
1937524;6240;directed;
2587222;6240;directed;
1928125;6240;directed;
2131038;6240;directed;
2579034;6240;directed;
2598184;6240;directed;
8275882;6240;directed;
1928125;6258;directed;
4926920;6258;directed;
4568;6396;directed;
15859;6396;directed;
31977;6396;directed;
7026520;6396;directed;
1911913;6599;directed;
21653;5862;directed;
24239;5993;directed;
1882061;6240;directed;
2141080;6240;directed;
2983875;6240;directed;
7026520;6240;directed;
2587222;6258;directed;
7026520;6288;directed;
1928125;6400;directed;
1368;6418;directed;
2060132;6599;directed;
211794;6987;directed;
3013345;7082;directed;
3620;7082;directed;
1144421;7082;directed;
1928125;7125;directed;
2131038;7125;directed;
2579034;7125;directed;
7026520;7182;directed;
1882061;6258;directed;
7026520;6258;directed;
34369;6396;directed;
1928125;6396;directed;
8148647;6400;directed;
51735;6418;directed;
7026520;6599;directed;
1900;6858;directed;
3620;7122;directed;
2587222;7125;directed;
2579034;7170;directed;
1937524;7261;directed;
24239;7858;directed;
7026520;8042;directed;
1882061;8150;directed;
2223989;8267;directed;
7026520;8267;directed;
1928125;8648;directed;
2856259;8648;directed;
3179;8793;directed;
2765137;7125;directed;
49661;7137;directed;
2133546;7170;directed;
24621;8042;directed;
100787;8648;directed;
144292;8648;directed;
1813441;8648;directed;
857362;8814;directed;
8148647;8902;directed;
2133546;8912;directed;
10488;9138;directed;
167642;9146;directed;
24239;9215;directed;
4810;9326;directed;
3407005;9333;directed;
7026520;9779;directed;
10488;10160;directed;
80874;10160;directed;
7026520;8902;directed;
302189;9079;directed;
17597;9138;directed;
18719;9138;directed;
7026520;9236;directed;
856;9326;directed;
2100344;9326;directed;
2983875;10488;directed;
7026520;10548;directed;
2765137;10674;directed;
2133265;11961;directed;
9931;12370;directed;
18719;12371;directed;
1874717;9779;directed;
1990087;9779;directed;
1894639;9961;directed;
1928125;8150;directed;
1969795;8150;directed;
4926920;8209;directed;
1877859;8267;directed;
96783;8648;directed;
37800;13348;directed;
51672;13358;directed;
11987;13524;directed;
32731;13524;directed;
48128;13524;directed;
2582425;13524;directed;
7026520;13524;directed;
15859;13577;directed;
2695;14107;directed;
36468;14107;directed;
4308361;14501;directed;
11788;14779;directed;
15740;10591;directed;
15859;11429;directed;
7026520;11978;directed;
6221;12371;directed;
4926920;13094;directed;
1928125;13395;directed;
4926920;13395;directed;
20157;13524;directed;
3013345;13524;directed;
36462;14748;directed;
2729;14825;directed;
1928125;14880;directed;
17759;15383;directed;
8309977;16162;directed;
2040602;15859;directed;
273352;15954;directed;
2134928;16065;directed;
7026520;16065;directed;
2613065;17141;directed;
1900;17374;directed;
8259;17374;directed;
10058;17374;directed;
2133546;17141;directed;
14748;17374;directed;
29214;17374;directed;
41603;17374;directed;
207900;17374;directed;
4130;17716;directed;
3460;9138;directed;
1861093;9215;directed;
1928125;9236;directed;
372376;9326;directed;
1877859;9326;directed;
2190484;9326;directed;
1236160;9440;directed;
2060132;9577;directed;
1928125;17413;directed;
1928125;17715;directed;
19076;17716;directed;
1928125;17882;directed;
1027315;18145;directed;
2052962;18556;directed;
21370;18719;directed;
12371;18766;directed;
74364;18257;directed;
3250952;18265;directed;
2133265;18556;directed;
86809;18592;directed;
2579034;18860;directed;
620460;18937;directed;
1873166;19049;directed;
4926920;19076;directed;
35468;19167;directed;
100212;19167;directed;
60188;20165;directed;
2856259;20180;directed;
3509026;20180;directed;
37038;23250;directed;
208566;23250;directed;
8148647;23250;directed;
2695;23275;directed;
2133265;23402;directed;
18992;23579;directed;
89908;23579;directed;
857362;23579;directed;
2582425;23579;directed;
2133546;24029;directed;
22828;24233;directed;
5993;24239;directed;
1928125;24239;directed;
2259;24857;directed;
36723;25158;directed;
2765137;25489;directed;
3309;18937;directed;
2060132;19016;directed;
2052962;19076;directed;
1928125;20020;directed;
83280;20157;directed;
2134928;20157;directed;
10731794;21229;directed;
60683;26463;directed;
80874;28183;directed;
1997268;28183;directed;
2695;28756;directed;
131174;28756;directed;
2134928;29240;directed;
1144421;29309;directed;
2582425;9779;directed;
2100344;9858;directed;
271382;9961;directed;
2582425;9961;directed;
303872;9984;directed;
3871;10058;directed;
4541;10202;directed;
2598184;10227;directed;
7026520;10227;directed;
2765137;21503;directed;
7026520;23250;directed;
7026520;23402;directed;
2950599;23614;directed;
1161;23709;directed;
7858;24204;directed;
7026520;24204;directed;
2579034;30172;directed;
2579034;30741;directed;
15859;31284;directed;
274222;31977;directed;
2765137;32592;directed;
18886;33019;directed;
69505;33019;directed;
21653;24621;directed;
7026520;25489;directed;
2582425;26243;directed;
2047851;26606;directed;
2579034;26606;directed;
6400;27543;directed;
7026520;27544;directed;
2198;28274;directed;
12371;28274;directed;
40942;33913;directed;
303;33962;directed;
6400;34369;directed;
102252;34408;directed;
809468;34408;directed;
2579034;34854;directed;
31977;35289;directed;
7026520;10488;directed;
2052962;11961;directed;
21503;11967;directed;
2223989;28798;directed;
3309;29214;directed;
331155;29662;directed;
2223989;30172;directed;
1911913;30874;directed;
6221;31284;directed;
9961;31284;directed;
462474;31284;directed;
4926920;31284;directed;
1027315;36568;directed;
1928125;36590;directed;
4308361;36971;directed;
12744;37038;directed;
9930;37251;directed;
2134928;37632;directed;
88794;37748;directed;
100541;38629;directed;
1928125;39283;directed;
93962;39310;directed;
59538;39440;directed;
18766;39495;directed;
1928125;39597;directed;
86142;40291;directed;
1990087;5305;directed;
2983875;5305;directed;
7026520;5305;directed;
68929;5394;directed;
1954;5993;directed;
48128;5993;directed;
1928125;5993;directed;
7026520;6084;directed;
2579034;6221;directed;
139011;11987;directed;
1561750;12294;directed;
55621;12371;directed;
1928125;12371;directed;
4130;13524;directed;
89908;13524;directed;
129526;13524;directed;
855051;14005;directed;
2582425;14005;directed;
3127;14130;directed;
31353;32796;directed;
17413;33019;directed;
2587222;34219;directed;
2983875;34219;directed;
1900;34369;directed;
1144421;34967;directed;
1861093;6240;directed;
2134928;6240;directed;
2765137;6258;directed;
1928125;6288;directed;
275615;41747;directed;
2134928;42345;directed;
7026520;42345;directed;
4541;44541;directed;
139011;44764;directed;
1928125;44896;directed;
2060132;45480;directed;
74151;48328;directed;
1990087;14955;directed;
7026520;14955;directed;
2695;15331;directed;
1861093;15783;directed;
823005;16084;directed;
465;35468;directed;
7026520;36486;directed;
120944;36671;directed;
26402;36687;directed;
1962262;36729;directed;
1962262;37213;directed;
150366;37239;directed;
80874;37251;directed;
13348;37800;directed;
84402;38854;directed;
877180;50804;directed;
3620;50952;directed;
108366;52280;directed;
9326;54365;directed;
100781;54814;directed;
809468;54814;directed;
1900;56488;directed;
1911913;56488;directed;
120905;57188;directed;
428065;60052;directed;
1194;60396;directed;
18992;60396;directed;
1702715;60683;directed;
62930;61019;directed;
2133546;63335;directed;
9930;64326;directed;
465;64572;directed;
3460;67864;directed;
21370;67864;directed;
1902744;67864;directed;
2134928;67864;directed;
7026520;67864;directed;
2695;68115;directed;
2060132;68396;directed;
22590;72183;directed;
83280;72544;directed;
80874;73191;directed;
18257;74364;directed;
877180;75324;directed;
651;76371;directed;
1144421;76371;directed;
2052962;77595;directed;
304;77741;directed;
101212;77741;directed;
2579034;39559;directed;
7026520;40011;directed;
459404;40234;directed;
9961;41747;directed;
83280;44490;directed;
1144421;44490;directed;
18719;45112;directed;
89643;48128;directed;
1974770;17413;directed;
2133265;17413;directed;
702210;17684;directed;
7026520;17715;directed;
3509026;17760;directed;
1937524;18021;directed;
2054012;18145;directed;
1900;18399;directed;
55621;18719;directed;
100787;18719;directed;
818343;18766;directed;
1928125;18898;directed;
883111;19076;directed;
2044504;19076;directed;
2133265;19076;directed;
4926920;19455;directed;
2587222;20157;directed;
857362;20165;directed;
1724053;20165;directed;
1882061;20180;directed;
2582425;20180;directed;
2598184;20180;directed;
2040602;21370;directed;
19076;22869;directed;
2582425;79298;directed;
96783;94615;directed;
5394;95422;directed;
2134928;96708;directed;
55635;97776;directed;
453236;97776;directed;
1928125;100515;directed;
2552;100881;directed;
12371;101264;directed;
1874717;101264;directed;
2582425;102246;directed;
5946431;102360;directed;
1939571;103884;directed;
4541;108349;directed;
2133265;108349;directed;
13524;108672;directed;
53849;108672;directed;
6284;110600;directed;
1874717;116506;directed;
523869;118989;directed;
857362;128503;directed;
2198787;128588;directed;
1144421;129883;directed;
7858;131189;directed;
932416;131247;directed;
2259;132954;directed;
108347;136392;directed;
4568;136621;directed;
103046;137572;directed;
7026520;137572;directed;
34531;142732;directed;
2133265;146539;directed;
2131038;150850;directed;
1928125;151239;directed;
7026520;153818;directed;
154458;163235;directed;
93962;170823;directed;
2198;181718;directed;
108347;186109;directed;
1928125;186771;directed;
101551;188318;directed;
1144421;190180;directed;
1911913;194198;directed;
4541;212634;directed;
1161;226222;directed;
1937524;228327;directed;
7026520;232330;directed;
1928125;242439;directed;
48128;249830;directed;
303;251509;directed;
44490;263421;directed;
465;267176;directed;
120299;267472;directed;
394875;303396;directed;
1902744;308073;directed;
77870;308968;directed;
1874717;320263;directed;
651;49123;directed;
869152;49123;directed;
83280;50007;directed;
14765;50603;directed;
22383;50804;directed;
1595618;50952;directed;
2206804;51565;directed;
304;51996;directed;
7858;51996;directed;
9526202;51996;directed;
6468;55635;directed;
51079;56438;directed;
2633113;56438;directed;
80874;56488;directed;
129526;56488;directed;
973060;56488;directed;
129526;23579;directed;
48128;23858;directed;
102252;23858;directed;
27771;24239;directed;
109;24621;directed;
2077457;337498;directed;
10;372376;directed;
303396;394875;directed;
271633;419103;directed;
1660737;427398;directed;
6442;462474;directed;
1928125;462474;directed;
2060132;462474;directed;
2579034;475893;directed;
4122;483067;directed;
96783;488159;directed;
1937524;505852;directed;
2198;590405;directed;
2079546;734898;directed;
137677;780334;directed;
1601746;789013;directed;
427398;817139;directed;
8648;818343;directed;
18766;818343;directed;
141264;855051;directed;
68617;870467;directed;
1902744;877180;directed;
1928125;883111;directed;
17413;929884;directed;
144292;929884;directed;
670205;929884;directed;
1928125;930323;directed;
3730;944882;directed;
21653;944882;directed;
34531;944882;directed;
2582425;56762;directed;
2134928;59649;directed;
7026520;59649;directed;
1928125;59948;directed;
7026520;60384;directed;
108545;60683;directed;
19216;61275;directed;
2133546;61805;directed;
2907;61807;directed;
303;61913;directed;
3871;62810;directed;
3179;62930;directed;
129693;26292;directed;
93962;27543;directed;
2087882;27543;directed;
81140;28258;directed;
2100344;28274;directed;
3179;28557;directed;
42345;28557;directed;
18719;29214;directed;
61111;29214;directed;
3013345;29240;directed;
18689;1144421;directed;
106493;1144421;directed;
1937524;1144421;directed;
39627;1176466;directed;
754257;1176774;directed;
4122;1178806;directed;
483067;1178806;directed;
1925292;1219979;directed;
3620;1303686;directed;
1928125;1331975;directed;
129693;1490544;directed;
1911913;1504640;directed;
3620;1530004;directed;
1882061;1530004;directed;
2765137;1660737;directed;
6468;1671153;directed;
143123;1682777;directed;
427398;1724508;directed;
2765137;1756836;directed;
2198;1813441;directed;
1561750;1824951;directed;
2695;64648;directed;
1928125;64994;directed;
15859;67859;directed;
6221;67864;directed;
2060132;70891;directed;
60188;71445;directed;
46314;72080;directed;
465;72200;directed;
50485;74653;directed;
2579034;74653;directed;
1882061;74892;directed;
44167;75324;directed;
1928125;75324;directed;
2856259;75324;directed;
2587222;76532;directed;
1635;30044;directed;
670205;30172;directed;
7026520;30172;directed;
10058;30874;directed;
3620;31284;directed;
856;33019;directed;
4638394;1854823;directed;
1504640;1860849;directed;
15783;1861093;directed;
365553;1868349;directed;
3871;1874717;directed;
49661;1874717;directed;
185443;1874717;directed;
2134928;1874717;directed;
1219979;1925292;directed;
2587222;1925292;directed;
110402;1928125;directed;
103131;1940657;directed;
75072;1956414;directed;
89896;2012308;directed;
1911913;2013752;directed;
1928125;2016667;directed;
48128;2028123;directed;
21370;2040602;directed;
8258229;2040602;directed;
2133265;2052962;directed;
231597;2055323;directed;
303872;2055323;directed;
427398;2081571;directed;
67864;2100344;directed;
1397211;2134928;directed;
2259;2150532;directed;
42345;2198787;directed;
7780376;2212057;directed;
94900;2228276;directed;
2327612;2547438;directed;
3636567;2547438;directed;
1882061;2712409;directed;
1660737;2765137;directed;
4926920;77595;directed;
1954;77741;directed;
839698;80501;directed;
44167;84498;directed;
12370;87176;directed;
35468;87176;directed;
3532;88201;directed;
6453;89908;directed;
68070;89908;directed;
2052962;94363;directed;
1561750;94615;directed;
4541;95422;directed;
4541;96708;directed;
767215;100787;directed;
186771;101264;directed;
7026520;101264;directed;
129693;106511;directed;
128213;107244;directed;
186109;108347;directed;
32730;108672;directed;
10731794;108672;directed;
4108;2950599;directed;
1704666;3217361;directed;
3491576;3750596;directed;
1944835;3812576;directed;
5996790;4385631;directed;
2587222;4637141;directed;
1854823;4638394;directed;
2480608;4926920;directed;
2060132;5829131;directed;
1911913;6544719;directed;
89896;10782725;directed;
1894639;34219;directed;
2134928;34219;directed;
2695;34369;directed;
30360;34369;directed;
1962262;34383;directed;
2907;34408;directed;
136389;34408;directed;
2765137;34408;directed;
35468;34531;directed;
2582425;34854;directed;
1168849;34967;directed;
3620;35123;directed;
129526;35468;directed;
23330;35748;directed;
83280;36391;directed;
1900;36481;directed;
39086;108787;directed;
2259;111902;directed;
2765137;112821;directed;
7026520;116506;directed;
55621;116979;directed;
857362;116979;directed;
761433;117658;directed;
1928125;128183;directed;
2019987;128503;directed;
2695;128588;directed;
5946431;128588;directed;
7026520;128588;directed;
35468;129526;directed;
78652;36568;directed;
41358;37251;directed;
895840;37251;directed;
2060132;37632;directed;
1997268;37748;directed;
1027315;39440;directed;
2582425;39559;directed;
7026520;39559;directed;
5946431;129526;directed;
121138;131189;directed;
55621;134626;directed;
35218;134889;directed;
188283;141264;directed;
855051;141264;directed;
51735;141836;directed;
6599;143128;directed;
37157;144292;directed;
2060132;144309;directed;
2259;146063;directed;
242744;146063;directed;
2582425;148444;directed;
4130;151024;directed;
1504640;155220;directed;
2765137;155220;directed;
1925292;158744;directed;
80874;41267;directed;
2198;41747;directed;
2582425;41747;directed;
2198787;42345;directed;
9326;42527;directed;
3620;44131;directed;
3620;44490;directed;
4568;44490;directed;
263421;44490;directed;
1724053;44490;directed;
46542;44608;directed;
80874;46672;directed;
89643;46672;directed;
100881;48738;directed;
1561750;48937;directed;
1874717;49661;directed;
180986;50007;directed;
2582425;165694;directed;
3620;166077;directed;
1937524;168873;directed;
2579034;174794;directed;
949634;174847;directed;
1498724;177949;directed;
101900;181180;directed;
141264;188283;directed;
1144421;188318;directed;
1779;193703;directed;
12662;193703;directed;
925384;50804;directed;
1062834;50804;directed;
840;51996;directed;
2950599;51996;directed;
670205;54163;directed;
10;55621;directed;
2198;55621;directed;
932416;55635;directed;
2695;56488;directed;
3620;56488;directed;
4568;56488;directed;
3491576;56488;directed;
129526;56762;directed;
2080;211657;directed;
21653;212634;directed;
1735093;219778;directed;
80874;227272;directed;
1928125;227272;directed;
64356;230112;directed;
79368;232765;directed;
1003;242744;directed;
2198;242744;directed;
8961;251509;directed;
2052962;259551;directed;
730774;263939;directed;
1928125;289092;directed;
2259;291948;directed;
953285;299881;directed;
1157639;59649;directed;
1946486;59649;directed;
2579034;60384;directed;
2582425;61780;directed;
178117;64079;directed;
89643;67864;directed;
186069;67864;directed;
3871;69908;directed;
1144421;317805;directed;
2134928;317805;directed;
486286;322719;directed;
2203197;350296;directed;
7026520;350296;directed;
2150532;353753;directed;
3448;354317;directed;
3909;358838;directed;
5132;400611;directed;
133541;439795;directed;
883842;467803;directed;
1928125;71551;directed;
24612;73191;directed;
80874;73646;directed;
169425;73646;directed;
1928125;73646;directed;
48328;74151;directed;
3871;74661;directed;
136389;74661;directed;
767215;74661;directed;
18719;75324;directed;
2190484;75324;directed;
3832;76103;directed;
857362;76371;directed;
20993;77741;directed;
651;79368;directed;
18719;79368;directed;
1178806;483067;directed;
1601746;483067;directed;
546952;535454;directed;
61019;571406;directed;
18719;670205;directed;
24612;670205;directed;
83280;681519;directed;
1894639;706281;directed;
2582425;779141;directed;
410262;788524;directed;
1928125;789013;directed;
959681;818343;directed;
1900;855051;directed;
31353;866515;directed;
1882061;869152;directed;
80874;873976;directed;
65340;89974;directed;
80874;91305;directed;
83280;94801;directed;
213985;96255;directed;
191295;929884;directed;
225880;933376;directed;
2633113;949634;directed;
818343;959681;directed;
100881;963175;directed;
1847214;985543;directed;
2133265;1017115;directed;
69908;1131446;directed;
3871;1144421;directed;
7026520;1144421;directed;
8275882;1163370;directed;
1900;1176466;directed;
1601746;1178806;directed;
2765137;1261618;directed;
1911913;1337707;directed;
3262;1434227;directed;
120905;97533;directed;
2133265;97776;directed;
1144421;100781;directed;
31977;100881;directed;
9326;101264;directed;
17597;101264;directed;
22638;101264;directed;
440513;101264;directed;
2695;101558;directed;
3460;108060;directed;
818343;108060;directed;
1928125;108349;directed;
2198;108672;directed;
7026520;108672;directed;
79368;109715;directed;
5305;110421;directed;
17597;113389;directed;
32731;116979;directed;
4541;118984;directed;
2133265;1621788;directed;
136567;1680333;directed;
194198;1690003;directed;
1911913;1690003;directed;
55635;1696267;directed;
3217361;1704666;directed;
3491576;1704666;directed;
3620;1813441;directed;
11987;1813441;directed;
48700;1813441;directed;
2907;1831888;directed;
55635;1847214;directed;
317805;1850317;directed;
168929;1874717;directed;
2562901;1874717;directed;
3353844;1874717;directed;
67864;1902744;directed;
11961;1928125;directed;
70224;1944835;directed;
92122;1944835;directed;
1009782;1944835;directed;
1397211;1956414;directed;
74503;1997268;directed;
1873166;2016667;directed;
59634;2029987;directed;
20993;2040602;directed;
1017115;2052962;directed;
337498;2077457;directed;
18719;2100344;directed;
19076;2133265;directed;
1017115;2133265;directed;
3353844;2134928;directed;
2480608;2198787;directed;
15030;2228276;directed;
15859;2228276;directed;
186771;2228276;directed;
2209437;2228276;directed;
4926920;2327612;directed;
325348;2334501;directed;
230059;2505057;directed;
2223989;2520945;directed;
779141;2582425;directed;
1737980;2651650;directed;
3002302;2765137;directed;
2317752;3217361;directed;
3491576;3217361;directed;
3325514;3484389;directed;
208;122850;directed;
28063;125244;directed;
2206804;129526;directed;
1928125;130877;directed;
2695;131433;directed;
76532;131433;directed;
2060132;133444;directed;
210843;4308361;directed;
1928125;5013455;directed;
4385631;5996790;directed;
77595;10782725;directed;
89643;137572;directed;
1928125;137572;directed;
427398;141375;directed;
486286;141375;directed;
1658560;147392;directed;
1561750;150688;directed;
818343;160858;directed;
6091;163430;directed;
105766;163430;directed;
29240;164678;directed;
168733;188318;directed;
2765137;194198;directed;
3491576;194198;directed;
281338;201956;directed;
2856259;209504;directed;
2150532;210177;directed;
2141080;212879;directed;
3217361;216610;directed;
205838;221091;directed;
1900;228648;directed;
1928125;238375;directed;
5946431;6400;directed;
7026520;6400;directed;
1530219;6468;directed;
1937524;6599;directed;
203524;242744;directed;
44852;249329;directed;
9521;267176;directed;
963;289092;directed;
3620;289092;directed;
18787;303396;directed;
127432;308968;directed;
3182167;320263;directed;
427398;322719;directed;
29662;331155;directed;
2579034;350296;directed;
2133265;368668;directed;
2081571;427398;directed;
7026520;459868;directed;
53198;475893;directed;
2040602;479835;directed;
39367;483194;directed;
141375;486286;directed;
2134928;573259;directed;
15859;586515;directed;
21370;586515;directed;
10;670205;directed;
2259;670205;directed;
30172;670205;directed;
1937524;779141;directed;
24612;809468;directed;
17413;818343;directed;
18719;831087;directed;
1601746;834258;directed;
80501;839698;directed;
10680;866515;directed;
258100;985543;directed;
1861093;989033;directed;
2052962;1017115;directed;
2206804;1157578;directed;
2259;1300392;directed;
3491576;1337707;directed;
4308361;1337707;directed;
2765137;1504640;directed;
3217361;1504640;directed;
3491576;1504640;directed;
1861093;1530004;directed;
2765137;1541622;directed;
8648;1575077;directed;
834258;1601746;directed;
427398;1660737;directed;
130567;1682777;directed;
6288;1813441;directed;
14144;1813441;directed;
80874;1813441;directed;
88201;1824951;directed;
60188;1850317;directed;
325348;1874717;directed;
55635;1938550;directed;
882340;1938550;directed;
103884;1939571;directed;
2060132;1940619;directed;
1059949;1944835;directed;
3325514;1956414;directed;
10903;1990087;directed;
48128;2010695;directed;
136621;2040602;directed;
10058;2100344;directed;
3575;2133546;directed;
127432;2153997;directed;
7604;2198787;directed;
29727;2228276;directed;
78768;2228276;directed;
877180;2228276;directed;
3217361;2317752;directed;
3491576;2317752;directed;
18894;2325993;directed;
1159044;2547438;directed;
2480608;2547438;directed;
1547151;2633113;directed;
1593212;2633113;directed;
3750596;2651650;directed;
8073;2950599;directed;
96783;2950599;directed;
1724053;2950599;directed;
216610;3217361;directed;
2613065;3744332;directed;
1911913;3750596;directed;
13063;4111286;directed;
7026520;4637141;directed;
573259;10782725;directed;
682464;10782725;directed;
7026520;7125;directed;
8309977;7125;directed;
2089673;8150;directed;
1877859;8209;directed;
1928125;8267;directed;
2582425;8267;directed;
8275882;8339;directed;
2695;8898;directed;
2579034;9236;directed;
7026520;9326;directed;
3049;9364;directed;
2579034;9779;directed;
42345;9858;directed;
1928125;9930;directed;
1997268;9930;directed;
2134928;10227;directed;
4478037;10227;directed;
1874717;10663;directed;
866515;10680;directed;
10731794;10788;directed;
1990087;10903;directed;
1928125;11961;directed;
877180;11987;directed;
18766;12371;directed;
3620;12662;directed;
106493;12688;directed;
37038;12744;directed;
911953;12943;directed;
1928125;13063;directed;
1997268;13395;directed;
2582425;13395;directed;
7026520;13395;directed;
26107;13524;directed;
5946431;14765;directed;
7026520;14765;directed;
9931;14907;directed;
4308361;15341;directed;
303;16065;directed;
7026520;16162;directed;
1928125;16391;directed;
1937524;16507;directed;
18719;17374;directed;
2223989;17715;directed;
1928125;17759;directed;
2134928;18188;directed;
17597;18719;directed;
35467;19167;directed;
39310;19167;directed;
84138;19167;directed;
274222;21480;directed;
109;21653;directed;
1928125;22748;directed;
4926920;22907;directed;
1861093;23250;directed;
3509026;23250;directed;
9930;24239;directed;
1882061;26243;directed;
15859;27718;directed;
138910;28258;directed;
3620;28295;directed;
6457250;29055;directed;
48128;29214;directed;
47628;29240;directed;
21532;29382;directed;
2582425;29482;directed;
129526;29662;directed;
1144421;30172;directed;
2134928;30172;directed;
1882061;30739;directed;
56488;30874;directed;
1682777;30874;directed;
2765137;30874;directed;
3491576;30874;directed;
1900;31284;directed;
4130;31284;directed;
7026520;31284;directed;
3620;32730;directed;
7026520;32731;directed;
20993;33495;directed;
2983875;34210;directed;
7026520;34219;directed;
51735;34304;directed;
67864;34369;directed;
93962;34369;directed;
