Target;Source;Type;Timestamp
2760043;36560;directed;2
44764;36729;directed;2
32951;36754;directed;2
123259;36754;directed;2
397725;37251;directed;2
4013299;38295;directed;2
480224;38980;directed;2
320704;39310;directed;2
8961;39367;directed;2
2068945;39479;directed;2
3575;40942;directed;2
12987;41559;directed;2
16473;41559;directed;2
10582;5305;directed;2
168941;5305;directed;2
193794;5305;directed;2
750667;5305;directed;2
2446988;5305;directed;2
6679;5372;directed;2
20418;5728;directed;2
80901;5728;directed;2
4608;5823;directed;2
7131;5823;directed;2
27673;5823;directed;2
133595;5823;directed;2
2446988;5823;directed;2
3318137;5823;directed;2
80;5920;directed;2
8961;5920;directed;2
23402;5993;directed;2
566757;5993;directed;2
144309;6083;directed;2
177183;6221;directed;2
985857;6221;directed;2
10840;12166;directed;2
15859;12202;directed;2
3871;12943;directed;2
9333;13063;directed;2
985857;13063;directed;2
868924;13111;directed;2
134802;13348;directed;2
24239;13395;directed;2
29727;13395;directed;2
40942;13395;directed;2
77258;13395;directed;2
224280;13395;directed;2
320704;13395;directed;2
177183;13524;directed;2
985857;13524;directed;2
2760043;13524;directed;2
8961;13566;directed;2
1001;13706;directed;2
962;14144;directed;2
36754;32592;directed;2
985857;32731;directed;2
18432;33018;directed;2
1199;33019;directed;2
3871;33228;directed;2
25655;33234;directed;2
750667;33234;directed;2
3871;33495;directed;2
49120;34219;directed;2
273619;34219;directed;2
750667;34389;directed;2
24358;34967;directed;2
778548;34967;directed;2
1413015;35123;directed;2
2316;6240;directed;2
21499;6240;directed;2
40942;6240;directed;2
46132;6240;directed;2
49123;6240;directed;2
57188;6240;directed;2
84096;6240;directed;2
193815;6240;directed;2
208057;6240;directed;2
292256;6240;directed;2
415315;6240;directed;2
631153;6240;directed;2
1413015;6240;directed;2
40942;6258;directed;2
105988;6258;directed;2
193641;6258;directed;2
193815;6258;directed;2
213985;6258;directed;2
557373;6258;directed;2
954964;6284;directed;2
227272;6288;directed;2
778548;41747;directed;2
985857;41747;directed;2
1672862;41747;directed;2
6077888;41747;directed;2
8961;42527;directed;2
8260;44131;directed;2
24239;44167;directed;2
118993;44167;directed;2
566757;44167;directed;2
177183;44764;directed;2
750667;45612;directed;2
8260;45621;directed;2
96026;45621;directed;2
961700;49123;directed;2
209262;49261;directed;2
264232;49261;directed;2
2856;49661;directed;2
203548;50603;directed;2
96123;14154;directed;2
13532;14235;directed;2
425866;14765;directed;2
1059949;14779;directed;2
177183;14955;directed;2
750667;14955;directed;2
750667;15030;directed;2
2245366;15030;directed;2
83660;15170;directed;2
3082;15341;directed;2
4541;15341;directed;2
12744;15341;directed;2
19193;15341;directed;2
25578;15341;directed;2
64098;15341;directed;2
169008;15341;directed;2
873;15390;directed;2
3020;15740;directed;2
985857;16162;directed;2
7736;16480;directed;2
916626;16507;directed;2
3204;16647;directed;2
89643;17031;directed;2
778548;35437;directed;2
750667;35842;directed;2
11978;36454;directed;2
8961;36486;directed;2
11978;36486;directed;2
60188;36486;directed;2
96708;36486;directed;2
136389;36486;directed;2
836391;36486;directed;2
1818091;36486;directed;2
18432;36560;directed;2
105988;36560;directed;2
36477;36671;directed;2
303;36729;directed;2
1059949;36971;directed;2
1059949;37239;directed;2
778548;37359;directed;2
985857;37359;directed;2
53543;37556;directed;2
750667;37632;directed;2
480224;38552;directed;2
7131;39367;directed;2
209262;39479;directed;2
177183;51565;directed;2
7949113;51565;directed;2
1059949;51667;directed;2
6442;52203;directed;2
3318137;52280;directed;2
1058;53198;directed;2
19640;53849;directed;2
11978;55662;directed;2
6450;56438;directed;2
505852;56743;directed;2
244716;56748;directed;2
163730;56762;directed;2
267860;56762;directed;2
38773;57695;directed;2
8961;59589;directed;2
80501;59589;directed;2
40942;59634;directed;2
44535;59948;directed;2
985857;59948;directed;2
40942;60384;directed;2
1200601;60396;directed;2
53543;60860;directed;2
23819;61275;directed;2
8961;61813;directed;2
11978;62231;directed;2
36754;62231;directed;2
101212;62231;directed;2
8961;65524;directed;2
1818091;65576;directed;2
3708;65770;directed;2
1772;67833;directed;2
73185;67859;directed;2
3460;69114;directed;2
29821;69114;directed;2
34437;71957;directed;2
11967;72080;directed;2
5734;72164;directed;2
3215;74151;directed;2
65645;74655;directed;2
397725;75324;directed;2
1049755;75324;directed;2
171272;75927;directed;2
985857;77595;directed;2
916626;77789;directed;2
8260;78679;directed;2
177183;39559;directed;2
9886;39597;directed;2
3307455;40011;directed;2
68115;40291;directed;2
78747;40942;directed;2
17759;41478;directed;2
3258;41747;directed;2
916626;41747;directed;2
177183;44006;directed;2
2259;44852;directed;2
3668;45112;directed;2
73060;45336;directed;2
985857;45647;directed;2
5195;46314;directed;2
1059949;48937;directed;2
7736;17141;directed;2
2760043;17159;directed;2
68153;17374;directed;2
18766;17413;directed;2
50770;17413;directed;2
105379;17413;directed;2
30908;17597;directed;2
87122;17684;directed;2
53131;17715;directed;2
3443;17716;directed;2
17700;17716;directed;2
2;17759;directed;2
41478;17759;directed;2
8961;17903;directed;2
8961;17955;directed;2
19998;18021;directed;2
94127;18145;directed;2
985857;18145;directed;2
2856;18432;directed;2
8961;18432;directed;2
124235;18556;directed;2
397725;18556;directed;2
8961;18564;directed;2
232765;18719;directed;2
8961;18766;directed;2
1327;18930;directed;2
61450;19076;directed;2
304996;19076;directed;2
74151;19100;directed;2
26207;19353;directed;2
72102;19455;directed;2
105379;19455;directed;2
26107;20157;directed;2
836391;20157;directed;2
42831;20165;directed;2
778548;20180;directed;2
29240;20193;directed;2
303;20453;directed;2
3871;20472;directed;2
12370;20472;directed;2
23250;20472;directed;2
292256;20472;directed;2
4203;21370;directed;2
183952;21370;directed;2
36754;22359;directed;2
94127;22907;directed;2
155690;22907;directed;2
3444046;22907;directed;2
177949;23085;directed;2
120299;23243;directed;2
81778;81290;directed;2
40942;82280;directed;2
67707;87176;directed;2
11967;87373;directed;2
152145;89579;directed;2
24239;89643;directed;2
985857;89896;directed;2
1900;94127;directed;2
13525;94127;directed;2
465;94471;directed;2
4013299;94615;directed;2
40942;95849;directed;2
985857;97064;directed;2
4013299;102235;directed;2
177183;106016;directed;2
100787;106504;directed;2
224280;107174;directed;2
566757;107174;directed;2
256612;108336;directed;2
2760043;109592;directed;2
985857;110402;directed;2
44949;116287;directed;2
26599;116506;directed;2
8961;116979;directed;2
471183;122872;directed;2
64098;124235;directed;2
985857;127432;directed;2
18432;128588;directed;2
18766;128588;directed;2
259551;131247;directed;2
1059949;131703;directed;2
53543;132090;directed;2
426817;132090;directed;2
884982;133444;directed;2
4541;136392;directed;2
136706;136705;directed;2
149045;136906;directed;2
24239;137572;directed;2
18992;137773;directed;2
203096;158744;directed;2
778548;159787;directed;2
985857;159787;directed;2
24239;161540;directed;2
247369;163730;directed;2
177183;164294;directed;2
1236618;165694;directed;2
3460;168856;directed;2
6426;168856;directed;2
15383;172487;directed;2
778548;174794;directed;2
985857;174794;directed;2
36754;184784;directed;2
15740;200428;directed;2
638779;200428;directed;2
292256;209504;directed;2
19930;211794;directed;2
362301;212879;directed;2
985857;221571;directed;2
778548;230112;directed;2
3460;232765;directed;2
18719;232765;directed;2
2209437;232765;directed;2
4013299;239142;directed;2
26207;242118;directed;2
338585;242699;directed;2
116609;242744;directed;2
465;244716;directed;2
31977;244716;directed;2
46271;244716;directed;2
120944;244716;directed;2
168873;244716;directed;2
6468;259551;directed;2
14765;259551;directed;2
932416;259551;directed;2
1968336;259551;directed;2
40942;264310;directed;2
8961;267176;directed;2
17972;268555;directed;2
3307455;275615;directed;2
985857;281338;directed;2
1059949;284605;directed;2
3318137;289092;directed;2
39367;292256;directed;2
203409;292256;directed;2
209504;292256;directed;2
985857;295442;directed;2
60188;314436;directed;2
17759;320704;directed;2
228648;322719;directed;2
916626;325367;directed;2
985857;49661;directed;2
33359;49714;directed;2
99629;49847;directed;2
1236618;51255;directed;2
14130;51565;directed;2
224280;51565;directed;2
778548;51565;directed;2
985857;51565;directed;2
6077888;51565;directed;2
873;51762;directed;2
55662;52203;directed;2
169008;52280;directed;2
884982;52565;directed;2
124743;53543;directed;2
55662;55661;directed;2
985857;55791;directed;2
94900;56518;directed;2
177183;23250;directed;2
259551;23250;directed;2
916626;23250;directed;2
1236618;23250;directed;2
244716;23309;directed;2
2760043;23309;directed;2
227858;23579;directed;2
99314;23614;directed;2
159132;23614;directed;2
566757;23683;directed;2
124235;24029;directed;2
465;24239;directed;2
3460;24239;directed;2
3556;24239;directed;2
6400;24239;directed;2
10044;24239;directed;2
21370;24239;directed;2
56488;24239;directed;2
232330;24239;directed;2
24239;25472;directed;2
100212;25489;directed;2
778548;25655;directed;2
19752;25771;directed;2
16130;338585;directed;2
13063;349207;directed;2
271633;350296;directed;2
129693;400606;directed;2
50684;439795;directed;2
1059949;471183;directed;2
1236618;534572;directed;2
465;557373;directed;2
5993;566757;directed;2
594417;566757;directed;2
465;620460;directed;2
150177;620460;directed;2
1930877;681519;directed;2
2760043;729407;directed;2
33962;750667;directed;2
40942;802454;directed;2
6240;827491;directed;2
4810;884982;directed;2
142585;884982;directed;2
177183;884982;directed;2
320704;889923;directed;2
268995;902175;directed;2
90473;933376;directed;2
1181306;933376;directed;2
3575;949634;directed;2
20993;949634;directed;2
32322;949634;directed;2
48639;949634;directed;2
2907;970487;directed;2
322105;977329;directed;2
3325514;977329;directed;2
136567;985857;directed;2
141264;985857;directed;2
3318137;1032547;directed;2
3750;57188;directed;2
40942;59458;directed;2
2760043;59948;directed;2
80501;60683;directed;2
1083853;61275;directed;2
17413;61913;directed;2
753206;62231;directed;2
2446988;63107;directed;2
40942;63335;directed;2
1059949;63693;directed;2
26107;26243;directed;2
6938;26264;directed;2
19640;26978;directed;2
1001;27553;directed;2
81778;27566;directed;2
1027315;28319;directed;2
55621;28395;directed;2
259551;28405;directed;2
397725;28405;directed;2
12373;29055;directed;2
100787;29081;directed;2
8961;29128;directed;2
480224;29240;directed;2
8961;29821;directed;2
8961;29869;directed;2
81140;1059949;directed;2
908531;1106092;directed;2
193641;1159733;directed;2
9886;1200601;directed;2
351218;1322547;directed;2
462474;1335267;directed;2
2316;1374445;directed;2
10584;1413015;directed;2
3602324;1413015;directed;2
3460;1818091;directed;2
8961;1818091;directed;2
15783;1818091;directed;2
29821;1818091;directed;2
177183;65530;directed;2
69114;65576;directed;2
263840;67752;directed;2
1049755;67864;directed;2
1547151;72200;directed;2
8961;72535;directed;2
1003;73646;directed;2
1954;73646;directed;2
1236618;74653;directed;2
80594;74655;directed;2
778548;74661;directed;2
177183;75324;directed;2
916626;75324;directed;2
2760043;75324;directed;2
15859;75612;directed;2
35468;75612;directed;2
152145;30172;directed;2
750667;30172;directed;2
78576;30741;directed;2
292256;31284;directed;2
18432;32592;directed;2
9972;32626;directed;2
557373;32731;directed;2
35719;32796;directed;2
95746;32951;directed;2
29727;33019;directed;2
32730;33019;directed;2
21594;33035;directed;2
40942;33442;directed;2
172709;1873180;directed;2
534595;1968336;directed;2
185771;2504661;directed;2
177183;2712409;directed;2
2760043;2712409;directed;2
142585;2832618;directed;2
1013109;2832618;directed;2
2327612;2832618;directed;2
1059949;78652;directed;2
226993;79298;directed;2
985857;80594;directed;2
1059949;81140;directed;2
44490;85025;directed;2
3020;87222;directed;2
3448;92549;directed;2
8260;94127;directed;2
8961;94127;directed;2
242063;98583;directed;2
12032;103172;directed;2
11961;108353;directed;2
73646;108672;directed;2
985857;108672;directed;2
9972;108787;directed;2
50638;3318137;directed;2
1413015;3602324;directed;2
27673;4013299;directed;2
177183;6611460;directed;2
101955;33935;directed;2
4013299;33935;directed;2
3871;34219;directed;2
96123;34219;directed;2
167837;34219;directed;2
209262;34219;directed;2
73646;34389;directed;2
101448;34408;directed;2
1131212;34967;directed;2
4013299;35289;directed;2
1413015;35437;directed;2
7858;36391;directed;2
985857;36468;directed;2
152145;36481;directed;2
1772;36486;directed;2
13532;36486;directed;2
95746;36486;directed;2
177183;36486;directed;2
922694;36486;directed;2
985857;108787;directed;2
985857;109539;directed;2
5728;110421;directed;2
436;116287;directed;2
21370;116287;directed;2
53543;116287;directed;2
71754;116287;directed;2
205702;116287;directed;2
18930;116979;directed;2
36754;118993;directed;2
1059949;122872;directed;2
53543;124743;directed;2
753468;126915;directed;2
1236618;126915;directed;2
41603;128588;directed;2
177183;128588;directed;2
1199;36560;directed;2
36477;36560;directed;2
337;36671;directed;2
8961;36705;directed;2
95746;36754;directed;2
210843;38295;directed;2
292256;39367;directed;2
8961;39440;directed;2
1049755;39559;directed;2
6077888;39559;directed;2
51996;40942;directed;2
778548;129526;directed;2
304996;131247;directed;2
505852;133141;directed;2
18432;135311;directed;2
182156;139104;directed;2
14162;143784;directed;2
100787;147392;directed;2
136906;149045;directed;2
6216;152224;directed;2
3127;153818;directed;2
3164;158504;directed;2
272670;159787;directed;2
3591550;40942;directed;2
7687;41559;directed;2
750667;41747;directed;2
14637;43608;directed;2
68929;44090;directed;2
856;44131;directed;2
2068945;44490;directed;2
124235;44608;directed;2
44535;44852;directed;2
40942;45013;directed;2
234389;45112;directed;2
303;45621;directed;2
19640;45621;directed;2
17759;48328;directed;2
272670;48328;directed;2
1672862;48937;directed;2
24239;49070;directed;2
29081;49261;directed;2
750667;49269;directed;2
2808;50482;directed;2
8961;50770;directed;2
750667;164294;directed;2
465;171272;directed;2
1873180;172709;directed;2
69994;174794;directed;2
244716;174794;directed;2
985857;175771;directed;2
10488;177183;directed;2
439;181102;directed;2
177183;185443;directed;2
1329154;191295;directed;2
36754;201956;directed;2
292256;51565;directed;2
47821;51996;directed;2
8961;52083;directed;2
397725;52280;directed;2
89643;53849;directed;2
19998;54814;directed;2
304996;55635;directed;2
3460;55657;directed;2
11978;55657;directed;2
93402;56518;directed;2
53543;59216;directed;2
177183;212282;directed;2
1413015;212879;directed;2
177183;216610;directed;2
372376;224280;directed;2
6288;227272;directed;2
8961;229046;directed;2
74503;232765;directed;2
8961;242699;directed;2
3448;242744;directed;2
61111;244716;directed;2
322105;244716;directed;2
197585;251509;directed;2
1236618;253078;directed;2
61450;259551;directed;2
94342;259551;directed;2
884982;281777;directed;2
168760;292256;directed;2
530986;292256;directed;2
6077888;59649;directed;2
31353;59948;directed;2
84096;60023;directed;2
362301;60860;directed;2
4796;61275;directed;2
13532;61813;directed;2
1059949;61902;directed;2
65645;61913;directed;2
1236618;61913;directed;2
23250;63463;directed;2
168856;63463;directed;2
12662;64326;directed;2
8961;64572;directed;2
8961;67707;directed;2
232765;67864;directed;2
566757;67864;directed;2
17374;68153;directed;2
5394;68929;directed;2
1059949;70224;directed;2
1059949;318677;directed;2
985857;320704;directed;2
11978;322719;directed;2
15740;338585;directed;2
70224;338585;directed;2
362301;338585;directed;2
1561750;338585;directed;2
18564;340208;directed;2
46132;340208;directed;2
1994427;349207;directed;2
224280;372376;directed;2
985857;412288;directed;2
177183;413016;directed;2
75890;426100;directed;2
197105;450311;directed;2
985857;456390;directed;2
985857;459868;directed;2
397725;462474;directed;2
884982;462474;directed;2
304996;470744;directed;2
49705;471183;directed;2
397725;70512;directed;2
3448;73060;directed;2
1059949;73816;directed;2
1199;74655;directed;2
3448;74655;directed;2
209262;75324;directed;2
224280;75324;directed;2
985857;75324;directed;2
3444046;75324;directed;2
36754;75612;directed;2
26207;75927;directed;2
836391;75927;directed;2
2245366;76371;directed;2
53543;77595;directed;2
19640;78679;directed;2
13532;80197;directed;2
124338;80197;directed;2
93207;477184;directed;2
322719;486286;directed;2
193180;489851;directed;2
19167;557373;directed;2
61111;557373;directed;2
23683;566757;directed;2
557373;584783;directed;2
49120;620460;directed;2
53198;620460;directed;2
175664;670968;directed;2
3622;750667;directed;2
20993;750667;directed;2
63668;767201;directed;2
129693;789013;directed;2
949634;809468;directed;2
372376;822986;directed;2
985857;855051;directed;2
21653;869684;directed;2
778548;80816;directed;2
970487;80874;directed;2
79368;80901;directed;2
916626;81358;directed;2
985857;81358;directed;2
177183;83693;directed;2
60188;86792;directed;2
177183;86792;directed;2
244716;86792;directed;2
1236618;86792;directed;2
39367;87176;directed;2
97861;89908;directed;2
120944;91397;directed;2
18145;94127;directed;2
134802;94127;directed;2
1059949;94615;directed;2
100940;916626;directed;2
142585;916626;directed;2
40942;932416;directed;2
96123;933376;directed;2
139011;933376;directed;2
325348;933376;directed;2
132611;949634;directed;2
838513;949634;directed;2
3575;958014;directed;2
453236;977329;directed;2
41747;985857;directed;2
77595;985857;directed;2
281338;985857;directed;2
2832618;1013109;directed;2
1027315;1027830;directed;2
4810;1032547;directed;2
49123;1049755;directed;2
2209437;1244695;directed;2
53543;1257129;directed;2
304996;1260878;directed;2
985923;1278818;directed;2
985857;1331975;directed;2
465;1494767;directed;2
15859;1494767;directed;2
471183;97645;directed;2
89908;97861;directed;2
177183;101264;directed;2
181180;101900;directed;2
250827;105680;directed;2
8961;106406;directed;2
8961;106504;directed;2
133444;108227;directed;2
557373;110402;directed;2
8961;116609;directed;2
3318137;1530004;directed;2
1059949;1545672;directed;2
161540;1818091;directed;2
92464;1824951;directed;2
985857;2017368;directed;2
566757;2100344;directed;2
3452221;2336100;directed;2
171272;2712409;directed;2
397725;2712409;directed;2
3620;2832618;directed;2
15859;2832618;directed;2
150366;2832618;directed;2
391036;2832618;directed;2
539028;2832618;directed;2
1779;2879428;directed;2
322719;3275614;directed;2
91397;120944;directed;2
1059949;123586;directed;2
363215;124235;directed;2
7170;126091;directed;2
985857;128445;directed;2
12372;128588;directed;2
985857;128588;directed;2
177183;129526;directed;2
1490544;129693;directed;2
7170;131189;directed;2
6077888;5829131;directed;2
884982;6109298;directed;2
985857;6611460;directed;2
1413015;7222673;directed;2
1547151;7867177;directed;2
60188;134626;directed;2
259551;136392;directed;2
985857;136567;directed;2
916626;142585;directed;2
2760043;147392;directed;2
19640;149859;directed;2
8961;152489;directed;2
32280;155173;directed;2
232765;160059;directed;2
836391;162622;directed;2
3871;163430;directed;2
2029;166401;directed;2
349207;167577;directed;2
3750596;171272;directed;2
74503;177183;directed;2
413016;177183;directed;2
211966;186775;directed;2
317805;193641;directed;2
78768;201956;directed;2
3110;206978;directed;2
70224;211657;directed;2
186775;211966;directed;2
397725;212879;directed;2
1930877;212879;directed;2
177183;212938;directed;2
227858;213985;directed;2
362301;214748;directed;2
42533;224280;directed;2
3575;232765;directed;2
10058;6400;directed;2
17413;6400;directed;2
53131;6400;directed;2
168754;6400;directed;2
292256;6408;directed;2
10058;6409;directed;2
9961;6418;directed;2
304996;6468;directed;2
94363;6931;directed;2
30908;7095;directed;2
36692;7095;directed;2
13525;7125;directed;2
17760;7125;directed;2
36719;7125;directed;2
60188;7125;directed;2
50952;252463;directed;2
55663;254622;directed;2
23250;259551;directed;2
96708;259551;directed;2
117861;261514;directed;2
985857;262470;directed;2
48328;272670;directed;2
557373;275615;directed;2
985857;275615;directed;2
9961;287098;directed;2
69114;287098;directed;2
303;292256;directed;2
12372;292256;directed;2
91397;294220;directed;2
916626;308073;directed;2
1724508;322719;directed;2
3275614;322719;directed;2
777;338585;directed;2
873;338585;directed;2
711692;338585;directed;2
802336;338585;directed;2
14765;349207;directed;2
86521;350296;directed;2
397725;350296;directed;2
985857;350296;directed;2
1329154;350296;directed;2
2760043;350296;directed;2
53543;416305;directed;2
77869;419103;directed;2
949634;422652;directed;2
17903;439795;directed;2
822986;462474;directed;2
3318137;462474;directed;2
77391;466454;directed;2
70224;471183;directed;2
22383;491024;directed;2
711692;505852;directed;2
1285452;505852;directed;2
110402;557373;directed;2
55621;566757;directed;2
89643;566757;directed;2
750667;576009;directed;2
21503;620460;directed;2
1059949;645184;directed;2
97774;670968;directed;2
1059949;670968;directed;2
1059949;673667;directed;2
985857;690505;directed;2
70512;753206;directed;2
126915;753468;directed;2
557373;807139;directed;2
574548;811817;directed;2
63278;868924;directed;2
10058;884982;directed;2
281777;884982;directed;2
2131186;884982;directed;2
6109298;884982;directed;2
985857;929884;directed;2
71262;933376;directed;2
120299;933376;directed;2
137285;933376;directed;2
3857334;933376;directed;2
2316;949634;directed;2
96396;949634;directed;2
193641;949634;directed;2
322105;949634;directed;2
784254;949634;directed;2
809468;949634;directed;2
1218141;949634;directed;2
186771;958014;directed;2
325348;958014;directed;2
168873;977329;directed;2
465;985857;directed;2
31977;985857;directed;2
42533;985857;directed;2
80594;985857;directed;2
109539;985857;directed;2
175771;985857;directed;2
197618;985857;directed;2
295442;985857;directed;2
320704;985857;directed;2
690505;985857;directed;2
2575925;985857;directed;2
304996;1014624;directed;2
471183;1059949;directed;2
985857;1159044;directed;2
3318137;1183289;directed;2
4013299;1240232;directed;2
2760043;1260878;directed;2
1059949;1337707;directed;2
40942;1434998;directed;2
142585;1672862;directed;2
13063;1994427;directed;2
631153;2016667;directed;2
63107;2446988;directed;2
224280;2712409;directed;2
729407;2760043;directed;2
3179;2832618;directed;2
110402;2832618;directed;2
177183;2832618;directed;2
230112;2832618;directed;2
3325514;2832618;directed;2
459410;3318137;directed;2
1059949;3356071;directed;2
1561750;4013299;directed;2
1059949;4589510;directed;2
3325514;5439028;directed;2
661811;5759832;directed;2
778548;6611460;directed;2
237120;7125;directed;2
2760043;7125;directed;2
72327;7129;directed;2
185019;7129;directed;2
3871;7169;directed;2
884982;7858;directed;2
35116;7898;directed;2
778548;8042;directed;2
7858;8150;directed;2
8073;8150;directed;2
291147;8150;directed;2
8259;8209;directed;2
63463;8209;directed;2
177183;8209;directed;2
186775;8209;directed;2
1236618;8209;directed;2
1568;8267;directed;2
53131;8267;directed;2
69114;8267;directed;2
778548;8267;directed;2
6077888;8267;directed;2
30794;8298;directed;2
6400;8335;directed;2
36752;8648;directed;2
3448;8835;directed;2
3618;8835;directed;2
9961;8835;directed;2
8961;8898;directed;2
11987;8902;directed;2
25498;8902;directed;2
51079;8902;directed;2
73646;8902;directed;2
557373;8902;directed;2
916626;8902;directed;2
96171;8925;directed;2
224280;8925;directed;2
557373;8925;directed;2
985857;8925;directed;2
1547151;8931;directed;2
7170;8938;directed;2
72164;8938;directed;2
17700;8952;directed;2
65645;8952;directed;2
18432;8961;directed;2
3318137;9215;directed;2
7736;9236;directed;2
9689;9236;directed;2
14130;9236;directed;2
29727;9236;directed;2
36719;9236;directed;2
70224;9236;directed;2
74661;9236;directed;2
198063;9236;directed;2
303;9333;directed;2
1199;9333;directed;2
19640;9333;directed;2
116609;9333;directed;2
317805;9779;directed;2
985857;9779;directed;2
303;9858;directed;2
1200601;9886;directed;2
24239;9888;directed;2
425866;9888;directed;2
916626;9888;directed;2
9961;9930;directed;2
320263;9931;directed;2
143713;10044;directed;2
303;10058;directed;2
177183;10058;directed;2
292256;10227;directed;2
686;10488;directed;2
73646;10488;directed;2
292256;10488;directed;2
317805;10488;directed;2
916626;10488;directed;2
985857;10488;directed;2
206978;10566;directed;2
1413015;10584;directed;2
25655;11037;directed;2
3730;11075;directed;2
8961;11961;directed;2
11967;11978;directed;2
36462;11978;directed;2
36472;11978;directed;2
68929;11978;directed;2
985857;11978;directed;2
397725;11987;directed;2
14765;13063;directed;2
778548;13063;directed;2
10058;13395;directed;2
100787;13395;directed;2
105379;13395;directed;2
168754;13395;directed;2
168847;13395;directed;2
182156;13395;directed;2
566757;13524;directed;2
94127;14005;directed;2
212938;14130;directed;2
3318137;14154;directed;2
8961;14235;directed;2
27771;14235;directed;2
272670;14235;directed;2
92464;14501;directed;2
3871;14637;directed;2
349207;14765;directed;2
480224;14765;directed;2
3871;14880;directed;2
185342;14957;directed;2
47821;15027;directed;2
1001;15170;directed;2
7736;15341;directed;2
8938;15341;directed;2
11788;15341;directed;2
40942;15341;directed;2
61224;15341;directed;2
101551;15341;directed;2
213985;15341;directed;2
233018;15341;directed;2
669757;15341;directed;2
18432;15740;directed;2
53543;15740;directed;2
8961;15859;directed;2
148550;16065;directed;2
750667;16162;directed;2
8961;16507;directed;2
3204;16639;directed;2
94127;17031;directed;2
6400;17413;directed;2
9333;17413;directed;2
168711;17413;directed;2
292256;17413;directed;2
8961;17597;directed;2
20786;17684;directed;2
465;17715;directed;2
3604;17715;directed;2
3871;17715;directed;2
84218;17715;directed;2
224280;17715;directed;2
292256;17715;directed;2
69114;17716;directed;2
1818091;17716;directed;2
29128;17759;directed;2
73646;17903;directed;2
2760043;17955;directed;2
3307455;17955;directed;2
1059949;18556;directed;2
18766;18564;directed;2
50770;18564;directed;2
303;18766;directed;2
19640;18766;directed;2
686;18930;directed;2
19049;18930;directed;2
425866;19076;directed;2
11987;19455;directed;2
40942;19455;directed;2
148550;19455;directed;2
89643;19640;directed;2
365553;19840;directed;2
40942;19930;directed;2
169008;20020;directed;2
3750;20165;directed;2
209262;20180;directed;2
292256;20180;directed;2
7170;20929;directed;2
1554;21266;directed;2
48545;22041;directed;2
242744;22359;directed;2
985857;22747;directed;2
7130;22907;directed;2
26554;22907;directed;2
118961;22907;directed;2
1818091;22907;directed;2
320704;22909;directed;2
17165;23005;directed;2
10488;23250;directed;2
566757;23250;directed;2
778548;23250;directed;2
985923;23250;directed;2
2259;23309;directed;2
99629;23579;directed;2
1900;24239;directed;2
6453;24239;directed;2
9888;24239;directed;2
18570;24239;directed;2
25472;24239;directed;2
97776;24239;directed;2
228648;24239;directed;2
397725;24239;directed;2
1260878;24239;directed;2
439;24358;directed;2
14144;25158;directed;2
13532;25489;directed;2
55716;25771;directed;2
100541;26243;directed;2
2245366;26243;directed;2
89643;26331;directed;2
338585;26693;directed;2
18432;27538;directed;2
6077888;27544;directed;2
5132;28183;directed;2
177183;28183;directed;2
2259;28405;directed;2
212634;28405;directed;2
267860;28405;directed;2
365553;28703;directed;2
176176;28798;directed;2
111392;29081;directed;2
23579;29214;directed;2
8961;29368;directed;2
227858;30044;directed;2
55662;30172;directed;2
36754;30739;directed;2
60188;30741;directed;2
37636;30883;directed;2
1059949;30990;directed;2
23257;31231;directed;2
8961;31699;directed;2
11978;31817;directed;2
18570;31977;directed;2
3750;32592;directed;2
34369;32626;directed;2
38773;32730;directed;2
44535;32796;directed;2
236123;34219;directed;2
778548;35123;directed;2
24239;35758;directed;2
985857;35842;directed;2
6240;36486;directed;2
69114;36486;directed;2
89643;36486;directed;2
118993;36486;directed;2
884982;36486;directed;2
11987;36560;directed;2
60188;36671;directed;2
118993;36754;directed;2
36754;38552;directed;2
1199;39367;directed;2
209262;39559;directed;2
224280;39559;directed;2
292256;39559;directed;2
985857;39559;directed;2
303;39597;directed;2
20472;39597;directed;2
24239;40011;directed;2
557373;41747;directed;2
4130;42955;directed;2
66106;44167;directed;2
8961;44535;directed;2
148885;44896;directed;2
8961;45064;directed;2
8961;45269;directed;2
8961;45941;directed;2
163730;46271;directed;2
985857;48128;directed;2
1049755;49123;directed;2
7169;49261;directed;2
985857;49269;directed;2
18211;49705;directed;2
5544;50482;directed;2
303;50770;directed;2
1003;50770;directed;2
1199;50770;directed;2
17413;50770;directed;2
189072;52983;directed;2
8260;53849;directed;2
8961;54163;directed;2
224280;54365;directed;2
557373;54365;directed;2
750667;54814;directed;2
7131;55716;directed;2
36754;56518;directed;2
129693;57965;directed;2
3444046;59649;directed;2
10058;60396;directed;2
274222;61361;directed;2
304996;61450;directed;2
177183;61780;directed;2
30908;61913;directed;2
12943;62231;directed;2
63490;62231;directed;2
66106;62810;directed;2
949634;62810;directed;2
8961;64475;directed;2
267860;64648;directed;2
9886;65645;directed;2
124235;66696;directed;2
8260;67326;directed;2
106770;67752;directed;2
23454;67859;directed;2
177183;67864;directed;2
985857;67864;directed;2
8961;68115;directed;2
1001;72794;directed;2
3215;74655;directed;2
15859;74655;directed;2
37157;74655;directed;2
40942;74655;directed;2
1049755;74661;directed;2
104633;75324;directed;2
566757;75324;directed;2
7736;76191;directed;2
1083853;76914;directed;2
6091;77506;directed;2
40942;78747;directed;2
40942;79367;directed;2
