Target;Source;Type;
1860911;992;directed;
2595397;995;directed;
2624419;995;directed;
1447011;872;directed;
2624419;896;directed;
1881143;901;directed;
1860911;963;directed;
2634512;963;directed;
3732347;963;directed;
1940619;974;directed;
14005;992;directed;
11967;995;directed;
1682777;995;directed;
1842176;1199;directed;
2595397;1199;directed;
151024;1368;directed;
1404656;1564;directed;
1969427;1569;directed;
1621788;1779;directed;
1890895;1779;directed;
6213068;995;directed;
61450;1005;directed;
1450824;1199;directed;
1488325;1199;directed;
1835438;1199;directed;
1969427;1199;directed;
3732347;1199;directed;
9474864;1199;directed;
89921;1445;directed;
1819909;995;directed;
1835438;995;directed;
1969427;995;directed;
2023269;995;directed;
2634512;995;directed;
3732347;995;directed;
1476952;1199;directed;
1881143;1199;directed;
2402307;1199;directed;
2624419;1199;directed;
6213068;1199;directed;
2198;1368;directed;
1544623;1569;directed;
11967;1779;directed;
1403402;1779;directed;
1596702;1779;directed;
1682777;1779;directed;
1835438;1779;directed;
2048669;1779;directed;
2081571;1779;directed;
3732347;1779;directed;
2402307;1779;directed;
2595397;1831;directed;
1471543;1900;directed;
1404656;1934;directed;
1969427;1565;directed;
1537253;1569;directed;
26395;1772;directed;
322105;1779;directed;
1476952;1779;directed;
1544601;1779;directed;
1678496;1779;directed;
1738171;1779;directed;
1815988;1779;directed;
2595397;1779;directed;
2624419;1779;directed;
9326;1831;directed;
1969427;1831;directed;
2023269;1900;directed;
2634512;1900;directed;
2023269;1934;directed;
167642;1954;directed;
168760;1954;directed;
1819909;1954;directed;
1969427;1954;directed;
3732347;1954;directed;
6548027;2080;directed;
80874;2198;directed;
116979;2198;directed;
1969427;2738;directed;
303;2808;directed;
1310338;1900;directed;
1499229;1900;directed;
2081571;1934;directed;
2402307;1954;directed;
545;1975;directed;
1969427;1981;directed;
1804686;2077;directed;
1981;2080;directed;
1499229;2080;directed;
1343943;2269;directed;
31977;2625;directed;
25997;2795;directed;
1144421;2904;directed;
1969427;2907;directed;
15783;2966;directed;
89921;3088;directed;
1969427;3142;directed;
2023269;3142;directed;
2259;3179;directed;
2634512;3179;directed;
67864;3448;directed;
1417985;3532;directed;
1404656;1954;directed;
2023269;1954;directed;
2595397;1954;directed;
2624419;1954;directed;
2634512;1954;directed;
545;1979;directed;
97774;1979;directed;
1447011;1981;directed;
1815988;1981;directed;
2081571;2084;directed;
12371;2198;directed;
2738;2625;directed;
1308671;2625;directed;
6070;2809;directed;
11978;2854;directed;
3529078;3142;directed;
15383;3215;directed;
39627;3460;directed;
108399;3532;directed;
4541;3569;directed;
71262;3575;directed;
97533;3620;directed;
3448;3832;directed;
100781;3871;directed;
1757920;3871;directed;
11967;3080;directed;
1757920;3080;directed;
1969427;3080;directed;
3732347;3080;directed;
1404656;3142;directed;
80874;3363;directed;
1721546;3569;directed;
1969427;3569;directed;
1974581;3569;directed;
1544623;3741;directed;
5316891;3741;directed;
1450824;3871;directed;
1835438;3871;directed;
2023269;3871;directed;
2317752;3871;directed;
2624419;3871;directed;
2634512;3871;directed;
9474864;3871;directed;
171655;3876;directed;
1969427;3892;directed;
2081571;3892;directed;
3909;3941;directed;
2023269;4096;directed;
8259;4130;directed;
18930;4130;directed;
50522;4541;directed;
71262;4725;directed;
32322;3596;directed;
37604;3622;directed;
1678496;3662;directed;
1969427;3662;directed;
1476952;3871;directed;
1544623;3871;directed;
1748789;3871;directed;
1847214;3871;directed;
1890895;3871;directed;
1969427;3871;directed;
1974581;3871;directed;
6213068;3871;directed;
1403703;3892;directed;
2402307;3892;directed;
1969427;3917;directed;
1694029;4073;directed;
24233;4096;directed;
1460500;4096;directed;
12370;4130;directed;
18719;4130;directed;
39559;4130;directed;
100881;4130;directed;
116979;4130;directed;
10227;4131;directed;
2402307;4796;directed;
12371;4810;directed;
1890895;4896;directed;
1499229;4796;directed;
1527840;5091;directed;
1476952;5101;directed;
1544623;5101;directed;
2634512;5101;directed;
6987;5194;directed;
25997;5274;directed;
1404656;5274;directed;
1890895;5305;directed;
2402307;5305;directed;
1404656;5394;directed;
6091;5728;directed;
1404656;3892;directed;
1499229;3892;directed;
2023269;3892;directed;
1969427;4096;directed;
53198;4131;directed;
100787;4131;directed;
6213068;4541;directed;
18719;4796;directed;
829752;4810;directed;
1404656;4896;directed;
2023269;5091;directed;
572655;5195;directed;
17873;5274;directed;
53849;5728;directed;
670205;5728;directed;
2402307;5728;directed;
23978;5823;directed;
1969427;5800;directed;
1527840;5823;directed;
1748789;5823;directed;
6400;5993;directed;
19060;5993;directed;
96123;5993;directed;
1974581;6065;directed;
2402307;6221;directed;
74503;6235;directed;
1257129;6235;directed;
34531;6240;directed;
1835438;5009;directed;
1678496;5091;directed;
1738171;5101;directed;
1476952;5305;directed;
1738171;5305;directed;
2023269;5305;directed;
2595397;5305;directed;
1835438;5823;directed;
1969427;5823;directed;
2081571;5823;directed;
228648;5993;directed;
2023269;5993;directed;
243638;6059;directed;
2595397;6221;directed;
1596702;6240;directed;
1842176;6240;directed;
1969427;6240;directed;
2048669;6240;directed;
2081571;6240;directed;
1476952;6240;directed;
1544623;6240;directed;
1621788;6240;directed;
1890895;6240;directed;
2402307;6240;directed;
1890895;6258;directed;
2402307;6258;directed;
1847214;6284;directed;
2127140;6396;directed;
1969427;6400;directed;
4541;6468;directed;
1062117;6468;directed;
14956;6599;directed;
1969427;6599;directed;
1404656;5823;directed;
1447011;5823;directed;
93594;5993;directed;
161540;5993;directed;
1721546;6240;directed;
1757920;6240;directed;
1835438;6240;directed;
2402307;6400;directed;
6213068;6400;directed;
1969427;6408;directed;
2402307;6599;directed;
11967;6987;directed;
1892135;7058;directed;
1738171;7122;directed;
1890895;7125;directed;
6213068;7125;directed;
1404656;7131;directed;
77391;7225;directed;
1969427;7604;directed;
59538;6396;directed;
1682777;6396;directed;
31977;6400;directed;
2023269;6400;directed;
259551;6468;directed;
546952;6468;directed;
1671153;6468;directed;
9474864;6599;directed;
136389;7082;directed;
31977;7093;directed;
1969427;7125;directed;
1974581;7125;directed;
1499229;7129;directed;
14907;7144;directed;
1969427;7526;directed;
1969427;7546;directed;
7858;7987;directed;
13358;8042;directed;
1404656;8150;directed;
2595397;8267;directed;
1403402;8339;directed;
275615;7095;directed;
256714;7122;directed;
1404656;7125;directed;
1760740;7125;directed;
2023269;7125;directed;
2595397;7125;directed;
2634512;7125;directed;
14907;7142;directed;
465;7225;directed;
1760740;7225;directed;
1444857;7987;directed;
2634512;8150;directed;
18719;8259;directed;
3871;8260;directed;
2634512;8267;directed;
3732347;8267;directed;
2075011;8339;directed;
31977;8757;directed;
222994;8835;directed;
1499229;8902;directed;
2023269;8902;directed;
3216668;8931;directed;
1444857;9236;directed;
1537253;9236;directed;
2023269;9236;directed;
27771;9262;directed;
2808;9326;directed;
39559;9326;directed;
80874;9326;directed;
116979;9326;directed;
9779;9333;directed;
3871;9779;directed;
8209;9779;directed;
60188;9779;directed;
143477;9779;directed;
1969427;9886;directed;
5916;9888;directed;
1757920;9961;directed;
1881143;10227;directed;
2402307;10227;directed;
1969427;8925;directed;
158504;9007;directed;
1404656;9236;directed;
4130;9326;directed;
1682777;10488;directed;
1969427;10488;directed;
2634512;10488;directed;
3732347;10488;directed;
2634512;10674;directed;
2081571;11671;directed;
214246;12202;directed;
18886;12371;directed;
44490;12943;directed;
3142;12987;directed;
78576;13138;directed;
8259;9779;directed;
1499229;9779;directed;
2624419;9779;directed;
2634512;9779;directed;
42527;9858;directed;
294220;9984;directed;
1969427;10044;directed;
2402307;8209;directed;
1969427;8267;directed;
2402307;8902;directed;
11967;13395;directed;
1819909;13395;directed;
1969427;13395;directed;
2023269;13395;directed;
2081571;13395;directed;
3732347;13395;directed;
436;13524;directed;
18719;13524;directed;
2634512;13798;directed;
11967;14130;directed;
275615;14144;directed;
1499229;10227;directed;
1460500;10488;directed;
2595397;10488;directed;
7858;11746;directed;
4130;12370;directed;
10;12371;directed;
2198;12371;directed;
20993;12534;directed;
1018901;13063;directed;
1726406;13063;directed;
228648;13524;directed;
929884;13690;directed;
30172;14144;directed;
1488325;14765;directed;
1819909;14957;directed;
9961;15030;directed;
1969427;15341;directed;
178440;15716;directed;
15716;16065;directed;
1738171;16480;directed;
2402307;14957;directed;
1969427;15030;directed;
1404656;16480;directed;
2634512;16507;directed;
1683734;17141;directed;
1738171;17141;directed;
1404656;17141;directed;
1527840;17141;directed;
795060;17349;directed;
144864;17715;directed;
1969427;17715;directed;
3620;17760;directed;
273352;18021;directed;
1404656;8931;directed;
42345;9007;directed;
18719;9326;directed;
1461785;17684;directed;
3871;17716;directed;
1721546;17759;directed;
2402307;18188;directed;
21653;18225;directed;
2402307;18556;directed;
4130;18719;directed;
15331;18719;directed;
6213068;19076;directed;
8793;19216;directed;
1738171;19455;directed;
1499229;20157;directed;
136389;20165;directed;
22909;20418;directed;
2402307;23085;directed;
2624419;23250;directed;
2634512;23250;directed;
63668;23254;directed;
1890895;23402;directed;
2402307;24239;directed;
169073;24359;directed;
39283;25194;directed;
2402307;18767;directed;
670205;18930;directed;
133080;19016;directed;
11967;19060;directed;
1842176;19076;directed;
3732347;19076;directed;
73060;19167;directed;
753206;19930;directed;
44490;20165;directed;
3732347;20180;directed;
2402307;20472;directed;
16065;20993;directed;
20993;21266;directed;
21532;21370;directed;
2795;25997;directed;
242118;26107;directed;
5926;26189;directed;
242118;26207;directed;
2402307;26243;directed;
17759;26331;directed;
3732347;26606;directed;
248976;27454;directed;
14907;28798;directed;
1890895;29235;directed;
2402307;9779;directed;
1842176;10044;directed;
2634512;10058;directed;
1856709;21464;directed;
1890895;22041;directed;
20193;29382;directed;
1541622;30874;directed;
1940619;31284;directed;
101551;32592;directed;
1738171;32626;directed;
36712;33237;directed;
171655;24857;directed;
89643;25165;directed;
13532;25829;directed;
32280;25997;directed;
2048669;26243;directed;
4810;26757;directed;
1738171;33442;directed;
142585;33913;directed;
3460;34369;directed;
60396;34408;directed;
1969427;34408;directed;
2127140;35842;directed;
129526;36391;directed;
1835438;36486;directed;
2402307;10488;directed;
6185288;10488;directed;
23330;10680;directed;
97776;10827;directed;
2402307;10967;directed;
23330;11671;directed;
1621788;11961;directed;
6213068;11961;directed;
10488;11967;directed;
1499229;11978;directed;
2634512;28405;directed;
303;30225;directed;
252326;31245;directed;
2259;31268;directed;
158744;31817;directed;
17759;32255;directed;
32280;36568;directed;
40942;36671;directed;
5926;36754;directed;
55662;36768;directed;
2023269;37239;directed;
3622;37604;directed;
80528;38004;directed;
809468;38383;directed;
51996;39310;directed;
8259;39559;directed;
1969427;39559;directed;
1975;39569;directed;
31977;39569;directed;
6185288;5305;directed;
9474864;5305;directed;
2402307;5993;directed;
64994;6221;directed;
222803;11994;directed;
136906;12123;directed;
1544623;12202;directed;
1790812;13395;directed;
9779;13524;directed;
39283;13524;directed;
44167;13524;directed;
1969427;13524;directed;
1969427;13567;directed;
12032;13690;directed;
929884;13721;directed;
2127140;14005;directed;
750667;14130;directed;
17760;32734;directed;
2198;33019;directed;
3750;33237;directed;
1499229;34219;directed;
1760740;34219;directed;
1969427;34219;directed;
1969427;34383;directed;
2634512;34389;directed;
84138;34531;directed;
1499229;6240;directed;
1738171;6240;directed;
1738441;6240;directed;
2023269;6240;directed;
2595397;6240;directed;
2624419;6240;directed;
2634512;6240;directed;
1738171;6258;directed;
3732347;6396;directed;
128503;44490;directed;
2402307;44896;directed;
2695;45621;directed;
1772;47628;directed;
71262;48128;directed;
1683734;49119;directed;
305509;49487;directed;
1729243;14765;directed;
2634512;14765;directed;
1681055;14825;directed;
12744;15716;directed;
20993;15716;directed;
90473;15716;directed;
1969427;16391;directed;
7082;16506;directed;
1900;35758;directed;
93920;36462;directed;
1404656;36688;directed;
61450;37157;directed;
1912;37632;directed;
5132;38552;directed;
71262;38629;directed;
1089066;39310;directed;
12370;39559;directed;
2402307;51079;directed;
1890895;51565;directed;
1417985;51667;directed;
39310;51996;directed;
273352;51996;directed;
1738171;51996;directed;
1343943;52280;directed;
1671153;55635;directed;
1847214;55635;directed;
1682777;56488;directed;
3080;56518;directed;
2259;56762;directed;
9521;56762;directed;
2023269;59649;directed;
10672;60384;directed;
14907;60384;directed;
44490;60683;directed;
180986;60683;directed;
31977;61361;directed;
1847214;61450;directed;
1404656;62231;directed;
2624419;64648;directed;
1635;65422;directed;
868924;65524;directed;
68115;65585;directed;
1404656;66696;directed;
18719;67864;directed;
65585;68115;directed;
15783;69114;directed;
106493;72200;directed;
1445;72660;directed;
992;73897;directed;
1969427;74655;directed;
6221;74661;directed;
1890895;74661;directed;
3732347;75324;directed;
1694029;75927;directed;
1726406;39559;directed;
2625;41628;directed;
40942;42831;directed;
2634512;43111;directed;
3871;44490;directed;
13138;44490;directed;
24612;44490;directed;
136389;44490;directed;
1447011;48937;directed;
42527;17374;directed;
85643;17374;directed;
89643;17374;directed;
440513;17684;directed;
2402307;17715;directed;
1969427;17759;directed;
1499229;17928;directed;
1969427;18054;directed;
1969427;18188;directed;
1847214;18570;directed;
67864;18719;directed;
2402307;18719;directed;
186069;18930;directed;
18669;18992;directed;
5993;19060;directed;
5394;19100;directed;
1404656;19100;directed;
5926;19167;directed;
60188;20044;directed;
304;20165;directed;
15030;20165;directed;
34531;20165;directed;
89908;20165;directed;
1757920;20180;directed;
1772965;20993;directed;
2402307;21370;directed;
78652;22439;directed;
53198;22792;directed;
1842176;22907;directed;
1969427;22907;directed;
28580;79298;directed;
20993;79368;directed;
2634512;81358;directed;
2402307;83969;directed;
34531;84138;directed;
1969427;85097;directed;
2634512;86521;directed;
18669;86792;directed;
795060;87373;directed;
245783;87582;directed;
19840;88588;directed;
1969427;89643;directed;
89896;89908;directed;
56518;93402;directed;
68115;94615;directed;
1694029;95446;directed;
1738171;95849;directed;
6221;96118;directed;
1974581;96396;directed;
172487;97064;directed;
1331975;97064;directed;
1748789;98358;directed;
839698;100212;directed;
2402307;100212;directed;
2259;100781;directed;
18719;100787;directed;
1881143;102469;directed;
6423226;106016;directed;
197585;108060;directed;
10058;111326;directed;
10488;111326;directed;
1772965;111947;directed;
45480;114462;directed;
959451;116506;directed;
8209;116979;directed;
5926;119026;directed;
129526;120905;directed;
459868;121138;directed;
1499229;127432;directed;
2023269;128503;directed;
2634512;128588;directed;
1815988;129526;directed;
2402307;129526;directed;
29482;130877;directed;
92122;132611;directed;
1757920;133444;directed;
3877;136706;directed;
96171;137572;directed;
1461785;139476;directed;
1835438;143477;directed;
2695;146063;directed;
22828;149859;directed;
795060;151032;directed;
1736164;166401;directed;
2081571;174794;directed;
5926;187467;directed;
1179189;193180;directed;
2082165;227858;directed;
4130;263939;directed;
2402307;264232;directed;
1499229;274387;directed;
295442;281338;directed;
243638;281521;directed;
118989;291066;directed;
2402307;292256;directed;
1461785;316593;directed;
1819909;317805;directed;
1748789;325348;directed;
2023269;49848;directed;
209504;50603;directed;
12371;50770;directed;
23402;50804;directed;
1969427;51565;directed;
1404656;51996;directed;
259551;55635;directed;
18719;55688;directed;
49123;56748;directed;
37632;23250;directed;
1890895;23250;directed;
388;23569;directed;
1404656;23614;directed;
1738171;23614;directed;
136389;24239;directed;
1417985;24302;directed;
733;24358;directed;
2081571;24612;directed;
71262;25829;directed;
1476952;25829;directed;
6221;343363;directed;
80874;343363;directed;
167577;349207;directed;
1403703;350296;directed;
1738171;350296;directed;
22489;387704;directed;
10227;450311;directed;
14005;451301;directed;
2402307;459868;directed;
6423226;459868;directed;
2634512;617243;directed;
22828;635540;directed;
1468923;681519;directed;
1499229;734898;directed;
108399;761433;directed;
1541622;779141;directed;
15716;783971;directed;
53198;809468;directed;
26107;831087;directed;
100212;839698;directed;
2402307;870875;directed;
2085496;883111;directed;
2127140;885119;directed;
60433;934919;directed;
1974581;946026;directed;
2634512;946026;directed;
2048669;949634;directed;
6468;985543;directed;
18024;59589;directed;
3164;59649;directed;
78576;60384;directed;
1404656;60384;directed;
34531;60683;directed;
80874;60683;directed;
1835438;62231;directed;
16065;62909;directed;
1738171;26243;directed;
2085496;26331;directed;
457321;26606;directed;
1621788;28405;directed;
1969427;28405;directed;
1890895;28798;directed;
1507690;29055;directed;
251582;1104155;directed;
13063;1176774;directed;
2127140;1200952;directed;
2233614;1202162;directed;
400174;1310338;directed;
819599;1310338;directed;
911953;1310338;directed;
1295874;1337707;directed;
1737980;1337707;directed;
2795;1432667;directed;
3575;1434227;directed;
48128;1434227;directed;
420076;1434227;directed;
1845020;1461785;directed;
70355;1499229;directed;
209787;1499229;directed;
711692;1499229;directed;
1191154;1499229;directed;
3750596;1499229;directed;
1682777;1504640;directed;
3002302;1504640;directed;
470890;1527840;directed;
55635;1596702;directed;
254640;1611133;directed;
2763;1673293;directed;
949634;1738171;directed;
2634512;1740036;directed;
56743;1748789;directed;
185771;1748789;directed;
1397211;1748789;directed;
2131186;1757920;directed;
9138;1760249;directed;
465;1791170;directed;
3448;67864;directed;
161540;69114;directed;
33359;70355;directed;
18992;72200;directed;
101212;72200;directed;
818343;72200;directed;
10058;73060;directed;
105766;76371;directed;
49123;77525;directed;
1527840;30044;directed;
1527840;30739;directed;
1737980;30874;directed;
2907;31161;directed;
11952;31245;directed;
32731;31268;directed;
75324;31284;directed;
1499229;31284;directed;
4130;31401;directed;
1444857;31794;directed;
105192;32734;directed;
10488;1856709;directed;
1792584;1938550;directed;
21370;1969427;directed;
1544623;2016667;directed;
1890895;2016667;directed;
32733;2081571;directed;
89643;2402307;directed;
2634512;78107;directed;
34531;79368;directed;
136389;79368;directed;
1847214;80594;directed;
89896;81290;directed;
3529078;86521;directed;
128914;88588;directed;
10058;89908;directed;
2198;92549;directed;
2259;94471;directed;
1736164;94615;directed;
1476952;96396;directed;
2402307;96396;directed;
41478;97064;directed;
71262;100212;directed;
1199;100787;directed;
212634;100787;directed;
72660;100881;directed;
2695;101264;directed;
4796;101264;directed;
18719;101264;directed;
143477;103938;directed;
3732347;106016;directed;
3179;3185579;directed;
1343943;3234367;directed;
1969427;5759832;directed;
9779;6548027;directed;
47219;6741369;directed;
264561;7641927;directed;
2595397;34219;directed;
6213068;34219;directed;
1748789;34369;directed;
39310;34383;directed;
3529078;34383;directed;
1969427;34389;directed;
11978;34408;directed;
103078;35758;directed;
911953;35758;directed;
2595397;36391;directed;
1499229;36462;directed;
20505;36486;directed;
97776;36486;directed;
1621788;36486;directed;
33359;109279;directed;
4130;116979;directed;
1534867;118993;directed;
101955;123586;directed;
1404656;125749;directed;
68929;127354;directed;
6185288;128296;directed;
3556;128588;directed;
2127140;128588;directed;
1969427;36493;directed;
1969427;36688;directed;
18930;36729;directed;
1835438;37038;directed;
1969427;37213;directed;
23250;37632;directed;
41505;37632;directed;
10;39559;directed;
2198;39559;directed;
9961;39559;directed;
12371;39559;directed;
74699;39559;directed;
670205;39559;directed;
2127140;39559;directed;
2402307;39559;directed;
303;39721;directed;
1682777;130567;directed;
883842;131247;directed;
320704;136567;directed;
3179;144590;directed;
49123;146063;directed;
15859;150366;directed;
1890895;153818;directed;
89643;156326;directed;
31977;41628;directed;
17597;42527;directed;
425866;42527;directed;
1900;42831;directed;
483194;42831;directed;
42831;44490;directed;
60683;46271;directed;
20189;48165;directed;
56748;49123;directed;
5993;161540;directed;
71262;163235;directed;
49123;168873;directed;
9984;171366;directed;
1027315;178719;directed;
130477;193180;directed;
1737980;194198;directed;
51014;200568;directed;
2402307;209504;directed;
862366;50952;directed;
2595397;51565;directed;
7906;51996;directed;
931183;51996;directed;
2768301;51996;directed;
8961;52983;directed;
1969427;53400;directed;
83017;54814;directed;
30103;56488;directed;
1690003;56488;directed;
2317752;56488;directed;
2259;56748;directed;
3750;59538;directed;
1772965;59556;directed;
1969427;59634;directed;
74653;59649;directed;
1544623;213985;directed;
74503;219345;directed;
17759;222994;directed;
89643;227272;directed;
2402307;227272;directed;
24239;228648;directed;
75324;228648;directed;
1447011;239142;directed;
166401;250697;directed;
410262;284327;directed;
10058;60683;directed;
44147;60860;directed;
2402307;60860;directed;
37157;61450;directed;
2402307;61780;directed;
2624419;61913;directed;
1969427;62231;directed;
55752;62913;directed;
86523;64572;directed;
106810;65530;directed;
2402307;67864;directed;
951697;69994;directed;
125162;339305;directed;
3529078;350296;directed;
713210;385225;directed;
1733182;462474;directed;
1940619;462474;directed;
2402307;463466;directed;
4130;71282;directed;
1144421;71596;directed;
31977;72080;directed;
15859;72200;directed;
54816;72200;directed;
164421;72848;directed;
63278;73060;directed;
2402307;74655;directed;
60188;76371;directed;
36754;76532;directed;
303872;76532;directed;
154458;77595;directed;
83017;77869;directed;
3871;79368;directed;
1890895;79368;directed;
5195;572655;directed;
1819909;620460;directed;
117658;761433;directed;
1681055;779127;directed;
1499229;812722;directed;
1835438;877180;directed;
1499229;80584;directed;
89908;81290;directed;
1969427;81358;directed;
2402307;86521;directed;
34531;87176;directed;
74503;87582;directed;
93553;88588;directed;
3871;89921;directed;
42831;89921;directed;
4541;90479;directed;
1527840;93402;directed;
65585;94615;directed;
3750;95422;directed;
148885;96055;directed;
3620;96123;directed;
1499229;96396;directed;
38826;911953;directed;
857362;944882;directed;
174847;949634;directed;
1881143;949634;directed;
116506;959451;directed;
2808;959681;directed;
4541;970487;directed;
2571703;1111301;directed;
1890895;1163370;directed;
1969427;1176466;directed;
193180;1179189;directed;
1343943;1183289;directed;
8961;1209032;directed;
1863654;1257129;directed;
22489;1310338;directed;
160219;1310338;directed;
2402307;1310338;directed;
2712409;1310338;directed;
1847214;1331975;directed;
3318137;1343943;directed;
3142;1417985;directed;
802336;1417985;directed;
2946892;1434227;directed;
1397211;1476952;directed;
21370;1499229;directed;
96396;1499229;directed;
247369;1499229;directed;
2023269;96396;directed;
51014;97449;directed;
3871;100781;directed;
8259;101264;directed;
1969427;101264;directed;
2402307;106266;directed;
483067;106511;directed;
60188;111326;directed;
3732347;114988;directed;
32730;116506;directed;
2402307;117073;directed;
128503;118090;directed;
1737980;1504640;directed;
1343943;1530004;directed;
84011;1534867;directed;
779141;1541622;directed;
465;1544601;directed;
3926870;1634158;directed;
1627694;1682777;directed;
2317752;1704666;directed;
486286;1724508;directed;
13063;1726406;directed;
31977;1735007;directed;
74503;1738441;directed;
203409;1748789;directed;
26250;1772965;directed;
1930877;1772965;directed;
20644;1793601;directed;
2209437;1793601;directed;
15859;1856709;directed;
186771;1940619;directed;
89643;1969427;directed;
1969427;2016667;directed;
2081571;2016667;directed;
2480608;2233614;directed;
100212;2402307;directed;
2233614;2480608;directed;
1527499;2595397;directed;
3179;2634512;directed;
7867177;2634512;directed;
1404656;2777297;directed;
194198;3002302;directed;
1343943;3318137;directed;
1737980;3750596;directed;
232765;122112;directed;
10;128503;directed;
337218;128503;directed;
193180;130477;directed;
14367;131189;directed;
2402307;5934494;directed;
1847214;136567;directed;
128503;136633;directed;
1969427;141540;directed;
2075011;148444;directed;
9474864;149325;directed;
1681055;154784;directed;
2081571;160059;directed;
1417787;163730;directed;
2402307;164294;directed;
1757920;168511;directed;
1738171;170730;directed;
1527840;174794;directed;
12744;174847;directed;
1969427;181718;directed;
34531;188318;directed;
2317752;194198;directed;
44167;228648;directed;
93962;6400;directed;
109929;6400;directed;
2127140;6400;directed;
6185288;6400;directed;
14907;248243;directed;
1611133;254640;directed;
15716;263939;directed;
2402307;274387;directed;
2402307;275357;directed;
1343943;289092;directed;
1890895;291066;directed;
6423226;293106;directed;
281338;295442;directed;
1682777;315019;directed;
49705;318677;directed;
181102;320704;directed;
31977;343363;directed;
107055;343363;directed;
1974581;358838;directed;
14367;373323;directed;
1310338;400174;directed;
2402307;400174;directed;
1404656;426100;directed;
1760740;463466;directed;
128503;513790;directed;
71262;526626;directed;
317805;539028;directed;
89699;553443;directed;
1772965;681519;directed;
1476952;729407;directed;
104189;866515;directed;
2402307;877180;directed;
100787;944882;directed;
1738171;949634;directed;
2402307;973060;directed;
259551;985543;directed;
883842;985543;directed;
1014624;985543;directed;
1671153;985543;directed;
1738171;1131446;directed;
27673;1295874;directed;
51996;1310338;directed;
2023269;1337707;directed;
2317752;1337707;directed;
1183289;1343943;directed;
1733182;1343943;directed;
3234367;1343943;directed;
2209437;1403703;directed;
129693;1420964;directed;
50770;1440752;directed;
316593;1461785;directed;
729407;1476952;directed;
89456;1499229;directed;
254640;1499229;directed;
2317752;1504640;directed;
259551;1530219;directed;
465;1544623;directed;
108060;1575077;directed;
61450;1596702;directed;
61450;1621788;directed;
1682777;1690003;directed;
17759;1721546;directed;
1343943;1733182;directed;
3750596;1737980;directed;
3179;1748789;directed;
325348;1748789;directed;
3002302;1756836;directed;
465;1772965;directed;
1391753;1791170;directed;
1461785;1845020;directed;
259551;1847214;directed;
23250;1856709;directed;
197618;1856709;directed;
3750;1940619;directed;
836391;1940619;directed;
397725;1969427;directed;
1404656;2016667;directed;
3529078;2016667;directed;
465;2075011;directed;
18992;2075011;directed;
25489;2075011;directed;
1704666;2317752;directed;
2402307;2520945;directed;
34369;2595397;directed;
168929;2624419;directed;
1969427;2624419;directed;
1202162;2801573;directed;
3732347;2832618;directed;
56743;3185579;directed;
1969427;3275614;directed;
2317752;3750596;directed;
1969427;3777456;directed;
1969427;4257704;directed;
1596702;4282338;directed;
2552;6548027;directed;
1611133;7125;directed;
1835438;7125;directed;
2595397;7142;directed;
1969427;7182;directed;
1890895;8150;directed;
1969427;8150;directed;
17873;8209;directed;
3732347;8209;directed;
4130;8259;directed;
1682777;8267;directed;
2402307;8267;directed;
128503;8648;directed;
1793601;8648;directed;
18992;8814;directed;
88393;8835;directed;
1969427;8902;directed;
6213068;8902;directed;
1635;8914;directed;
1444857;8931;directed;
1678496;9236;directed;
1890895;9236;directed;
1969427;9236;directed;
2198;9326;directed;
12371;9326;directed;
13525;9326;directed;
209504;9326;directed;
2402307;9326;directed;
4796;9779;directed;
