Target;Source;Type;
812025;986;directed;
6442;995;directed;
6448;995;directed;
13524;995;directed;
31977;995;directed;
78679;995;directed;
102745;995;directed;
127239;995;directed;
168941;995;directed;
1837233;10;directed;
1306067;109;directed;
12371;303;directed;
18669;303;directed;
3215;436;directed;
523869;465;directed;
1656484;465;directed;
1900;617;directed;
18564;856;directed;
459410;856;directed;
1980;869;directed;
523869;869;directed;
3301;872;directed;
883111;10;directed;
44295;102;directed;
523869;102;directed;
244104;208;directed;
3871;303;directed;
12370;303;directed;
14748;303;directed;
818343;303;directed;
6448;355;directed;
4568;388;directed;
75764;388;directed;
618329;465;directed;
1837233;465;directed;
6221;617;directed;
127239;651;directed;
18886;856;directed;
8961;869;directed;
883111;2738;directed;
5132;2808;directed;
8814;2808;directed;
523869;2808;directed;
70224;2809;directed;
226894;2904;directed;
3563;2994;directed;
19076;3080;directed;
35136;3080;directed;
150177;3080;directed;
2626621;3080;directed;
11967;3088;directed;
18564;3088;directed;
19640;3088;directed;
101212;3088;directed;
186771;3088;directed;
67864;3460;directed;
30908;3662;directed;
2626621;3662;directed;
1902;3730;directed;
95619;3730;directed;
962103;3730;directed;
896;3741;directed;
3353844;3741;directed;
3871;3750;directed;
26264;3750;directed;
106493;3750;directed;
818343;3750;directed;
3750;3871;directed;
26554;3871;directed;
1398330;995;directed;
1527499;995;directed;
8258229;995;directed;
11961;1003;directed;
18766;1003;directed;
770444;1005;directed;
1368;1199;directed;
11952;1199;directed;
18886;1199;directed;
29997;1199;directed;
52203;1199;directed;
54278;1199;directed;
88607;1199;directed;
682464;1199;directed;
1527499;1199;directed;
781565;3871;directed;
962103;3871;directed;
1837233;3871;directed;
2626621;3871;directed;
36754;3876;directed;
423812;3892;directed;
523869;3892;directed;
618329;3892;directed;
883111;3892;directed;
2626621;4073;directed;
46271;4096;directed;
618329;4096;directed;
1772;4122;directed;
670205;4278;directed;
34389;4360;directed;
1875309;4541;directed;
42533;4725;directed;
618329;4796;directed;
1656484;4796;directed;
186954;4810;directed;
423812;5008;directed;
100787;5009;directed;
106493;5009;directed;
48128;5091;directed;
72102;5091;directed;
116506;5091;directed;
33442;5101;directed;
127239;5101;directed;
225828;5101;directed;
423812;5101;directed;
734898;5101;directed;
857362;5101;directed;
3921910;5101;directed;
37269;5274;directed;
11961;963;directed;
779141;963;directed;
4073;979;directed;
779141;979;directed;
812025;979;directed;
651;986;directed;
73788;986;directed;
779141;986;directed;
818343;986;directed;
883111;992;directed;
3620;995;directed;
29727;995;directed;
30103;995;directed;
75324;995;directed;
307812;995;directed;
572655;995;directed;
648005;995;directed;
747590;995;directed;
770444;995;directed;
779141;995;directed;
3741;896;directed;
98158;896;directed;
770444;963;directed;
1946887;963;directed;
3353844;963;directed;
3921910;963;directed;
6091;974;directed;
6396;974;directed;
1050674;979;directed;
18689;995;directed;
19849;995;directed;
50952;995;directed;
734898;995;directed;
812025;995;directed;
857362;995;directed;
1656484;995;directed;
39310;1558;directed;
61848;1703;directed;
857362;1703;directed;
3631;1779;directed;
6224;1779;directed;
83592;1779;directed;
127239;1779;directed;
186771;1779;directed;
493294;1779;directed;
738733;1779;directed;
855943;1779;directed;
1279783;1779;directed;
1837233;1779;directed;
134626;1003;directed;
1837233;1005;directed;
3353844;1145;directed;
873;1161;directed;
31977;1161;directed;
856;1199;directed;
22693;1199;directed;
127239;1199;directed;
130477;1199;directed;
142049;1199;directed;
226894;1199;directed;
454672;1199;directed;
857362;1199;directed;
3921910;1199;directed;
8258229;1199;directed;
3353844;995;directed;
3921910;995;directed;
27553;1001;directed;
82185;1003;directed;
136129;1005;directed;
9972;1145;directed;
857362;1145;directed;
3596;1199;directed;
5800;1199;directed;
12371;1199;directed;
18669;1199;directed;
35123;1199;directed;
56748;1199;directed;
90479;1199;directed;
134626;1199;directed;
146907;1199;directed;
186775;1199;directed;
307812;1199;directed;
566373;1199;directed;
618329;1199;directed;
648005;1199;directed;
883111;1199;directed;
1107568;1199;directed;
1656484;1199;directed;
29662;1564;directed;
423812;1564;directed;
423812;1565;directed;
4122;1772;directed;
60188;1772;directed;
10910;1779;directed;
11916;1779;directed;
18432;1779;directed;
226894;1779;directed;
423812;1779;directed;
634248;1779;directed;
760728;1779;directed;
781565;1779;directed;
812025;1779;directed;
857362;1779;directed;
3460;1831;directed;
84797;1831;directed;
127239;1831;directed;
1527499;1831;directed;
75324;1900;directed;
523869;1900;directed;
7858;1934;directed;
176697;1934;directed;
1527499;1949;directed;
4127;1954;directed;
9779;1954;directed;
14130;1954;directed;
29997;1954;directed;
36483;1954;directed;
36486;1954;directed;
78768;1954;directed;
568202;1445;directed;
3620;1565;directed;
423812;1569;directed;
8814;1714;directed;
11987;1779;directed;
26463;1779;directed;
31977;1779;directed;
61111;1779;directed;
61526;1779;directed;
91923;1779;directed;
209262;1779;directed;
266619;1779;directed;
526626;1779;directed;
648005;1779;directed;
682464;1779;directed;
818343;1779;directed;
1527499;1779;directed;
3353844;1779;directed;
9779;1831;directed;
50952;1831;directed;
857362;1831;directed;
883111;1831;directed;
3353844;1831;directed;
3921910;1831;directed;
92464;1887;directed;
2966;1900;directed;
226553;1900;directed;
268995;1900;directed;
618329;1934;directed;
648005;1934;directed;
4130;1949;directed;
80;1954;directed;
6931;1954;directed;
9080;1954;directed;
14957;1954;directed;
46703;1954;directed;
67864;1954;directed;
102745;1954;directed;
127239;1954;directed;
168929;1954;directed;
168948;1954;directed;
186069;1954;directed;
760728;1954;directed;
781565;1954;directed;
812025;1954;directed;
857362;1954;directed;
2626621;1954;directed;
618329;2077;directed;
130477;2084;directed;
523869;2084;directed;
1018143;2084;directed;
14348;2157;directed;
682464;2552;directed;
439;2738;directed;
53131;2738;directed;
100787;2738;directed;
104633;2738;directed;
856;2808;directed;
572655;1831;directed;
682464;1831;directed;
14748;1900;directed;
63278;1934;directed;
3871;1954;directed;
6258;1954;directed;
6448;1954;directed;
14748;1954;directed;
19060;1954;directed;
30794;1954;directed;
56488;1954;directed;
163430;1954;directed;
168923;1954;directed;
375069;1954;directed;
391067;1954;directed;
779141;1954;directed;
3301;1981;directed;
4541;1981;directed;
110105;1981;directed;
17903;2077;directed;
77595;2077;directed;
3921910;2198;directed;
1837233;2808;directed;
8258229;2808;directed;
4541;2904;directed;
1527499;2904;directed;
3596;3080;directed;
17159;3080;directed;
141756;3080;directed;
3662;3088;directed;
423812;3127;directed;
423812;3142;directed;
1050674;3227;directed;
8961;3287;directed;
39310;3344;directed;
648005;1954;directed;
1107568;1954;directed;
1527499;1954;directed;
1726901;1954;directed;
201236;1975;directed;
31977;2077;directed;
41628;2625;directed;
4568;2808;directed;
2738;3020;directed;
2990;3080;directed;
11961;3080;directed;
29727;3080;directed;
44295;3080;directed;
55621;3080;directed;
166646;3080;directed;
1199;3088;directed;
483067;3142;directed;
686;3448;directed;
2626621;3448;directed;
2994;3563;directed;
278127;3569;directed;
8961;3620;directed;
457321;3631;directed;
10058;3662;directed;
3353844;3662;directed;
48442;3730;directed;
83588;3741;directed;
2626621;3741;directed;
4203;3750;directed;
133080;3750;directed;
244119;3750;directed;
779141;3750;directed;
24182;3871;directed;
24612;3871;directed;
97533;3871;directed;
127239;3871;directed;
184862;3871;directed;
523869;3871;directed;
682464;3871;directed;
818343;3871;directed;
855943;3871;directed;
1527499;3871;directed;
779141;2994;directed;
9326;3080;directed;
13567;3080;directed;
19190;3080;directed;
19640;3080;directed;
43608;3080;directed;
52203;3080;directed;
857362;3080;directed;
1656484;3080;directed;
274222;3088;directed;
11978;3215;directed;
80683;3328;directed;
9930;3448;directed;
104239;3532;directed;
11987;3569;directed;
648005;3569;directed;
109492;3662;directed;
818343;3730;directed;
618329;3741;directed;
1837233;3741;directed;
13532;3750;directed;
857362;3750;directed;
1900;3871;directed;
6392;3871;directed;
14907;3871;directed;
18432;3871;directed;
423812;3871;directed;
438872;3871;directed;
618329;3871;directed;
696180;3871;directed;
734898;3871;directed;
883111;3871;directed;
1656484;3871;directed;
3353844;3871;directed;
3921910;3871;directed;
8961;3877;directed;
7858;3876;directed;
176697;3892;directed;
199204;3892;directed;
812025;3892;directed;
857362;3892;directed;
2626621;3892;directed;
7858;3909;directed;
770444;4096;directed;
3127729;4096;directed;
3921910;4130;directed;
1327;4203;directed;
96255;4203;directed;
11961;4278;directed;
857362;4796;directed;
1714;3730;directed;
6987;3730;directed;
857362;3730;directed;
98158;3741;directed;
127239;3741;directed;
423812;3741;directed;
20472;3750;directed;
734898;3750;directed;
3620;3871;directed;
6987;3871;directed;
7170;3871;directed;
89908;3871;directed;
307812;3871;directed;
402770;3871;directed;
648005;3871;directed;
812025;3871;directed;
857362;3871;directed;
947;3876;directed;
709854;3876;directed;
16281;3892;directed;
8073;3917;directed;
259588;3917;directed;
779141;3941;directed;
127239;4096;directed;
818343;4096;directed;
460915;4278;directed;
1837233;4796;directed;
8258229;4796;directed;
8258229;4912;directed;
7082;5009;directed;
42057;5009;directed;
1769467;4912;directed;
3575;5009;directed;
3620;5009;directed;
116506;5009;directed;
122971;5009;directed;
2695;5091;directed;
64079;5091;directed;
96171;5091;directed;
168941;5091;directed;
818343;5091;directed;
5132;5101;directed;
40942;5101;directed;
177949;5101;directed;
618329;5101;directed;
648005;5101;directed;
3353844;5101;directed;
6224;5305;directed;
83660;5305;directed;
127239;5305;directed;
8260;5728;directed;
48128;5728;directed;
19532;3892;directed;
130575;3892;directed;
648005;3892;directed;
709854;3892;directed;
818343;3892;directed;
1527499;3892;directed;
39627;4073;directed;
423812;4073;directed;
779141;4096;directed;
812025;4096;directed;
857362;4096;directed;
29727;4203;directed;
4568;4278;directed;
19076;4278;directed;
15859;4796;directed;
3353844;4796;directed;
618329;5009;directed;
10058;5091;directed;
61526;5091;directed;
618329;5091;directed;
734898;5091;directed;
3353844;5091;directed;
3871;5101;directed;
75324;5101;directed;
91923;5101;directed;
100212;5101;directed;
371385;5101;directed;
818343;5101;directed;
423812;5274;directed;
11987;5305;directed;
26250;5305;directed;
634248;5305;directed;
734898;5305;directed;
812025;5305;directed;
857362;5305;directed;
2626621;5305;directed;
9961;5728;directed;
30908;5728;directed;
779141;5728;directed;
1656484;5800;directed;
3353844;5800;directed;
28732;5823;directed;
39627;5823;directed;
145621;5823;directed;
8961;5993;directed;
523869;5993;directed;
818343;5993;directed;
883111;6221;directed;
6070;6240;directed;
22743;6240;directed;
26554;6240;directed;
108349;6240;directed;
131734;6240;directed;
168733;6240;directed;
209787;6240;directed;
307812;6240;directed;
317805;6240;directed;
493294;6240;directed;
594417;6240;directed;
779141;6240;directed;
19216;5009;directed;
74661;5009;directed;
149607;5009;directed;
4751;5091;directed;
7858;5091;directed;
89908;5091;directed;
812025;5091;directed;
857362;5091;directed;
16506;5101;directed;
42527;5101;directed;
50804;5101;directed;
91911;5101;directed;
674063;5101;directed;
855943;5101;directed;
2626621;5101;directed;
523869;5136;directed;
19932;5274;directed;
4568;5305;directed;
96396;5305;directed;
129489;5305;directed;
779141;5305;directed;
17482;5823;directed;
696180;5823;directed;
781565;5823;directed;
789662;5823;directed;
857362;5823;directed;
1077067;5823;directed;
3353844;5993;directed;
9779;6240;directed;
17401;6240;directed;
35073;6240;directed;
46271;6240;directed;
48128;6240;directed;
634248;6240;directed;
781565;6240;directed;
812025;6240;directed;
857362;6240;directed;
1837233;6240;directed;
8258229;6240;directed;
34531;6258;directed;
44167;6258;directed;
127239;6258;directed;
566373;6258;directed;
6400;6396;directed;
682464;6396;directed;
6396;6400;directed;
9326;6400;directed;
812025;6400;directed;
857362;6400;directed;
962103;6400;directed;
8961;6442;directed;
8961;6443;directed;
46271;6599;directed;
61902;5823;directed;
648005;5823;directed;
1498724;5823;directed;
53849;5993;directed;
857362;5993;directed;
818343;6084;directed;
1837233;6221;directed;
9782;6240;directed;
12780;6240;directed;
18432;6240;directed;
63668;6240;directed;
68070;6240;directed;
105379;6240;directed;
127239;6240;directed;
130477;6240;directed;
226894;6240;directed;
423812;6240;directed;
523869;6240;directed;
618329;6240;directed;
734898;6240;directed;
1701514;6240;directed;
3127729;6240;directed;
3301;6258;directed;
402770;6258;directed;
857362;6258;directed;
818343;6288;directed;
1003;6396;directed;
883111;6396;directed;
1050674;6396;directed;
111392;6400;directed;
130477;6400;directed;
9972;6408;directed;
3730;6987;directed;
106493;6987;directed;
226894;7122;directed;
3353844;7122;directed;
37748;7125;directed;
80874;7125;directed;
136493;7125;directed;
141264;7125;directed;
618329;7125;directed;
648005;7125;directed;
1107568;7125;directed;
1279716;7125;directed;
44167;7129;directed;
11987;7182;directed;
33913;7182;directed;
523869;6258;directed;
1900;6288;directed;
11987;6400;directed;
818343;6400;directed;
1527499;6400;directed;
3353844;6400;directed;
8961;6407;directed;
89643;6453;directed;
523869;6599;directed;
423812;6858;directed;
523869;6858;directed;
3620;7125;directed;
4725;7125;directed;
48128;7125;directed;
65260;7125;directed;
100212;7125;directed;
106436;7125;directed;
781565;7125;directed;
857362;7125;directed;
13532;7129;directed;
3750;7132;directed;
72102;7170;directed;
648005;7182;directed;
857362;7261;directed;
423812;7546;directed;
1050674;7884;directed;
818343;8042;directed;
423812;7987;directed;
2626621;7987;directed;
1635;8150;directed;
19532;8150;directed;
523869;8150;directed;
423812;8174;directed;
3353844;8209;directed;
53849;8260;directed;
1368;8267;directed;
6448;8267;directed;
127239;8267;directed;
1837233;8648;directed;
51735;7095;directed;
14957;7125;directed;
31977;7125;directed;
83592;7125;directed;
106493;7125;directed;
171272;7125;directed;
770444;7125;directed;
818343;7125;directed;
3353844;7125;directed;
25771;7131;directed;
8339;7144;directed;
3871;7170;directed;
32731;7170;directed;
244119;7170;directed;
818343;7170;directed;
125244;7263;directed;
423812;7619;directed;
493294;7858;directed;
127239;8042;directed;
857362;8042;directed;
96150;8150;directed;
523869;8160;directed;
8961;8174;directed;
44295;8174;directed;
11978;8209;directed;
34389;8209;directed;
523869;8209;directed;
770444;8267;directed;
883111;8267;directed;
1656484;8267;directed;
3353844;8267;directed;
3353844;8335;directed;
100787;8645;directed;
89908;8648;directed;
44090;8793;directed;
3353844;8902;directed;
168733;8938;directed;
6453;9236;directed;
198355;9236;directed;
423812;9236;directed;
618329;9236;directed;
648005;9236;directed;
883111;9236;directed;
818343;9262;directed;
60396;9280;directed;
1837233;9326;directed;
259588;9364;directed;
523869;9364;directed;
3563;9577;directed;
11978;9577;directed;
6400;9779;directed;
8961;9779;directed;
41747;9779;directed;
53543;9779;directed;
127239;9779;directed;
130477;9779;directed;
523869;9779;directed;
682464;9779;directed;
818343;9779;directed;
1837233;9858;directed;
65645;9886;directed;
857362;9886;directed;
18689;9888;directed;
883111;9888;directed;
108349;10044;directed;
189072;10044;directed;
10070;10058;directed;
618329;10058;directed;
10058;10070;directed;
685646;10160;directed;
127239;10227;directed;
1368336;10227;directed;
1837233;10227;directed;
7170;10488;directed;
7546;10488;directed;
13111;10488;directed;
65645;10488;directed;
676696;10488;directed;
796859;10488;directed;
127740;8835;directed;
14748;8902;directed;
454672;8902;directed;
818343;8902;directed;
1726901;8902;directed;
11967;8925;directed;
857362;8925;directed;
16281;8931;directed;
8258229;8931;directed;
618329;9080;directed;
307812;9215;directed;
3234367;9215;directed;
198360;9236;directed;
1726901;9236;directed;
242754;9295;directed;
857362;9326;directed;
3921910;9326;directed;
857362;10488;directed;
883111;10488;directed;
3353844;10488;directed;
3921910;10488;directed;
9961;10545;directed;
818343;10548;directed;
116506;11037;directed;
423812;11037;directed;
11788;11471;directed;
108353;11961;directed;
883111;11961;directed;
105988;11978;directed;
3353844;11978;directed;
1527499;12370;directed;
1527499;12688;directed;
8961;12803;directed;
818343;12920;directed;
618329;13063;directed;
54589;13094;directed;
2626621;9577;directed;
5132;9779;directed;
6392;9779;directed;
618329;9779;directed;
883111;9779;directed;
3353844;9779;directed;
3921910;9779;directed;
13525;9930;directed;
17413;9930;directed;
3353844;9930;directed;
683478;9931;directed;
9779;10044;directed;
857362;10058;directed;
4608;8150;directed;
171655;8150;directed;
423812;8160;directed;
672725;8174;directed;
36560;8209;directed;
19849;8267;directed;
812025;8267;directed;
3921910;8267;directed;
20472;8648;directed;
686;8835;directed;
32952;8902;directed;
1837233;8902;directed;
423812;8912;directed;
618329;8925;directed;
9779;13395;directed;
18214;13395;directed;
22590;13395;directed;
55621;13395;directed;
186069;13395;directed;
812025;13395;directed;
3921910;13395;directed;
8961;13690;directed;
523869;13691;directed;
1527499;13691;directed;
231597;14235;directed;
2157;14348;directed;
13063;14765;directed;
812025;14765;directed;
6426;10488;directed;
26775;10488;directed;
28295;10488;directed;
127239;10488;directed;
130477;10488;directed;
1527499;10488;directed;
8258229;10488;directed;
3353844;10548;directed;
953285;10680;directed;
618329;10967;directed;
14880;11037;directed;
83592;11037;directed;
69114;11136;directed;
50522;11961;directed;
3871;11978;directed;
31977;11978;directed;
618329;12202;directed;
402270;12294;directed;
127239;13063;directed;
3049;13395;directed;
31977;13395;directed;
130477;13395;directed;
797465;13395;directed;
1447706;13395;directed;
618329;13524;directed;
779141;13524;directed;
3921910;14005;directed;
51735;14144;directed;
49847;14235;directed;
3620;14637;directed;
7858;15341;directed;
3353844;16065;directed;
34531;14955;directed;
66106;14955;directed;
618329;14955;directed;
1447706;15341;directed;
2990;15716;directed;
8258229;15859;directed;
8258229;16162;directed;
23402;16391;directed;
618329;16507;directed;
107174;17141;directed;
883111;17141;directed;
4203;17413;directed;
19353;16617;directed;
26207;16617;directed;
19532;17141;directed;
523869;17141;directed;
523869;17374;directed;
71823;17401;directed;
9930;17413;directed;
423812;17413;directed;
856;17597;directed;
7170;17597;directed;
55621;17715;directed;
106493;17715;directed;
857362;17715;directed;
2626621;17715;directed;
130477;17759;directed;
618329;18021;directed;
6442;8961;directed;
13714;9236;directed;
75543;9236;directed;
91911;9236;directed;
2626621;9236;directed;
1527499;9326;directed;
3353844;9326;directed;
4568;9333;directed;
8260;9333;directed;
16084;9333;directed;
454672;9364;directed;
35468;9779;directed;
667608;17413;directed;
77391;17597;directed;
316593;17684;directed;
1902;17715;directed;
6400;17715;directed;
80501;17715;directed;
127239;17715;directed;
130477;17715;directed;
1398330;17715;directed;
883111;17759;directed;
855943;17884;directed;
3353844;17928;directed;
9326;17972;directed;
139174;18156;directed;
8298;18508;directed;
2626621;18556;directed;
1837233;18188;directed;
22828;18265;directed;
106810;18556;directed;
1276066;18556;directed;
11987;18564;directed;
18886;18564;directed;
55621;18564;directed;
105379;18564;directed;
20418;18767;directed;
856;18886;directed;
18564;18886;directed;
1368;18930;directed;
585380;19100;directed;
49123;19455;directed;
51996;19455;directed;
423812;19455;directed;
883111;19455;directed;
1368;19930;directed;
18432;20020;directed;
6392;20157;directed;
618329;20157;directed;
3353844;20157;directed;
3921910;20157;directed;
3234367;20180;directed;
1306067;20193;directed;
856;20472;directed;
12372;20472;directed;
55621;20472;directed;
3921910;20472;directed;
3871;20786;directed;
21653;21370;directed;
8258229;21532;directed;
5132;21594;directed;
19190;21594;directed;
516045;22041;directed;
304;22792;directed;
26402;22907;directed;
1527499;22907;directed;
108545;23005;directed;
618329;23250;directed;
3353844;23250;directed;
49024;23263;directed;
1368;23275;directed;
1779;23309;directed;
4568;23309;directed;
31353;23309;directed;
99314;23402;directed;
150688;23857;directed;
23857;23858;directed;
259588;24029;directed;
3871;24612;directed;
15859;24612;directed;
160873;25165;directed;
3353844;25472;directed;
3353844;25689;directed;
789662;18860;directed;
1900;18930;directed;
3353844;18965;directed;
11961;19076;directed;
438872;19076;directed;
812025;19076;directed;
1875309;19076;directed;
2626621;19076;directed;
127239;19455;directed;
523869;19455;directed;
818343;19455;directed;
1527499;19455;directed;
1900;19930;directed;
1527499;20157;directed;
734898;20165;directed;
3353844;20165;directed;
962103;20180;directed;
2626621;20180;directed;
1161;20450;directed;
1837233;20472;directed;
618329;20901;directed;
818343;20993;directed;
9479;26243;directed;
618329;26243;directed;
3353844;26243;directed;
16281;26395;directed;
10584;26463;directed;
13714;26463;directed;
60188;26463;directed;
1177793;26463;directed;
3750596;26463;directed;
6453;27561;directed;
618329;28183;directed;
163533;28405;directed;
526626;28405;directed;
1527499;28405;directed;
35300;28798;directed;
74892;29081;directed;
1837233;9779;directed;
1875309;9888;directed;
9326;9930;directed;
9080;9931;directed;
34369;9961;directed;
11987;10044;directed;
18886;10044;directed;
818343;10058;directed;
3353844;10058;directed;
523869;10227;directed;
618329;10227;directed;
883111;10227;directed;
226894;21370;directed;
1306067;21370;directed;
8258229;21594;directed;
618329;21921;directed;
37157;22907;directed;
40942;22907;directed;
618329;22907;directed;
1527499;23250;directed;
557373;23309;directed;
6240;24182;directed;
818343;24204;directed;
99950;30172;directed;
307812;30172;directed;
8961;30360;directed;
103172;30476;directed;
1772;31817;directed;
120944;25472;directed;
127239;25655;directed;
8258229;25771;directed;
127740;26108;directed;
303872;26189;directed;
3620;26243;directed;
31353;26243;directed;
523869;26243;directed;
97533;26292;directed;
11987;26463;directed;
20993;26463;directed;
194198;26463;directed;
483194;26463;directed;
3325514;26463;directed;
1050674;26599;directed;
3161;27543;directed;
8961;27543;directed;
23250;28295;directed;
11967;28405;directed;
106493;33442;directed;
60188;34219;directed;
168941;34219;directed;
14144;34351;directed;
618329;34383;directed;
6448;34389;directed;
106436;34389;directed;
818343;34389;directed;
1527499;34389;directed;
71957;34437;directed;
526626;34854;directed;
618329;34967;directed;
97533;35123;directed;
1327;35136;directed;
953285;35334;directed;
10584;35437;directed;
779141;35437;directed;
618329;35468;directed;
48128;36462;directed;
4541;36486;directed;
10058;36486;directed;
59315;36486;directed;
618329;36486;directed;
883111;36486;directed;
3353844;36486;directed;
12371;10488;directed;
48700;10488;directed;
523869;10488;directed;
2626621;10488;directed;
857362;10548;directed;
10488;10674;directed;
618329;10788;directed;
163430;11037;directed;
818343;11037;directed;
40942;11471;directed;
3353844;11471;directed;
1527499;11671;directed;
674063;11921;directed;
796859;28405;directed;
883111;28405;directed;
103172;28580;directed;
423812;28756;directed;
39310;28875;directed;
1306067;29727;directed;
1527499;30035;directed;
685646;31284;directed;
48128;31291;directed;
48128;31794;directed;
197585;31977;directed;
13532;32414;directed;
98097;32414;directed;
168941;36560;directed;
29482;36754;directed;
45646;36754;directed;
29662;36971;directed;
8961;37397;directed;
828711;38004;directed;
42527;39559;directed;
857362;39559;directed;
3353844;39559;directed;
226553;39597;directed;
22907;41603;directed;
10058;5305;directed;
35758;5305;directed;
110421;5305;directed;
184862;5305;directed;
523869;5305;directed;
618329;5305;directed;
17374;5800;directed;
226894;5823;directed;
1795749;5823;directed;
10488;5993;directed;
618329;5993;directed;
136633;6083;directed;
618329;6193;directed;
523869;12744;directed;
883111;13094;directed;
8260;13395;directed;
168923;13395;directed;
770444;13395;directed;
1900;13524;directed;
127239;13524;directed;
9930;14144;directed;
73060;33019;directed;
109592;33442;directed;
4130;34219;directed;
7263;34219;directed;
812025;34219;directed;
857362;34219;directed;
2626621;34219;directed;
3921910;34369;directed;
28274;34854;directed;
1900;35123;directed;
3921910;6221;directed;
1031138;6235;directed;
24182;6240;directed;
24233;6240;directed;
31977;6240;directed;
61526;6240;directed;
83592;6240;directed;
96708;6240;directed;
106493;6240;directed;
136633;6240;directed;
163430;6240;directed;
818343;6240;directed;
855943;6240;directed;
1527499;6240;directed;
3353844;6240;directed;
388;6258;directed;
3871;6258;directed;
96396;6258;directed;
209262;6258;directed;
818343;6258;directed;
1527499;6258;directed;
3353844;6258;directed;
781565;6288;directed;
9930;6396;directed;
812025;41747;directed;
3353844;42654;directed;
3353844;43290;directed;
11967;44490;directed;
734898;44490;directed;
334149;44512;directed;
423812;44541;directed;
70698;45647;directed;
1900;46326;directed;
1837233;49123;directed;
99403;49261;directed;
1837233;49661;directed;
12032;50770;directed;
18432;14235;directed;
14148;14489;directed;
18432;14637;directed;
127239;14637;directed;
734898;14637;directed;
682464;14765;directed;
127239;14955;directed;
523869;14955;directed;
734898;14955;directed;
523869;14957;directed;
618329;14957;directed;
642683;15341;directed;
307812;16162;directed;
1656484;16391;directed;
16472;16473;directed;
20993;16507;directed;
1900;16950;directed;
29402;16950;directed;
3871;35468;directed;
648005;36462;directed;
388;36486;directed;
3871;36486;directed;
855943;36486;directed;
3353844;36493;directed;
648005;36729;directed;
3353844;36729;directed;
618329;37213;directed;
883111;37213;directed;
523869;39310;directed;
201160;39367;directed;
618329;51079;directed;
674063;51565;directed;
348600;51996;directed;
542;52203;directed;
8961;52203;directed;
818343;54227;directed;
2157;54235;directed;
3871;54943;directed;
3353844;55621;directed;
56748;56743;directed;
779141;56762;directed;
3353844;59649;directed;
402770;59948;directed;
3662;61913;directed;
6400;61913;directed;
18090;62930;directed;
818343;63668;directed;
3556;64572;directed;
1656484;64648;directed;
8961;65638;directed;
3353844;66904;directed;
1527499;67864;directed;
8961;69114;directed;
20472;69994;directed;
618329;72200;directed;
150604;73060;directed;
992;73329;directed;
2626621;74371;directed;
7170;74655;directed;
857362;74655;directed;
812025;75324;directed;
883111;75324;directed;
307812;75764;directed;
734898;75927;directed;
23454;77278;directed;
197585;77741;directed;
60384;78576;directed;
127239;39559;directed;
130477;39559;directed;
526626;39559;directed;
685646;39559;directed;
1837233;39559;directed;
2907;40011;directed;
99827;40011;directed;
28274;42527;directed;
114462;45481;directed;
56748;46271;directed;
439;46314;directed;
618329;46672;directed;
68617;47340;directed;
37269;17141;directed;
100212;17374;directed;
1954;17413;directed;
