Target;Source;Type;
7885550;194198;directed;
3846697;228012;directed;
3699840;239142;directed;
3699840;242699;directed;
4460495;274387;directed;
31116041;308073;directed;
3699840;318774;directed;
4446824;322719;directed;
3740920;49123;directed;
3699840;51667;directed;
3699840;24666;directed;
3699840;25550;directed;
7885550;26189;directed;
3846697;350296;directed;
3875374;400113;directed;
3699840;451289;directed;
3699840;453275;directed;
4340192;459868;directed;
3699840;479800;directed;
7885550;946026;directed;
3699840;960684;directed;
4386975;59634;directed;
7885550;62810;directed;
4508442;29240;directed;
3846697;1144421;directed;
4460495;1163370;directed;
3699840;1240232;directed;
3699840;1282113;directed;
3739992;1530004;directed;
3699840;1545672;directed;
3699840;1793384;directed;
3875374;67864;directed;
3875374;31284;directed;
3875374;32738;directed;
2100344;1896498;directed;
4460495;2327612;directed;
4066612;2386186;directed;
3875374;2520945;directed;
4386975;88212;directed;
3875374;106016;directed;
4066612;3322049;directed;
3699840;3498190;directed;
4066612;3531894;directed;
122430;3740920;directed;
303;3779158;directed;
4650730;3793343;directed;
2198;3875374;directed;
690505;3875374;directed;
1163370;3875374;directed;
122339;4431938;directed;
136567;4460495;directed;
2327612;4460495;directed;
2313223;4467956;directed;
4066612;4467956;directed;
3699840;4589510;directed;
3699840;7175799;directed;
39367;7885550;directed;
168929;7885550;directed;
594417;7885550;directed;
3272060;7885550;directed;
3499438;7885550;directed;
4431938;122339;directed;
3699840;122430;directed;
4386975;128588;directed;
3699840;37239;directed;
3875374;37359;directed;
4340638;131247;directed;
3699840;131703;directed;
3875374;133893;directed;
4460495;136567;directed;
4386975;188318;directed;
48546;192416;directed;
985857;192416;directed;
4460495;51314;directed;
4340192;51565;directed;
4340638;259551;directed;
12183067;274387;directed;
7885550;59649;directed;
3699840;61275;directed;
4340638;61450;directed;
3699840;70224;directed;
4386975;350296;directed;
31116041;350296;directed;
31116041;440513;directed;
4110181;459868;directed;
3699840;471183;directed;
3875374;76790;directed;
3699840;80143;directed;
3699840;515020;directed;
3699840;738952;directed;
3875374;807139;directed;
4460495;883111;directed;
3875374;80584;directed;
3846697;86521;directed;
7885550;86521;directed;
3699840;94615;directed;
4340638;1062117;directed;
3699840;1072835;directed;
3699840;1337707;directed;
4066612;1690003;directed;
4340638;1792584;directed;
3699840;1872977;directed;
4340638;1938550;directed;
3875374;2700711;directed;
3699840;2834328;directed;
4066612;3172365;directed;
3699840;3175510;directed;
3699840;3341636;directed;
3699840;3381926;directed;
3699840;3812576;directed;
3793343;3819401;directed;
178519;3846697;directed;
2313223;3846697;directed;
2313223;3875374;directed;
3699840;123586;directed;
3699840;126051;directed;
4386975;131189;directed;
7885550;133444;directed;
4108;3965107;directed;
3382184;3965107;directed;
3699840;4036287;directed;
302772;4130694;directed;
3266217;4223913;directed;
3750596;4340192;directed;
35343;4392257;directed;
48700;4446824;directed;
60396;4446824;directed;
1561750;4446824;directed;
750667;4467956;directed;
2480608;4467956;directed;
7858;7885550;directed;
19840;7885550;directed;
34854;7885550;directed;
169425;7885550;directed;
857362;7885550;directed;
3189691;7885550;directed;
3325514;7885550;directed;
10731794;7885550;directed;
7885550;164294;directed;
101212;192416;directed;
3875374;227272;directed;
7885550;7122;directed;
4438719;249329;directed;
7885550;275357;directed;
3699840;318677;directed;
3699840;336211;directed;
3699840;338585;directed;
4386975;459868;directed;
3699840;466099;directed;
3875374;475893;directed;
4340192;505852;directed;
3699840;670968;directed;
3875374;1163370;directed;
3699840;1179189;directed;
3699840;1322547;directed;
12183067;1499229;directed;
3699840;1944835;directed;
3699840;2059615;directed;
3699840;2064338;directed;
7885550;2520945;directed;
4066612;2746659;directed;
3699840;3024343;directed;
3699840;3356071;directed;
748965;3740920;directed;
2313223;3819401;directed;
2638645;3819401;directed;
129693;3942603;directed;
2313223;4007958;directed;
3699840;4308361;directed;
505852;4340192;directed;
1792584;4340638;directed;
6631800;4431938;directed;
16432;4467956;directed;
110402;4508442;directed;
4066612;4615601;directed;
4431938;6631800;directed;
50638;7885550;directed;
119392;7885550;directed;
275357;7885550;directed;
618329;7885550;directed;
911953;7885550;directed;
3846697;7125;directed;
4386975;7125;directed;
3699840;9364;directed;
4386975;10058;directed;
7885550;10548;directed;
3699840;10566;directed;
4340192;14403;directed;
3846697;14765;directed;
31116041;14765;directed;
3875374;17597;directed;
7885550;18145;directed;
3699840;22041;directed;
4508442;22907;directed;
3699840;27673;directed;
4508442;28798;directed;
3875374;30172;directed;
4386975;31284;directed;
3846697;34383;directed;
7885550;39367;directed;
7885550;39721;directed;
3875374;44167;directed;
4336023;48128;directed;
4066612;56488;directed;
3699840;60052;directed;
4226834;64098;directed;
7885550;65530;directed;
3875374;74653;directed;
3846697;79368;directed;
3699840;80683;directed;
7885550;81290;directed;
4446824;100787;directed;
3875374;108672;directed;
31116041;126282;directed;
7153443;129526;directed;
7885550;129526;directed;
3699840;130078;directed;
8042;192416;directed;
4680086;192416;directed;
4066612;194198;directed;
3699840;237240;directed;
3875374;263939;directed;
3699840;300026;directed;
4340192;308073;directed;
7885550;308073;directed;
4508442;326419;directed;
7885550;350296;directed;
7885550;445020;directed;
7153443;734898;directed;
3699840;808097;directed;
3682245;929884;directed;
3875374;932401;directed;
7885550;1118018;directed;
4066612;1337707;directed;
4460495;1499229;directed;
4066612;1504640;directed;
4446824;1561750;directed;
3699840;1572180;directed;
3699840;1694098;directed;
4066612;1911913;directed;
4066612;2013752;directed;
4386975;2016667;directed;
31116041;2075011;directed;
3699840;2139545;directed;
3699840;2261820;directed;
3699840;2382754;directed;
3827851;2567545;directed;
3699840;2819800;directed;
3699840;3109158;directed;
3875374;3182167;directed;
3699840;3275614;directed;
7885550;3750596;directed;
7885550;3776804;directed;
2567545;3827851;directed;
34383;3846697;directed;
228012;3846697;directed;
1547151;3846697;directed;
1553994;3965107;directed;
259551;4340638;directed;
78817;4446824;directed;
274387;4460495;directed;
129693;4467956;directed;
177183;4467956;directed;
4615601;4467956;directed;
3793343;4650730;directed;
4386975;5829131;directed;
3699840;6548027;directed;
3325514;7153443;directed;
193641;7885550;directed;
3776804;7885550;directed;
1499229;12183067;directed;



































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































