Target;Source;Type;
2450022;18188;directed;
2313223;18214;directed;
2450022;18556;directed;
2313223;18564;directed;
2450022;18689;directed;
670205;18719;directed;
2291745;18719;directed;
3082;18937;directed;
73646;19049;directed;
2450022;19076;directed;
2492410;19100;directed;
242118;19353;directed;
2291745;19455;directed;
2313223;19932;directed;
35468;20020;directed;
2492410;20020;directed;
18992;20069;directed;
16065;20165;directed;
62810;20165;directed;
818343;20165;directed;
29651;20179;directed;
31977;20450;directed;
10058;20993;directed;
2313223;21370;directed;
2313223;21653;directed;
2313223;22041;directed;
2492410;22041;directed;
2492410;22359;directed;
2313223;22792;directed;
2313223;22907;directed;
73060;23250;directed;
2291745;23250;directed;
102469;23254;directed;
2313223;23309;directed;
18156;23330;directed;
2259;24239;directed;
6288;24239;directed;
34531;24239;directed;
227272;24239;directed;
2450022;24239;directed;
2492410;24630;directed;
2313223;25165;directed;
2559336;19190;directed;
10227;19353;directed;
2313223;19455;directed;
2313223;19640;directed;
2313223;20044;directed;
2492410;20044;directed;
8042;20157;directed;
2313223;20157;directed;
2291745;20165;directed;
2291745;20180;directed;
2492410;20180;directed;
465;20993;directed;
2313223;20993;directed;
2291745;26107;directed;
2655875;26243;directed;
2313223;26285;directed;
26547;26566;directed;
106493;26606;directed;
194198;26606;directed;
20993;27593;directed;
2291745;28063;directed;
3620;28274;directed;
2313223;28274;directed;
2492410;28274;directed;
2313223;28405;directed;
2313223;28557;directed;
2313223;28589;directed;
48328;28756;directed;
2313223;28756;directed;
2313223;28875;directed;
142049;29081;directed;
2492410;29128;directed;
2492410;9779;directed;
2559336;9779;directed;
2930749;9779;directed;
2313223;9886;directed;
6997894;9930;directed;
2313223;9984;directed;
2313223;10029;directed;
2313223;10186;directed;
2291745;10227;directed;
2313223;10227;directed;
2291745;21503;directed;
670205;22638;directed;
6400;22748;directed;
2313223;22801;directed;
8042;23250;directed;
2313223;23250;directed;
2657728;23250;directed;
651;23402;directed;
3871;23402;directed;
11987;23402;directed;
747590;23402;directed;
2313223;23402;directed;
2313223;23819;directed;
2313223;24186;directed;
2313223;24204;directed;
2492410;24204;directed;
2492410;29362;directed;
247721;29651;directed;
2313223;29727;directed;
60188;29876;directed;
2313223;29876;directed;
1208207;30044;directed;
2313223;30044;directed;
2313223;31231;directed;
9930;31284;directed;
24239;31284;directed;
54943;31284;directed;
55621;31284;directed;
2559336;31817;directed;
2378;31977;directed;
2313223;32952;directed;
2313223;32967;directed;
2313223;33237;directed;
70224;24239;directed;
2313223;24573;directed;
2492410;24573;directed;
2313223;24621;directed;
2313223;24772;directed;
2313223;25472;directed;
3183400;25472;directed;
2313223;25489;directed;
8042;26107;directed;
809468;26107;directed;
2313223;26108;directed;
2313223;26243;directed;
2492410;26243;directed;
2313223;26292;directed;
2313223;26775;directed;
2313223;26978;directed;
2657728;27544;directed;
10;27771;directed;
3460;28063;directed;
2492410;28183;directed;
75324;34389;directed;
2313223;34389;directed;
2504309;34389;directed;
1738171;34531;directed;
2313223;34825;directed;
2580204;34967;directed;
2313223;35073;directed;
2313223;35842;directed;
2313223;35875;directed;
2313223;35944;directed;
2313223;35945;directed;
884982;36462;directed;
2313223;36462;directed;
2291745;36486;directed;
2313223;10488;directed;
2492410;10488;directed;
2930749;10488;directed;
2321847;10545;directed;
31353;10680;directed;
32796;10680;directed;
2313223;10788;directed;
2492410;10788;directed;
2492410;10967;directed;
136633;11346;directed;
16065;11916;directed;
2450022;11961;directed;
5090030;11961;directed;
2492410;11978;directed;
6503757;28405;directed;
2313223;28798;directed;
2313223;28831;directed;
2313223;28999;directed;
2313223;29285;directed;
2313223;29368;directed;
29309;29387;directed;
143477;30035;directed;
958243;30044;directed;
2492410;30172;directed;
23085;30409;directed;
2313223;30720;directed;
2313223;30739;directed;
2492410;30739;directed;
2492410;30741;directed;
2313223;30786;directed;
2386186;30874;directed;
10044;31284;directed;
12371;31284;directed;
1331975;31977;directed;
7264930;36752;directed;
2291745;37038;directed;
21370;37213;directed;
2313223;37213;directed;
2313223;37397;directed;
2313223;37800;directed;
2313223;38383;directed;
2492410;38552;directed;
2313223;38768;directed;
32730;38773;directed;
818343;39367;directed;
2291745;39559;directed;
2313223;39569;directed;
2313223;39587;directed;
2313223;40291;directed;
2313223;40942;directed;
2492410;40942;directed;
3341636;41473;directed;
2313223;41509;directed;
2313223;41526;directed;
2313223;5305;directed;
2291745;5394;directed;
2313223;5800;directed;
2313223;5823;directed;
2313223;5993;directed;
2492410;5993;directed;
2313223;6059;directed;
2313223;6084;directed;
2291745;6221;directed;
23330;12368;directed;
1062834;12920;directed;
122339;13524;directed;
2492410;13691;directed;
2313223;13714;directed;
2313223;13721;directed;
2291745;14144;directed;
2313223;32626;directed;
2492410;32730;directed;
2313223;33228;directed;
2313223;33495;directed;
2313223;33913;directed;
2291745;34219;directed;
2492410;34369;directed;
2313223;34383;directed;
2291745;34389;directed;
2732910;34389;directed;
2313223;34531;directed;
2363596;6240;directed;
2313223;6284;directed;
2313223;42345;directed;
2313223;42831;directed;
2313223;44167;directed;
15407;44213;directed;
2313223;44852;directed;
2313223;45569;directed;
56743;46271;directed;
2313223;46271;directed;
465;46403;directed;
2313223;46672;directed;
2313223;47023;directed;
2492410;47628;directed;
2313223;47995;directed;
2313223;48128;directed;
2492410;48296;directed;
2313223;48328;directed;
2313223;48545;directed;
2313223;48546;directed;
2492410;48546;directed;
2291745;49119;directed;
2411545;49123;directed;
934669;49487;directed;
2313223;49546;directed;
68115;49705;directed;
2313223;50585;directed;
2321847;50603;directed;
320086;14501;directed;
2313223;14880;directed;
2504309;14955;directed;
2291745;14957;directed;
2313223;15716;directed;
20993;15721;directed;
2313223;15859;directed;
212634;16084;directed;
2313223;16647;directed;
2313223;35218;directed;
2313223;35319;directed;
31353;35334;directed;
2313223;35334;directed;
2492410;36391;directed;
2313223;36454;directed;
2313223;36486;directed;
2657728;36486;directed;
1689104;36506;directed;
1001;36590;directed;
2313223;36671;directed;
2313223;36723;directed;
17374;36729;directed;
2313223;36737;directed;
2313223;36754;directed;
2313223;36971;directed;
2209437;37038;directed;
2313223;37038;directed;
10058;37748;directed;
2492410;38980;directed;
2398629;39283;directed;
2313223;39310;directed;
2291745;39367;directed;
2313223;39495;directed;
2492410;50804;directed;
34531;51079;directed;
958243;51996;directed;
135433;52280;directed;
34369;54163;directed;
2313223;54227;directed;
32280;55621;directed;
2313223;55716;directed;
194198;56488;directed;
2291745;56488;directed;
2313223;56518;directed;
2492410;56518;directed;
779141;56743;directed;
934572;56762;directed;
2198;58165;directed;
2313223;60396;directed;
308073;60683;directed;
197105;61019;directed;
3043875;61275;directed;
2313223;61780;directed;
2313223;61848;directed;
2313223;61913;directed;
2313223;62231;directed;
2313223;62635;directed;
2595482;62909;directed;
2313223;63335;directed;
2653438;63335;directed;
244104;63689;directed;
124235;64098;directed;
139011;65340;directed;
2313223;65576;directed;
44167;67864;directed;
2313223;67864;directed;
2657728;67864;directed;
459410;68070;directed;
3215;68700;directed;
6997894;69505;directed;
2313223;70355;directed;
2291745;71262;directed;
1257129;73788;directed;
2313223;73897;directed;
2291745;74655;directed;
2291745;75324;directed;
2291919;75324;directed;
7252081;75927;directed;
2313223;76371;directed;
2313223;77525;directed;
172487;77595;directed;
2313223;39597;directed;
84011;39721;directed;
139011;39727;directed;
2313223;41536;directed;
1561750;41603;directed;
8042;41747;directed;
108060;41747;directed;
277519;41747;directed;
3043875;41747;directed;
2100344;42527;directed;
2291745;42527;directed;
3620;42955;directed;
3497;44213;directed;
818343;44490;directed;
2313223;44541;directed;
2492410;44896;directed;
130575;47023;directed;
2313223;48639;directed;
2313223;48889;directed;
2313223;17120;directed;
2407877;17141;directed;
1257129;17159;directed;
2313223;17413;directed;
2313223;17597;directed;
2313223;17715;directed;
2657728;17928;directed;
10;18042;directed;
2313223;18090;directed;
2313223;18399;directed;
2291919;18556;directed;
1331975;18570;directed;
2313223;18719;directed;
2492410;18719;directed;
1751685;18766;directed;
2313223;18767;directed;
2313223;18860;directed;
2313223;18992;directed;
1954;19060;directed;
2313223;19076;directed;
2559336;19076;directed;
2313223;19167;directed;
2492410;19455;directed;
2313223;19930;directed;
2291745;20069;directed;
2492410;20157;directed;
2655875;20157;directed;
4568;20165;directed;
2313223;20180;directed;
2411545;20180;directed;
2504309;20180;directed;
3180433;20180;directed;
2492410;20993;directed;
2313223;21532;directed;
2313223;21568;directed;
2313223;22359;directed;
2313223;22747;directed;
2492410;22747;directed;
809468;22964;directed;
2492410;79298;directed;
2291745;79368;directed;
101154;80197;directed;
2313223;80197;directed;
2321847;80683;directed;
313288;81290;directed;
2313223;83693;directed;
34369;84797;directed;
41358;88588;directed;
2313223;88588;directed;
2313223;89643;directed;
2313223;89840;directed;
2313223;90075;directed;
2313223;91397;directed;
2492410;91397;directed;
2313223;93402;directed;
2313223;93553;directed;
2313223;93920;directed;
89643;93962;directed;
2313223;95105;directed;
2313223;95422;directed;
1125143;96055;directed;
2492410;97449;directed;
670205;99827;directed;
2313223;100787;directed;
2313223;100940;directed;
2559336;100940;directed;
6221;101264;directed;
10058;101264;directed;
670205;101264;directed;
2291745;101264;directed;
2313223;101558;directed;
92464;102235;directed;
23858;102252;directed;
2313223;107174;directed;
2313223;108227;directed;
2291745;108349;directed;
135433;108366;directed;
2313223;110497;directed;
2313223;111902;directed;
670205;116506;directed;
2291745;116506;directed;
2363596;116506;directed;
2313223;117586;directed;
2313223;118989;directed;
2313223;120944;directed;
2313223;122613;directed;
44213;122872;directed;
2313223;123586;directed;
2321847;123586;directed;
2313223;124235;directed;
2657728;128445;directed;
21503;129526;directed;
1779;129883;directed;
2313223;129883;directed;
2313223;131189;directed;
41603;131703;directed;
3341636;131703;directed;
100515;132954;directed;
2313223;133444;directed;
2292904;134626;directed;
97776;136392;directed;
108366;136392;directed;
2313223;137172;directed;
2313223;137572;directed;
2313223;137574;directed;
7604;141051;directed;
2313223;141264;directed;
365553;144292;directed;
2313223;144292;directed;
2313223;144309;directed;
2313223;144590;directed;
5090030;146539;directed;
1161;149325;directed;
2313223;155688;directed;
89896;157761;directed;
2313223;159132;directed;
17374;160059;directed;
2318973;160059;directed;
23250;164294;directed;
2313223;164294;directed;
2313223;164678;directed;
2313223;167772;directed;
2313223;167807;directed;
2313223;167837;directed;
2313223;168591;directed;
191295;168873;directed;
2313223;168873;directed;
2313223;169008;directed;
2554393;171272;directed;
2492410;174794;directed;
2291745;174847;directed;
2313223;178117;directed;
2313223;178519;directed;
2450022;180703;directed;
3620;183952;directed;
2313223;185771;directed;
2313223;186020;directed;
17759;186771;directed;
2313223;190318;directed;
17839;190600;directed;
3127;192416;directed;
2313223;192490;directed;
2492410;192490;directed;
20993;193815;directed;
56488;194198;directed;
68617;194198;directed;
1504640;194198;directed;
1682777;194198;directed;
106493;196824;directed;
2313223;200428;directed;
2492410;202637;directed;
2318973;202960;directed;
7279;203524;directed;
2313223;209504;directed;
2313223;209787;directed;
856482;211410;directed;
2313223;212879;directed;
2291745;216610;directed;
3172365;216610;directed;
64079;222803;directed;
42345;232765;directed;
2313223;232765;directed;
2313223;239285;directed;
2313223;242744;directed;
2313223;243113;directed;
2313223;244716;directed;
12534;245348;directed;
119392;245348;directed;
1131585;245348;directed;
29651;247721;directed;
2313223;250183;directed;
2313223;254508;directed;
2313223;259588;directed;
89643;276664;directed;
2313223;280281;directed;
2313223;289504;directed;
100212;303396;directed;
474231;303872;directed;
2313223;308073;directed;
3121811;312640;directed;
51079;314436;directed;
20993;317805;directed;
1168849;317805;directed;
2313223;48937;directed;
2321847;48937;directed;
3341636;48937;directed;
2695;49070;directed;
2313223;49120;directed;
509918;49123;directed;
2313223;49123;directed;
39310;49546;directed;
65585;49705;directed;
5090030;50684;directed;
2313223;51079;directed;
2492410;51565;directed;
2313223;51762;directed;
1208207;51996;directed;
2313223;51996;directed;
2313223;52917;directed;
2313223;52983;directed;
2313223;53198;directed;
2313223;54235;directed;
23250;55621;directed;
206978;55752;directed;
213985;55791;directed;
2313223;55791;directed;
2725785;56488;directed;
5993;56518;directed;
191295;23402;directed;
2291745;23402;directed;
2313223;23579;directed;
2291745;23706;directed;
263421;24186;directed;
38629;24239;directed;
2313223;24358;directed;
10058;24431;directed;
2492410;25348;directed;
1001;25429;directed;
2492410;25489;directed;
934572;25655;directed;
2313223;25655;directed;
2313223;25771;directed;
99819;350296;directed;
20993;383436;directed;
128503;397174;directed;
2313223;398438;directed;
3532;402270;directed;
2313223;406792;directed;
34531;412288;directed;
7264930;420385;directed;
2313223;445936;directed;
2313223;453236;directed;
2313223;463466;directed;
259551;467803;directed;
932416;467803;directed;
1541622;475893;directed;
2313223;520587;directed;
2313223;546809;directed;
2313223;564460;directed;
2313223;567332;directed;
120905;576009;directed;
2313223;576009;directed;
2313223;579049;directed;
2313223;584783;directed;
2313223;608329;directed;
2313223;630373;directed;
2313223;631909;directed;
70224;636559;directed;
2313223;638779;directed;
1954;643550;directed;
2313223;667608;directed;
10058;670205;directed;
304;670968;directed;
2313223;690505;directed;
56454;698543;directed;
2313223;699796;directed;
194198;703644;directed;
2524838;729407;directed;
818343;738286;directed;
2559336;767215;directed;
10488;779141;directed;
2313223;807139;directed;
2017368;855051;directed;
5090030;883111;directed;
13063;884806;directed;
2559336;916626;directed;
2313223;932401;directed;
13532;948315;directed;
866515;953285;directed;
2313223;967595;directed;
144309;987537;directed;
2313223;1017115;directed;
2559336;1017115;directed;
1946486;56762;directed;
2313223;57628;directed;
34369;58165;directed;
2313223;58165;directed;
2313223;59216;directed;
2313223;59634;directed;
2313223;59649;directed;
2313223;60384;directed;
102237;60433;directed;
2313223;61019;directed;
259551;61450;directed;
2313223;61807;directed;
2492410;61807;directed;
2775274;61848;directed;
2313223;62810;directed;
2492410;62810;directed;
2313223;63278;directed;
2313223;63463;directed;
2313223;63897;directed;
2492410;63897;directed;
53849;64274;directed;
2492410;26375;directed;
49123;26463;directed;
2313223;27543;directed;
2492410;27593;directed;
34369;28063;directed;
2313223;29029;directed;
93594;29214;directed;
2313223;29240;directed;
2492410;29240;directed;
20993;29727;directed;
34369;29869;directed;
37397;1036782;directed;
2313223;1050674;directed;
259551;1062117;directed;
10584;1125143;directed;
2313223;1131212;directed;
2313223;1160678;directed;
168856;1163370;directed;
13063;1184931;directed;
2313223;1200952;directed;
2313223;1236618;directed;
1005270;1255659;directed;
17873;1257129;directed;
2313223;1278818;directed;
2313223;1292004;directed;
2313223;1300392;directed;
49705;1303120;directed;
2313223;1310338;directed;
2725785;1337707;directed;
2313223;1341655;directed;
2313223;1353272;directed;
2313223;1377386;directed;
12005;1411940;directed;
102291;1434227;directed;
2313223;1434227;directed;
194198;1504640;directed;
2313223;1547151;directed;
2313223;1629796;directed;
2313223;1700490;directed;
2313223;1748789;directed;
2313223;1791170;directed;
2492410;1824951;directed;
2259;1830154;directed;
51079;65260;directed;
2313223;66821;directed;
54943;67859;directed;
2809;67864;directed;
17374;67864;directed;
670205;67864;directed;
